date,net
20241001,-484823
20241004,487060
20241007,-406663
20241008,-765122
20241009,149934
20241011,8946
20241014,-83372
20241015,265457
20241016,-977509
20241017,-1789450
20241018,-223524
20241021,534807
20241022,231815
20241023,-287094
20241024,581190
20241025,501691
20241028,-197912
20241029,-27698
20241030,-252920
20241101,-295393
20241104,-439982
20241105,-189855
20241106,545786
20241107,-282497
20241108,-209339
20241111,14811
20241112,-11674
20241113,20906
20241114,-104899
20241115,-76314
20241118,171882
20241119,709748
20241120,-736729
20241121,234026
20241122,-1087717
20241125,-370373
20241126,-366300
20241127,-359495
20241128,-565125
20241129,-18199
20241202,390942
20241203,-270856
20241204,1205519
20241205,313857
20241206,2126686
20241209,872496
20241210,1199671
20241211,1025269
20241212,33789
20241213,615180
20241216,188874
20241217,1360851
20241218,433216
20241219,-59423
20241220,226870
20241223,392034
20241224,231301
20241225,174412
20241226,757377
20241227,133508
20241230,30074
20241231,318725
20250102,244938
20250103,829011
20250106,614467
20250107,192132
20250108,596040
20250109,657578
20250110,-8223
20250113,361629
20250114,6626
20250115,-517673
20250116,-105815
20250117,606830
20250120,29903
20250121,252960
20250122,534063
20250203,-593950
20250204,1150718
20250205,1386170
20250206,-3101186
20250207,795946
20250210,622358
20250211,438472
20250212,217298
20250213,-443169
20250214,-312950
20250217,178419
20250218,-88165
20250219,408065
20250220,-176911
20250221,438481
20250224,349714
20250225,269023
20250226,758887
20250227,134115
20250303,264958
20250304,1489143
20250305,700282
20250306,-23134
20250307,343521
20250310,372197
20250311,1109088
20250312,-15491
20250313,-435991
20250314,-2197
20250317,-293348
20250318,565831
20250319,48789
20250320,861727
20250321,312617
20250324,53228
20250325,342209
20250326,-10122
20250327,-481285
20250328,-254033
20250331,-556908
20250401,299579
20250402,709669
20250407,458772
20250408,214815
20250409,-104084
20250410,-51615
20250411,263794
20250414,-133744
20250415,-183332
20250416,-453543
20250417,333908
20250418,-452871
20250421,86596
20250422,-218721
20250423,399780
20250424,-342433
20250425,-432449
20250428,-330693
20250429,-500367
20250430,-126644
20250502,-1790477
20250505,-868900
20250506,-743259
20250507,-402808
20250508,94066
20250509,241106
20250512,-387900
20250513,169975
20250514,-141695
20250515,-976085
20250516,-620928
20250519,-208866
20250520,280587
20250521,311084
20250522,36895
20250523,-851616
20250526,138780
20250527,-1049832
20250528,195816
20250529,-99835
20250602,-249816
20250603,-47870
20250604,-367425
20250605,-399070
20250606,453202
20250609,-44324
20250610,132326
20250611,196327
20250612,94678
20250613,365986
20250616,345827
20250617,383010
20250618,-18997
20250619,874432
20250620,-693814
20250623,38619
20250624,-233923
20250625,291023
20250626,-478673
20250627,422780
20250630,66175
20250701,116060
20250702,790260
20250703,7112
20250704,788974
20250707,-405483
20250708,-173857
20250709,471386
20250710,211171
20250711,-69662
20250714,-132362
20250715,-254463
20250716,-36567
20250717,-51950
20250718,139487
20250721,-155385
20250722,512456
20250723,-201258
20250724,-212563
20250725,404434
20250728,341914
20250729,297746
20250730,119046
20250731,-14052
20250801,-1984331
20250804,-486546
20250805,-775290
20250806,-1582852
20250807,-820404
20250808,-1068319
20250811,-673358
20250812,-1231958
20250813,-1548454
20250814,-257193
20250815,-479725
20250818,-634448
20250819,-1086036
20250820,-1515775
20250821,-834812
20250822,-769847
20250825,-193872
20250826,80887
20250827,-965098
20250828,-1250019
20250829,-946773
20250901,-567356
20250902,-825483
20250903,-219974
20250904,-1386182
20250905,-1325599
20250908,-1612001
20250909,-910873
20250910,2523931
20250911,1025744
20250912,-728679
20250915,-396382
20250916,1016130
20250917,20875
20250918,159946
20250919,143732
20250922,-649248
20250923,116649
20250924,1011953
20250925,-544
20250926,-146874
20250930,863418
20251001,-1501692
20251002,-294297
20251003,-140169
20251007,710802
20251008,183253
20251009,185680
20251013,-717187
20251014,160314
20251015,-1181733
20251016,-45294
20251017,-450803
20251020,-355733
20251021,92694
20251022,17331
20251023,-200191
20251027,-847630
20251028,-551875
20251029,-836603
20251030,-729431
20251031,-858376
20251103,-849194
20251104,-493304
20251105,-281032
20251106,-28571
20251107,135570
20251110,-68261
20251111,-443967
20251112,-346495
20251113,-32181
20251114,-98613
20251117,-346986
20251118,-437915
20251119,-203413
20251120,84621
20251121,-179280
20251124,839934
20251125,143581
20251126,355172
20251127,-87400
20251128,93725
20251201,640554
20251202,878142
20251203,86955
20251204,-95543
20251205,-113425
20251208,102915
20251209,133288
20251210,691006
20251211,-264525
20251212,-170417
20251215,-58553
20251216,-389208
20251217,9017
20251218,-223375
20251219,-935008
20251222,-794683
20251223,-529833
20251224,-56057
20251226,-587704
20251229,-622292
20251230,-234592
20251231,-429502
20260102,402026
20260105,616127
20260106,448781
20260107,700807
20260108,1176698
20260109,-26109
20260112,327397
20260113,743263
20260114,-3023691
20260115,-1622895
20260116,-737226
20260119,265716
20260120,80290
20260121,-848534
20260122,393918
20260123,-182014
20260126,842307
20260127,922637
20260128,-499318
20260129,-1538293
20260130,-3416526
20260202,-753282
20260203,-687730
20260204,-1390213
20260205,-1265387
20260206,-360834
20260209,-487674
20260210,224181
20260211,-119226
20260223,-742476
20260224,-587003
20260225,-973623
20260226,58388
20260302,-769022
20260303,-1734291
20260304,-1370208
20260305,-523014
20260306,-391033
20260309,1331177
20260310,-1952068
20260311,694358
20260312,-114699
20260313,-103745
20260316,617281
20260317,131353
20260318,83802
20260319,-197360
20260320,75040
20260323,-424204
20260324,500965
20260325,245398
20260326,269940
20260327,917547
20260330,159543
20260331,-125800
20260401,224985
20260402,61826
20260407,669404
20260408,-50745
20260409,844134
20260410,112324
20260413,1401886
20260414,208925
20260415,1789997
20260416,3326213
20260417,464830
20260420,1737744
20260421,1831898
20260422,1858479
20260423,-148371
20260424,204319
20260427,912166
20260428,412980
20260429,-156471
20260430,34227
20260504,-1354042
20260505,179440
20260506,231236
20260507,-547522
20260508,1618431
20260511,703394
20260512,182832
20260513,606698
20260514,802483
20260515,192379
20260518,1592211
20260519,1573507
20260520,496485
20260521,541776
20260522,-63545
20260525,716356
20260526,359765
20260527,1108429
20260528,479401
20260529,-1001081
20260601,692455
20260602,1236346
20260603,398598
20260604,-73103
20260605,-16082
20260608,-53337
20260609,411107
20260610,1153305
20260611,121581
