date,net
20241001,-226000
20241004,-103000
20241007,60000
20241008,-148000
20241009,-37000
20241011,-164000
20241014,211000
20241015,-259000
20241016,306997
20241017,14000
20241018,20000
20241021,214000
20241022,-55000
20241023,102000
20241024,183000
20241025,123000
20241028,2000
20241029,-98000
20241030,-69000
20241101,76000
20241104,-197000
20241105,99000
20241106,137000
20241107,248000
20241108,-206696
20241111,-34676
20241112,-209000
20241113,75000
20241114,-213000
20241115,305000
20241118,-44000
20241119,101000
20241120,-45268
20241121,215000
20241122,597000
20241125,122782
20241126,34000
20241127,73000
20241128,-67000
20241129,197000
20241202,142000
20241203,-63000
20241204,46000
20241205,14000
20241206,71000
20241209,-40000
20241210,-81000
20241211,-84000
20241212,10000
20241213,-162000
20241216,527000
20241217,14000
20241218,109000
20241219,-47000
20241220,-148213
20241223,29000
20241224,454000
20241225,105000
20241226,-35000
20241227,80000
20241230,-49000
20241231,47000
20250102,-17000
20250103,-10000
20250106,58000
20250107,-100000
20250108,66000
20250109,-215000
20250110,488
20250113,25000
20250114,53000
20250115,-17348
20250116,40000
20250117,25026
20250120,112517
20250121,63000
20250122,-32000
20250203,-103000
20250204,254000
20250205,280000
20250206,159000
20250207,-199000
20250210,-50000
20250211,-26000
20250212,65000
20250213,337000
20250214,163000
20250217,23000
20250218,-102000
20250219,132020
20250220,226000
20250221,114829
20250224,137000
20250225,40000
20250226,-7999
20250227,5000
20250303,-312000
20250304,-60000
20250305,58200
20250306,-71800
20250307,-68000
20250310,-26000
20250311,40000
20250312,149589
20250313,-85000
20250314,108000
20250317,67000
20250318,8000
20250319,-5000
20250320,93000
20250321,40200
20250324,46000
20250325,78000
20250326,68000
20250327,196000
20250328,-97782
20250331,-109000
20250401,205000
20250402,75000
20250407,13000
20250408,48009
20250409,61000
20250410,265000
20250411,292000
20250414,56000
20250415,294000
20250416,-88999
20250417,48000
20250418,39000
20250421,-118000
20250422,46000
20250423,115000
20250424,-37800
20250425,67000
20250428,142000
20250429,24751
20250430,-29000
20250502,17000
20250505,36100
20250506,-4000
20250507,33000
20250508,27000
20250509,84000
20250512,-150000
20250513,79000
20250514,66450
20250515,29000
20250516,45900
20250519,-112000
20250520,-184000
20250521,17800
20250522,-151000
20250523,11000
20250526,-72500
20250527,118000
20250528,153826
20250529,-98000
20250602,-231000
20250603,-63000
20250604,60000
20250605,-13000
20250606,-44000
20250609,68854
20250610,79000
20250611,86000
20250612,-217000
20250613,-131000
20250616,130000
20250617,3000
20250618,139000
20250619,-194000
20250620,-73000
20250623,-220900
20250624,271000
20250625,363000
20250626,-173000
20250627,129400
20250630,-136000
20250701,119000
