date,net
20241001,293648
20241004,-70280
20241007,94870
20241008,160403
20241009,-277062
20241011,192892
20241014,-73826
20241015,41785
20241016,-101126
20241017,115224
20241018,24573
20241021,105106
20241022,80614
20241023,-130294
20241024,3357
20241025,6626
20241028,-24078
20241029,93156
20241030,136618
20241101,-250471
20241104,-96333
20241105,92500
20241106,175193
20241107,-485427
20241108,-43058
20241111,184000
20241112,-216768
20241113,-36811
20241114,181102
20241115,-297697
20241118,32678
20241119,203638
20241120,50615
20241121,183315
20241122,132359
20241125,172619
20241126,-537865
20241127,-55531
20241128,-50092
20241129,-46023
20241202,-270025
20241203,151046
20241204,-41079
20241205,156660
20241206,-205969
20241209,90654
20241210,-45924
20241211,77370
20241212,-366179
20241213,-86420
20241216,103950
20241217,107045
20241218,-132371
20241219,-130815
20241220,-81626
20241223,275052
20241224,-86866
20241225,80347
20241226,-11045
20241227,207900
20241230,20911
20241231,-104111
20250102,-189839
20250103,-70885
20250106,-67455
20250107,430297
20250108,-507470
20250109,-54259
20250110,-507637
20250113,11263
20250114,-98445
20250115,-176268
20250116,13958
20250117,-183354
20250120,48082
20250121,-121906
20250122,-84165
20250203,-168389
20250204,-313939
20250205,-213523
20250206,-452067
20250207,278082
20250210,-843344
20250211,173678
20250212,-252444
20250213,-303373
20250214,-97371
20250217,236454
20250218,64467
20250219,11244
20250220,-320994
20250221,9785
20250224,-314398
20250225,-553783
20250226,201146
20250227,-12583
20250303,-351016
20250304,-128273
20250305,-38461
20250306,-171151
20250307,43368
20250310,210439
20250311,108827
20250312,77868
20250313,-3522
20250314,130733
20250317,-102789
20250318,60997
20250319,-329805
20250320,-84272
20250321,-119486
20250324,12850
20250325,51495
20250326,39118
20250327,-270111
20250328,307087
20250331,330575
20250401,-208056
20250402,-77353
20250407,9048
20250408,-134360
20250409,372698
20250410,135280
20250411,384442
20250414,-60414
20250415,-67780
20250416,-93778
20250417,144021
20250418,4173
20250421,44243
20250422,141057
20250423,49943
20250424,-126931
20250425,161478
20250428,-124789
20250429,-206
20250430,-8813
20250502,92186
20250505,303943
20250506,251592
20250507,-32496
20250508,-62498
20250509,-180569
20250512,-352276
20250513,-420734
20250514,53738
20250515,246360
20250516,274998
20250519,129379
20250520,-4352
20250521,128452
20250522,-15541
20250523,-70000
20250526,-100862
20250527,-118005
20250528,298952
20250529,-265938
20250602,107572
20250603,51738
20250604,-170133
20250605,-66891
20250606,149643
20250609,43240
20250610,237144
20250611,79206
20250612,-17602
20250613,232235
20250616,58257
20250617,747699
20250618,334489
20250619,195322
20250620,256240
20250623,81553
20250624,333912
20250625,373366
20250626,-36523
20250627,12603
20250630,77854
20250701,-619337
20250702,108755
20250703,389888
20250704,-192789
20250707,-68982
20250708,79274
20250709,-159947
20250710,-116629
20250711,4601
20250714,-76577
20250715,145104
20250716,253903
20250717,-126498
20250718,196552
20250721,-122296
20250722,-293808
20250723,-8667
20250724,218488
20250725,-83452
20250728,13479
20250729,-360594
20250730,31377
20250731,254502
20250801,-542957
20250804,-398651
20250805,-338157
20250806,18940
20250807,585838
20250808,-160484
20250811,240267
20250812,-416072
20250813,-517805
20250814,262101
20250815,-14464
20250818,741419
20250819,303936
20250820,129367
20250821,-149619
20250822,74900
20250825,440425
20250826,241959
20250827,120643
20250828,187574
20250829,-27736
20250901,352952
20250902,-147688
20250903,209676
20250904,30517
20250905,-423942
20250908,79668
20250909,95261
20250910,18462
20250911,-73269
20250912,530461
20250915,261632
20250916,5016
20250917,354412
20250918,-34982
20250919,-390895
20250922,9214
20250923,105755
20250924,-131922
20250925,-308726
20250926,-257856
20250930,113283
20251001,510279
20251002,19493
20251003,-166267
20251007,-60750
20251008,137596
20251009,81266
20251013,-207560
20251014,-124135
20251015,24036
20251016,-261991
20251017,-95084
20251020,-22832
20251021,-230482
20251022,20232
20251023,-299664
20251027,46065
20251028,-71398
20251029,-89672
20251030,-305680
20251031,-138275
20251103,-41040
20251104,-298526
20251105,97045
20251106,55802
20251107,-201614
20251110,-387933
20251111,-278309
20251112,-22941
20251113,1978173
20251114,561058
20251117,-139936
20251118,-35222
20251119,-5232
20251120,16383
20251121,42979
20251124,16320
20251125,15842
20251126,51458
20251127,-35291
20251128,401290
20251201,-85374
20251202,188951
20251203,68789
20251204,56270
20251205,498491
20251208,-147034
20251209,-362383
20251210,28793
20251211,106296
20251212,169873
20251215,-123647
20251216,-99128
20251217,-341094
20251218,-121538
20251219,-260488
20251222,-323323
20251223,-266349
20251224,-355773
20251226,-189971
20251229,-51719
20251230,-77535
20251231,-149200
20260102,-528726
20260105,-146189
20260106,27105
20260107,-432523
20260108,190357
20260109,239390
20260112,-292256
20260113,153412
20260114,45322
20260115,289343
20260116,-541037
20260119,148186
20260120,-313346
20260121,221584
20260122,120433
20260123,-90696
20260126,48843
20260127,91114
20260128,-49167
20260129,788849
20260130,-122197
20260202,530553
20260203,383458
20260204,216124
20260205,-11611
20260206,218702
20260209,322504
20260210,552000
20260211,-297428
20260223,84158
20260224,-499125
20260225,432026
20260226,72730
20260302,51804
20260303,17575
20260304,-65178
20260305,499326
20260306,77184
20260309,639543
20260310,-43436
20260311,-252340
20260312,114919
20260313,-444952
20260316,535830
20260317,478259
20260318,292203
20260319,106064
20260320,-101538
20260323,-122251
20260324,228767
20260325,-220499
20260326,-145217
20260327,127467
20260330,-60657
20260331,160566
20260401,-62333
20260402,-367940
20260407,-415391
20260408,167764
20260409,87810
20260410,-300087
20260413,-60458
20260414,-175166
20260415,-557
20260416,202783
20260417,83736
20260420,264782
20260421,238974
20260422,73529
20260423,71646
20260424,65574
20260427,16655
20260428,73749
20260429,75544
20260430,-24738
20260504,1295
20260505,-322816
20260506,-221336
20260507,-1057861
20260508,-2628321
20260511,261125
20260512,5016
20260513,-16100
20260514,-349815
20260515,155026
20260518,-140570
20260519,-151886
20260520,48177
20260521,161647
20260522,227418
20260525,-13657
20260526,-121372
20260527,-79158
20260528,-318963
20260529,-215430
20260601,148341
20260602,249007
20260603,-185439
20260604,-307259
20260605,3199
20260608,260344
20260609,93957
20260610,48864
20260611,-470791
