date,net
20241001,-364000
20241004,29000
20241007,334000
20241008,-151000
20241009,-228000
20241011,381000
20241014,-3000
20241015,76000
20241016,318570
20241017,340781
20241018,-220000
20241021,714000
20241022,-249000
20241023,1103000
20241024,-1554947
20241025,1000
20241028,-966980
20241029,42000
20241030,-96000
20241101,316000
20241104,-185247
20241105,-143008
20241106,71000
20241107,872011
20241108,-532703
20241111,-6001
20241112,-999900
20241113,-40457
20241114,-95093
20241115,185000
20241118,150000
20241119,91915
20241120,-147000
20241121,-79000
20241122,97000
20241125,266955
20241126,10218
20241127,-244872
20241128,153948
20241129,-35266
20241202,-99246
20241203,140726
20241204,393238
20241205,91000
20241206,204959
20241209,72694
20241210,196863
20241211,46302
20241212,262883
20241213,-284336
20241216,-21327
20241217,16614
20241218,239761
20241219,23827
20241220,-427124
20241223,315737
20241224,438000
20241225,54654
20241226,763000
20241227,-16121
20241230,28589
20241231,-15694
20250102,38659
20250103,-113406
20250106,135204
20250107,-54000
20250108,157931
20250109,-550114
20250110,307258
20250113,137000
20250114,668009
20250115,134046
20250116,1569
20250117,112000
20250120,129332
20250121,33237
20250122,-9797
20250203,83074
20250204,473
20250205,587008
20250206,366230
20250207,57191
20250210,113000
20250211,44571
20250212,175331
20250213,912000
20250214,392000
20250217,278017
20250218,121000
20250219,1048200
20250220,309800
20250221,1709830
20250224,-73007
20250225,43225
20250226,36993
20250227,480129
20250303,65104
20250304,225000
20250305,70000
20250306,43
20250307,-141000
20250310,66000
20250311,-58000
20250312,330819
20250313,-301000
20250314,280043
20250317,263037
20250318,-64000
20250319,-56994
20250320,741689
20250321,-221939
20250324,750000
20250325,-507960
20250326,993000
20250327,242960
20250328,340000
20250331,90999
20250401,71000
20250402,228970
20250407,33000
20250408,-235000
20250409,-482000
20250410,-51000
20250411,-1248891
20250414,568883
20250415,-429000
20250416,-354930
20250417,-75186
20250418,-50099
20250421,78000
20250422,-15999
20250423,399979
20250424,311909
20250425,80765
20250428,263027
20250429,311945
20250430,-144001
20250502,-73900
20250505,-163416
20250506,115575
20250507,-92292
20250508,85457
20250509,479155
20250512,575178
20250513,141082
20250514,203826
20250515,-3175
20250516,285679
20250519,-35999
20250520,-361215
20250521,451097
20250522,824831
20250523,-770006
20250526,-62503
20250527,40539
20250528,-47251
20250529,33086
20250602,133028
20250603,-49679
20250604,184514
20250605,132995
20250606,7778
20250609,4355
20250610,-218976
20250611,546538
20250612,108520
20250613,-449018
20250616,278000
20250617,1417310
20250618,-67188
20250619,-54898
20250620,-618000
20250623,-56977
20250624,232440
20250625,-6000
20250626,218001
20250627,183049
20250630,-7000
20250701,13457
20250702,-805920
20250703,147002
20250704,-649000
20250707,-203789
20250708,-70000
20250709,-121413
20250710,-238892
20250711,15999
20250714,-223000
20250715,31124
20250716,96018
20250717,763933
20250718,-340000
20250721,-62105
20250722,-178721
20250723,352094
20250724,103695
20250725,806000
20250728,-183000
20250729,-322000
20250730,-213040
20250731,-346203
20250801,299000
20250804,64048
20250805,511288
20250806,-206000
20250807,224316
20250808,-40983
20250811,279229
20250812,371747
20250813,751997
20250814,-2971012
20250815,-2092000
20250818,4174200
20250819,421474
20250820,852500
20250821,-5941466
20250822,2116000
20250825,215000
20250826,368519
20250827,-4119833
20250828,958439
20250829,-313259
20250901,2744200
20250902,2273109
20250903,-2769100
20250904,2161168
20250905,-822041
20250908,-1350002
20250909,1457100
20250910,5248300
20250911,-2271204
20250912,213359
20250915,2340000
20250916,-1976298
20250917,2154200
20250918,5981376
20250919,-1406368
20250922,-4654787
20250923,2778960
20250924,-1188332
20250925,1579198
20250926,3031900
20250930,1007100
20251001,373335
20251002,-446000
20251003,164000
20251007,-1468000
20251008,569000
20251009,807000
20251013,4159900
20251014,4995584
20251015,959076
20251016,2942284
20251017,-5359757
20251020,2116000
20251021,5403048
20251022,20503949
20251023,-4320650
20251027,-6557397
20251028,5924217
20251029,-2562937
20251030,-1664437
20251031,-4951000
20251103,1350635
20251104,-656243
20251105,-1249647
20251106,-4856710
20251107,560637
20251110,32668
20251111,-2034786
20251112,1109000
20251113,-1247031
20251114,-308990
20251117,4792519
20251118,-3060960
20251119,-1202051
20251120,4877500
20251121,-1924806
20251124,9122
20251125,1752279
20251126,-5994754
20251127,-7213730
20251128,-708000
20251201,1142002
20251202,-10377820
20251203,523002
20251204,-625000
20251205,5595010
20251208,-4047214
20251209,1721595
20251210,-432593
20251211,59402
20251212,-1694244
20251215,-1929581
20251216,-1537140
20251217,-1372220
20251218,-187996
20251219,-1594586
20251222,2792110
20251223,-2586007
20251224,-1338995
20251226,-1355849
20251229,-372140
20251230,-455260
20251231,626975
20260102,-1824000
20260105,-432080
20260106,950050
20260107,2439000
20260108,-552682
20260109,168000
20260112,6466153
20260113,-2812800
20260114,451000
20260115,13471168
20260116,9166982
20260119,-7038300
20260120,8397530
20260121,-1430900
20260122,11789928
20260123,-14369910
20260126,441010
20260127,1095475
20260128,8674161
20260129,10183246
20260130,-5813450
20260202,2357230
20260203,-3986265
20260204,205990
20260205,6561951
20260206,-2339764
20260209,-1245122
20260210,1846852
20260211,-4442160
20260223,3121094
20260224,-449908
20260225,-3041
20260226,108784
20260302,2708701
20260303,-84570
20260304,-5749209
20260305,-603690
20260306,-992084
20260309,-6017920
20260310,-2089649
20260311,8578649
20260312,8868525
20260313,1099000
20260316,4230126
20260317,3447246
20260318,508511
20260319,1251391
20260320,-3576182
20260323,1404000
20260324,223250
20260325,-3950052
20260326,1260476
20260327,-4429131
20260330,-15955790
20260331,528731
20260401,-1177550
20260402,12233335
20260407,10738140
20260408,-6035725
20260409,-3919585
20260410,-2109313
20260413,1430505
20260414,-2428888
20260415,1197004
20260416,14680770
20260417,-1170213
20260420,-5608329
20260421,-1394356
20260422,-8700500
20260423,-1210430
20260424,-3294534
20260427,246798
20260428,-4812400
20260429,2457628
20260430,2042967
20260504,-2120640
20260505,4049210
20260506,-183699
20260507,3616800
20260508,-3135705
20260511,10733543
20260512,14378935
20260513,5086425
20260514,3308591
20260515,-1273986
20260518,1741949
20260519,1889198
20260520,-1757823
20260521,-7971437
20260522,-1322254
20260525,-1179515
20260526,8279429
20260527,1607405
