date,net
20241001,610983
20241004,-4540423
20241007,1283715
20241008,-657082
20241009,-1875892
20241011,-752632
20241014,-1247244
20241015,-1806287
20241016,-288755
20241017,864515
20241018,-1910349
20241021,952300
20241022,1069515
20241023,1459079
20241024,-3451465
20241025,-28592
20241028,-635751
20241029,-1554533
20241030,-884279
20241101,-619343
20241104,-362679
20241105,-818491
20241106,-171302
20241107,-240519
20241108,-233528
20241111,-178172
20241112,-761417
20241113,1315284
20241114,268284
20241115,22539
20241118,-1992179
20241119,-346658
20241120,1986570
20241121,4270276
20241122,2593384
20241125,-976976
20241126,-516091
20241127,1101138
20241128,480572
20241129,-88802
20241202,5040632
20241203,680707
20241204,3888555
20241205,482788
20241206,2137728
20241209,381769
20241210,1572418
20241211,1729964
20241212,1373868
20241213,2890662
20241216,1426095
20241217,799465
20241218,1510493
20241219,711438
20241220,1155036
20241223,1051245
20241224,44648
20241225,913553
20241226,660595
20241227,1003581
20241230,117259
20241231,-188562
20250102,-14089
20250103,1671999
20250106,461745
20250107,-762895
20250108,727207
20250109,912442
20250110,1498806
20250113,1220445
20250114,187738
20250115,1055245
20250116,1108811
20250117,675181
20250120,423640
20250121,1034626
20250122,2291556
20250203,-2495378
20250204,-1687559
20250205,697414
20250206,1103846
20250207,111905
20250210,220919
20250211,106729
20250212,-821480
20250213,60824
20250214,-262386
20250217,-271415
20250218,1330600
20250219,211741
20250220,-661167
20250221,-264736
20250224,-1243343
20250225,-2124396
20250226,4392358
20250227,330094
20250303,120734
20250304,-1611956
20250305,-433033
20250306,-1097203
20250307,-2261292
20250310,-312739
20250311,-378801
20250312,-134874
20250313,52041
20250314,-31485
20250317,-8244
20250318,1058580
20250319,-752795
20250320,-838842
20250321,934295
20250324,1072608
20250325,132954
20250326,472682
20250327,-343367
20250328,58398
20250331,-1136681
20250401,-1260385
20250402,-298165
20250407,404999
20250408,-52350
20250409,-1013035
20250410,-10114
20250411,875816
20250414,-851819
20250415,216978
20250416,5905
20250417,-1150405
20250418,298893
20250421,-210650
20250422,9036
20250423,-110750
20250424,-396527
20250425,8878
20250428,475214
20250429,903
20250430,-320981
20250502,2892199
20250505,1099642
20250506,232290
20250507,431390
20250508,3160208
20250509,1388271
20250512,751139
20250513,748660
20250514,688869
20250515,483820
20250516,227918
20250519,550892
20250520,36261
20250521,620165
20250522,709752
20250523,620170
20250526,703685
20250527,648021
20250528,377983
20250529,-98148
20250602,307505
20250603,203346
20250604,-113400
20250605,185666
20250606,81341
20250609,279716
20250610,787483
20250611,-1078854
20250612,-324553
20250613,124367
20250616,302418
20250617,103743
20250618,194317
20250619,507376
20250620,1557733
20250623,242735
20250624,888491
20250625,-202742
20250626,-423149
20250627,506058
20250630,816681
20250701,581893
20250702,635120
20250703,91640
20250704,-286573
20250707,327156
20250708,918603
20250709,41029
20250710,17845
20250711,-148299
20250714,-284122
20250715,501813
20250716,130663
20250717,-630994
20250718,2314116
20250721,-376122
20250722,358194
20250723,-624607
20250724,-432201
20250725,-66671
20250728,976825
20250729,223497
20250730,-532149
20250731,1940135
20250801,561075
20250804,495170
20250805,423802
20250806,-509097
20250807,73848
20250808,-96732
20250811,-130691
20250812,-5029
20250813,-84170
20250814,-211371
20250815,-119239
20250818,-610103
20250819,-670603
20250820,-314014
20250821,-432800
20250822,-304839
20250825,-43913
20250826,-394258
20250827,6133
20250828,-392487
20250829,-359976
20250901,-347557
20250902,-447221
20250903,213945
20250904,-359203
20250905,-882991
20250908,-434251
20250909,1247927
20250910,-119940
20250911,1139240
20250912,96415
20250915,27997
20250916,-223850
20250917,377856
20250918,-191561
20250919,-270888
20250922,-326698
20250923,404072
20250924,-399394
20250925,-249763
20250926,-219479
20250930,-288771
20251001,-778840
20251002,-156112
20251003,131976
20251007,-475155
20251008,-1069840
20251009,655101
20251013,-659534
20251014,-533889
20251015,-601062
20251016,-773489
20251017,-420527
20251020,-696828
20251021,-182636
20251022,-219410
20251023,-332245
20251027,-660788
20251028,21902
20251029,67538
20251030,547506
20251031,751164
20251103,307116
20251104,1168100
20251105,353901
20251106,315141
20251107,-69051
20251110,-5108
20251111,-277818
20251112,-18789
20251113,-573794
20251114,-486442
20251117,761949
20251118,6921
20251119,-57930
20251120,780213
