date,net
20241001,-603471
20241004,-643156
20241007,145005
20241008,-20348
20241009,258813
20241011,-397982
20241014,-532048
20241015,459311
20241016,-178889
20241017,16375
20241018,-288953
20241021,738100
20241022,131150
20241023,832321
20241024,-1502671
20241025,-16900
20241028,-320999
20241029,-704979
20241030,151342
20241101,58100
20241104,-147850
20241105,-403000
20241106,174135
20241107,-167930
20241108,-778373
20241111,-599875
20241112,-1576867
20241113,-333420
20241114,81191
20241115,506779
20241118,791906
20241119,164933
20241120,551318
20241121,884162
20241122,1082979
20241125,-619771
20241126,-25952
20241127,238997
20241128,-76905
20241129,450198
20241202,118896
20241203,-667588
20241204,-600785
20241205,-389000
20241206,-230423
20241209,152661
20241210,3612
20241211,73844
20241212,1214807
20241213,-227159
20241216,100476
20241217,781744
20241218,-25360
20241219,-314790
20241220,189503
20241223,603624
20241224,919950
20241225,442009
20241226,635000
20241227,972907
20241230,1692805
20241231,2597720
20250102,392458
20250103,353009
20250106,21436
20250107,-716898
20250108,127905
20250109,139097
20250110,-267843
20250113,-988240
20250114,-33393
20250115,-326633
20250116,849004
20250117,33235
20250120,51301
20250121,212344
20250122,223212
20250203,105475
20250204,263856
20250205,81164
20250206,636500
20250207,126279
20250210,115347
20250211,669199
20250212,231768
20250213,1420110
20250214,1165520
20250217,531550
20250218,-188520
20250219,1393242
20250220,250355
20250221,33295
20250224,186806
20250225,2059195
20250226,-957302
20250227,643155
20250303,279542
20250304,-58755
20250305,-93853
20250306,-380521
20250307,729008
20250310,5583177
20250311,2384442
20250312,476691
20250313,293179
20250314,4281206
20250317,-208162
20250318,39291
20250319,135742
20250320,219741
20250321,-398935
20250324,-61908
20250325,240746
20250326,16455
20250327,-59707
20250328,-17950
20250331,44826
20250401,-125293
20250402,500884
20250407,39099
20250408,-644108
20250409,-1098335
20250410,-642000
20250411,-174117
20250414,-176140
20250415,147850
20250416,-214950
20250417,-1346820
20250418,-535239
20250421,188707
20250422,-249298
20250423,105546
20250424,-186900
20250425,241800
20250428,-1007910
20250429,-228750
20250430,-9668
20250502,148463
20250505,-501565
20250506,113917
20250507,-262300
20250508,1372900
20250509,-97440
20250512,153930
20250513,668970
20250514,-310635
20250515,-21278
20250516,64010
20250519,-134184
20250520,521900
20250521,-98380
20250522,192278
20250523,-397000
20250526,214005
20250527,-138900
20250528,-157095
20250529,919255
20250602,-229185
20250603,617000
20250604,126040
20250605,318920
20250606,175769
20250609,348739
20250610,141400
20250611,-96099
20250612,554136
20250613,-88130
20250616,95975
20250617,40816
20250618,284644
20250619,-992855
20250620,-258840
20250623,72900
20250624,-234964
20250625,-14472
20250626,-575186
20250627,-579478
20250630,107364
20250701,-695347
20250702,-418108
20250703,227250
20250704,-957460
20250707,-48502
20250708,-231300
20250709,-86372
20250710,121329
20250711,29815
20250714,270842
20250715,-204983
20250716,161378
20250717,140209
20250718,-26780
20250721,92723
20250722,78110
20250723,833047
20250724,154798
20250725,72000
20250728,277916
20250729,273774
20250730,639200
20250731,-210003
20250801,-85055
20250804,197025
20250805,144036
20250806,12415
20250807,159741
20250808,427684
20250811,-522997
20250812,833850
20250813,129802
20250814,97936
20250815,-4717168
20250818,-1439016
20250819,-2041118
20250820,-148715
20250821,-607165
20250822,-155960
20250825,-243488
20250826,-348280
20250827,-306600
20250828,-69890
20250829,-90728
20250901,-17990
20250902,-166960
20250903,155547
20250904,-43825
20250905,1284311
20250908,727846
20250909,633412
20250910,-248520
20250911,469623
20250912,1703680
20250915,383712
20250916,1527150
20250917,124215
20250918,-480727
20250919,-171439
20250922,528076
20250923,511313
20250924,851018
20250925,690420
20250926,487789
20250930,-133525
20251001,16547
20251002,2874792
20251003,791762
20251007,504802
20251008,962954
20251009,1218672
20251013,86929
20251014,-207210
20251015,-63375
20251016,474373
20251017,-705800
20251020,-557350
20251021,-27965
20251022,-434600
20251023,-319308
20251027,-269590
20251028,2730881
20251029,797576
20251030,-59308
20251031,-1288551
20251103,222624
20251104,44975
20251105,1383179
20251106,-110846
20251107,-769874
20251110,-187598
20251111,-397940
20251112,-519665
20251113,297984
20251114,1375505
20251117,40120
20251118,1912996
20251119,1483946
20251120,-567122
20251121,-143097
20251124,736937
20251125,-1471189
20251126,-452675
20251127,-405840
20251128,-998851
20251201,-1259313
20251202,-943937
20251203,-81529
20251204,-897210
20251205,351038
20251208,-837756
20251209,-271627
20251210,-583172
20251211,-683174
20251212,681360
20251215,-524253
20251216,-2027501
20251217,1629208
20251218,-954650
20251219,251491
20251222,487418
20251223,-2254761
20251224,1269808
20251226,-1316103
