date,net
20251125,50582
20251126,-60170
20251127,59564
20251128,65344
20251201,-488351
20251202,-293400
20251203,102682
20251204,31164
20251205,88000
20251208,-152000
20251209,-113836
20251210,-189088
20251211,-212818
20251212,6866
20251215,-37043
20251216,-124418
20251217,1000
20251218,-27343
20251219,125350
20251222,314982
20251223,70993
20251224,1035
20251226,-270539
20251229,-58000
20251230,90000
20251231,-108736
20260102,-1111043
20260105,-934751
20260106,-90731
20260107,-72095
20260108,36172
20260109,-1397620
20260112,-297788
20260113,-352922
20260114,284323
20260115,-147791
20260116,-618484
20260119,298046
20260120,9775
20260121,-341838
20260122,277627
20260123,-18196
20260126,-462941
20260127,-321942
20260128,-28419
20260129,6162
20260130,-332712
20260202,154647
20260203,-185500
20260204,-760130
20260205,-1929672
20260206,-296057
20260209,-747253
20260210,5000
20260211,-27940
20260223,484826
20260224,252244
20260225,-32989
20260226,-88069
20260302,234702
20260303,-1123000
20260304,-164969
20260305,-1060646
20260306,-727069
20260309,-566799
20260310,-1202272
20260311,-424062
20260312,-666907
20260313,-208398
20260316,-303843
20260317,-546194
20260318,-537194
20260319,-632313
20260320,-194924
20260323,-262193
20260324,-6700
20260325,-19187
20260326,-23363
20260327,-35163
20260330,-669500
20260331,-122655
20260401,159000
20260402,-53399
20260407,82601
20260408,625702
20260409,22201
20260410,192801
20260413,647544
20260414,-628203
20260415,-771107
20260416,-23737
20260417,-200787
20260420,-115546
20260421,-2084
20260422,274826
20260423,-579273
20260424,303322
20260427,-183547
20260428,-124684
20260429,-233538
20260430,-115041
20260504,791969
20260505,85783
20260506,-1076088
20260507,47315
20260508,-276050
20260511,1520470
20260512,-1667075
20260513,-333807
20260514,-1061250
20260515,-827258
20260518,-331400
20260519,14676
20260520,402040
20260521,1290520
20260522,1208892
20260525,152257
20260526,377900
20260527,515685
20260528,384889
20260529,57880
20260601,-23754
20260602,-580432
20260603,-266154
20260604,-1105538
20260605,-1472995
20260608,-1712400
20260609,875423
20260610,-1248914
20260611,168175
