date,net
20250806,-507500
20250807,-163000
20250808,-62474
20250811,32762
20250812,36940
20250813,75000
20250814,94000
20250815,-42645
20250818,-97645
20250819,12072
20250820,54495
20250821,25495
20250822,3960
20250825,-25000
20250826,-57000
20250827,32000
20250828,51000
20250829,-41000
20250901,-111000
20250902,-14000
20250903,86000
20250904,20000
20250905,-78000
20250908,15000
20250909,-54920
20250910,16000
20250911,-43700
20250912,41000
20250915,3000
20250916,120360
20250917,115000
20250918,33000
20250919,-6122
20250922,-37000
20250923,-112000
20250924,26000
20250925,-5000
20250926,-25000
20250930,31000
20251001,-3200
20251002,-4000
20251003,3000
20251007,34000
20251008,6000
20251009,-34000
20251013,-82000
20251014,11000
20251015,21000
20251016,7000
20251017,24000
20251020,25756
20251021,68765
20251022,102991
20251023,-205
20251027,-42191
20251028,-14111
20251029,31395
20251030,-159432
20251031,85712
20251103,-347000
20251104,-24000
20251105,-90990
20251106,-127000
20251107,58000
20251110,78000
20251111,113000
20251112,-16000
20251113,-119000
20251114,13000
20251117,-29000
20251118,-74988
20251119,2920
20251120,2000
20251121,-44000
20251124,-25440
20251125,-3000
20251126,29000
20251127,-14000
20251128,-17000
20251201,-30000
20251202,40000
20251203,16000
20251204,-8028
20251205,4000
20251208,39000
20251209,1000
20251210,-4000
20251211,-31240
20251212,38000
20251215,-76000
20251216,-70000
20251217,24000
20251218,-28000
20251219,10000
20251222,20000
20251223,-95880
20251224,-9000
20251226,-9000
20251229,43000
20251230,-42000
20251231,71000
20260102,-25000
20260105,-115000
20260106,17000
20260107,59000
20260108,-10000
20260109,38384
20260112,24000
20260113,18000
20260114,126000
20260115,32000
20260116,56000
20260119,5000
20260120,-209228
20260121,-97728
20260122,-62600
20260123,-20000
20260126,3120
20260127,-134000
20260128,2000
20260129,-48000
20260130,69000
20260202,-3000
20260203,52000
20260204,36000
20260205,34028
20260206,9000
20260209,-1000
20260210,72000
20260211,22000
20260223,50000
20260224,-15000
20260225,-49000
20260226,22000
20260302,46000
20260303,-70000
20260304,53000
20260305,69000
20260306,-9008
20260309,6000
20260310,-2999
20260311,51000
20260312,-1000
20260313,-10000
20260316,26001
20260317,32000
20260318,25000
20260319,-54000
20260320,57000
20260323,39000
20260324,16800
20260325,21680
20260326,5176
20260327,26221
20260330,51000
20260331,-242000
20260401,-252000
20260402,177000
20260407,-56000
20260408,-132000
20260409,-39999
20260410,-62000
20260413,-269855
20260414,13880
20260415,-10000
20260416,-46000
20260417,3000
20260420,-205000
20260421,-35000
20260422,-109000
20260423,100940
20260424,-176000
20260427,-10000
20260428,-40000
20260429,-54000
20260430,8000
20260504,6000
20260505,-12001
20260506,-70008
20260507,78915
20260508,-114987
20260511,33017
20260512,44302
20260513,-18971
20260514,10000
20260515,-56000
20260518,31120
20260519,-11922
20260520,-49000
20260521,79065
20260522,13314
20260525,64492
20260526,-21825
20260527,-7716
20260528,-89948
20260529,-215270
20260601,-76000
20260602,34293
20260603,84034
20260604,-42872
20260605,-39000
20260608,-110099
20260609,-18951
20260610,-21812
20260611,-19000
