date,net
20241001,104000
20241004,-149000
20241007,-205271
20241008,-2757130
20241009,-4203380
20241011,-759750
20241014,-978700
20241015,-1686900
20241016,-200900
20241017,237100
20241018,-1520429
20241021,602100
20241022,-1363000
20241023,-426000
20241024,226300
20241025,1190950
20241028,446100
20241029,-178900
20241030,264060
20241101,326100
20241104,-1995800
20241105,-619000
20241106,277200
20241107,199000
20241108,-188320
20241111,116000
20241112,-928925
20241113,1006200
20241114,6260
20241115,759100
20241118,278100
20241119,1672000
20241120,225303
20241121,-77000
20241122,-490900
20241125,412692
20241126,-496000
20241127,75323
20241128,234100
20241129,-8000
20241202,270000
20241203,-78000
20241204,-185000
20241205,-173000
20241206,76000
20241209,-469075
20241210,-1210000
20241211,384000
20241212,-235000
20241213,-31000
20241216,-409000
20241217,982000
20241218,289000
20241219,-367000
20241220,-287437
20241223,795000
20241224,-345000
20241225,990000
20241226,-1085000
20241227,-159000
20241230,-552000
20241231,293000
20250102,-190000
20250103,464000
20250106,-91000
20250107,612020
20250108,-38995
20250109,-578990
20250110,501191
20250113,1091005
20250114,312000
20250115,-12999
20250116,750005
20250117,-320934
20250120,181186
20250121,46000
20250122,183000
20250203,-137450
20250204,277000
20250205,339500
20250206,-11000
20250207,237000
20250210,-30000
20250211,880000
20250212,171000
20250213,300000
20250214,-165000
20250217,65000
20250218,-915980
20250219,-2091910
20250220,-1207985
20250221,-345000
20250224,150015
20250225,-509995
20250226,-361989
20250227,-307285
20250303,101021
20250304,245000
20250305,-116995
20250306,-63000
20250307,-270000
20250310,239000
20250311,-123000
20250312,331498
20250313,-83000
20250314,273000
20250317,3000
20250318,-2000
20250319,-154000
20250320,235766
20250321,-70000
20250324,168000
20250325,177000
20250326,-34000
20250327,150000
20250328,-548999
20250331,1684001
20250401,718000
20250402,21792
20250407,61000
20250408,35005
20250409,220020
20250410,-468000
20250411,570020
20250414,171000
20250415,47000
20250416,28000
20250417,-10000
20250418,250903
20250421,-319000
20250422,383000
20250423,-503000
20250424,-1272000
20250425,79000
20250428,285000
20250429,786250
20250430,-943248
20250502,-583000
20250505,38000
20250506,180000
20250507,124000
20250508,481000
20250509,-142000
20250512,1104000
20250513,-161000
20250514,190000
20250515,96880
20250516,150000
20250519,-113000
20250520,-196000
20250521,390000
20250522,-2424000
20250523,-1235022
20250526,-938000
20250527,-678880
20250528,-543900
20250529,-153319
20250602,-518950
20250603,-129050
20250604,293000
20250605,-545000
20250606,-260155
20250609,31920
20250610,1225138
20250611,-1780153
20250612,-83970
20250613,-317944
20250616,-264000
20250617,-198000
20250618,-95595
20250619,-59100
20250620,-27717
20250623,437400
20250624,-1064516
20250625,-183000
20250626,-238000
20250627,59891
20250630,297000
20250701,-419000
20250702,321000
20250703,-798000
20250704,-87000
