date,net
20241001,-1190640
20241004,2501894
20241007,-468563
20241008,-580341
20241009,8247
20241011,2811890
20241014,1449248
20241015,1947544
20241016,-1357456
20241017,302057
20241018,127771
20241021,-170437
20241022,1046272
20241023,1245085
20241024,-2022049
20241025,788463
20241028,-656189
20241029,-806566
20241030,-130738
20241101,307454
20241104,208807
20241105,-183847
20241106,1029397
20241107,-651030
20241108,1217315
20241111,126472
20241112,-361826
20241113,-49439
20241114,406010
20241115,-3121437
20241118,-95281
20241119,-248752
20241120,2064084
20241121,-870480
20241122,-258489
20241125,1248684
20241126,-1691218
20241127,-440867
20241128,294670
20241129,-84705
20241202,6964783
20241203,3035777
20241204,1673183
20241205,766605
20241206,397377
20241209,-21360
20241210,-2309417
20241211,2228495
20241212,-624754
20241213,69323
20241216,-3711903
20241217,149075
20241218,-3953610
20241219,-376441
20241220,-1399306
20241223,-1141298
20241224,-1698415
20241225,-186685
20241226,-517090
20241227,-732751
20241230,-1268334
20241231,-415749
20250102,-1409907
20250103,218211
20250106,-1200552
20250107,124452
20250108,-2690530
20250109,-4769861
20250110,-905321
20250113,-2160233
20250114,-1059633
20250115,-1174148
20250116,495071
20250117,-57940
20250120,988452
20250121,-1407769
20250122,1856835
20250203,-900303
20250204,-1671185
20250205,189824
20250206,-387817
20250207,489793
20250210,-1305748
20250211,-167086
20250212,1221304
20250213,530505
20250214,218818
20250217,-316508
20250218,1867646
20250219,-2716157
20250220,-20743
20250221,-330936
20250224,-4291342
20250225,-375193
20250226,103439
20250227,-1008227
20250303,-1237221
20250304,112531
20250305,3409501
20250306,-40097
20250307,-2477244
20250310,-234592
20250311,-622451
20250312,-794055
20250313,1550047
20250314,418136
20250317,-2343516
20250318,-191636
20250319,-2573216
20250320,703209
20250321,-2054449
20250324,-800997
20250325,-609607
20250326,211922
20250327,-300507
20250328,-1895815
20250331,-1527059
20250401,-1263817
20250402,157817
20250407,45190
20250408,-1253989
20250409,497826
20250410,1352762
20250411,3397666
20250414,-1248928
20250415,-114256
20250416,455579
20250417,-836118
20250418,-336741
20250421,149245
20250422,445406
20250423,1384039
20250424,1374479
20250425,1508667
20250428,-272845
20250429,-632393
20250430,84741
20250502,4452584
20250505,1591184
20250506,1036382
20250507,316503
20250508,1263276
20250509,380243
20250512,638947
20250513,1105258
20250514,4364176
20250515,1274637
20250516,566841
20250519,939265
20250520,911047
20250521,2265702
20250522,1005328
20250523,-238205
20250526,1740831
20250527,1318986
20250528,1818210
20250529,1073283
20250602,1175368
20250603,2973006
20250604,5477044
20250605,1286880
20250606,993504
20250609,1088619
20250610,1343609
20250611,2979801
20250612,2963232
20250613,1913581
20250616,337166
20250617,2739728
20250618,2416552
20250619,2519346
20250620,1373168
20250623,681136
20250624,-268046
20250625,837327
20250626,169627
20250627,1137567
20250630,851535
20250701,964121
20250702,-49350
20250703,4089022
20250704,-25171
20250707,144755
20250708,1002396
20250709,1375273
20250710,504756
20250711,-1280307
20250714,530276
20250715,516964
20250716,-578444
20250717,1348472
20250718,2095040
20250721,-1227132
20250722,1059359
20250723,-972109
20250724,-11899
20250725,479138
20250728,937459
20250729,831946
20250730,-414037
20250731,3439868
20250801,-1024327
20250804,325871
20250805,1097121
20250806,1243101
20250807,462237
20250808,261720
20250811,-860004
20250812,196583
20250813,-675207
20250814,-1886819
20250815,10431
20250818,1623592
20250819,-1460721
20250820,614606
20250821,-754507
20250822,-575592
20250825,229520
20250826,-1765123
20250827,759870
20250828,-424169
20250829,-615594
20250901,-801443
20250902,-568605
20250903,-1119535
20250904,-818044
20250905,-2563352
20250908,-2266194
20250909,-1292496
20250910,-2137394
20250911,886485
20250912,-922650
20250915,-50742
20250916,-208811
20250917,326144
20250918,286047
20250919,586829
20250922,-189114
20250923,-280226
20250924,-1482821
20250925,-685157
20250926,-352964
20250930,103362
20251001,1199199
20251002,4625082
20251003,2004932
20251007,-1663237
20251008,-119969
20251009,1027719
20251013,362796
20251014,1257070
20251015,59381
20251016,-676007
20251017,-318861
20251020,-980553
20251021,-692843
20251022,11310
20251023,106879
20251027,405921
20251028,1347788
20251029,324745
20251030,1073493
20251031,36158
20251103,126435
20251104,189231
20251105,409977
20251106,330065
20251107,-293704
20251110,729738
20251111,-509664
20251112,-617582
20251113,372463
20251114,-753847
20251117,-463304
20251118,-550517
20251119,-81691
20251120,-2641636
20251121,-41069
20251124,-718631
20251125,-895906
20251126,-408890
20251127,-305766
20251128,-700839
20251201,-26456
20251202,-545288
20251203,1432506
20251204,-274586
20251205,1911510
20251208,-461680
20251209,-584821
20251210,589755
20251211,-831732
20251212,-342389
20251215,-789106
20251216,-47482
20251217,-478668
20251218,66360
20251219,2391305
20251222,806055
20251223,1308866
20251224,-127241
20251226,837549
20251229,1259757
20251230,-34812
20251231,103603
20260102,-1241238
20260105,-359542
20260106,-1917800
20260107,-1010652
20260108,-213696
20260109,-1135292
20260112,-1534224
20260113,-327923
20260114,796378
20260115,-1296494
20260116,-921651
20260119,-901366
20260120,-391592
20260121,322728
20260122,259361
20260123,124200
20260126,362598
20260127,1442319
20260128,1286465
20260129,4934510
20260130,-346686
20260202,2610097
20260203,5138117
20260204,1663685
20260205,441969
20260206,353691
20260209,-1003689
20260210,738363
20260211,-112463
20260223,-1380961
20260224,326174
20260225,1147744
20260226,2248222
20260302,991072
20260303,1727283
20260304,826589
20260305,82299
20260306,-192280
20260309,-780445
20260310,-522317
20260311,1453508
20260312,592147
20260313,-46154
20260316,-334252
20260317,663714
20260318,-927100
20260319,3262784
20260320,637408
20260323,-434010
20260324,-634236
20260325,1411203
20260326,1918760
20260327,-1323139
20260330,-89524
20260331,-334070
20260401,-158999
20260402,52720
20260407,-172773
20260408,1091971
20260409,-6007
20260410,28710
20260413,-908558
20260414,727025
20260415,-246573
20260416,-168440
20260417,-977318
20260420,439749
20260421,-324500
20260422,-65673
20260423,-160814
20260424,569914
20260427,-554514
20260428,-633638
20260429,690757
20260430,-273569
20260504,722145
20260505,-2417946
20260506,-3261132
20260507,-1950977
20260508,-460516
20260511,364471
20260512,-295552
20260513,1409355
20260514,-863033
20260515,-442084
20260518,-574452
20260519,-381907
20260520,-651610
20260521,15379
20260522,49543
20260525,-832507
20260526,1718077
20260527,498002
20260528,-394121
20260529,531264
20260601,712541
20260602,-390021
20260603,1719712
20260604,-1052588
20260605,-696915
20260608,357882
20260609,-642935
20260610,-1033416
20260611,429764
