date,net
20250807,-886414
20250808,1025256
20250811,95980
20250812,488155
20250813,2136338
20250814,379878
20250815,-180990
20250818,307607
20250819,241918
20250820,-1814942
20250821,-270952
20250822,158000
20250825,2000
20250826,43191
20250827,1736000
20250828,1888746
20250829,1413082
20250901,587000
20250902,-70000
20250903,4958960
20250904,-338925
20250905,777543
20250908,672447
20250909,943812
20250910,684980
20250911,1539930
20250912,727644
20250915,741020
20250916,0
20250917,811863
20250918,750566
20250919,569723
20250922,1489826
20250923,452803
20250924,656000
20250925,563239
20250926,927000
20250930,333064
20251001,420573
20251002,-1213000
20251003,10950
20251007,1158822
20251008,-12000
20251009,327911
20251013,4212822
20251014,128733
20251015,468263
20251016,1640563
20251017,948047
20251020,332875
20251021,-331267
20251022,153500
20251023,326911
20251027,927823
20251028,-199891
20251029,401200
20251030,675822
20251031,2468209
20251103,-774389
20251104,1096949
20251105,-75879
20251106,-3102160
20251107,32762
20251110,-634716
20251111,217243
20251112,-142400
20251113,112000
20251114,-465000
20251117,-928777
20251118,514027
20251119,283000
20251120,975881
20251121,-2080500
20251124,-171129
20251125,-216727
20251126,32301
20251127,651500
20251128,-1425000
20251201,-4160634
20251202,-3923300
20251203,-202000
20251204,153457
20251205,-793534
20251208,4408200
20251209,-3797256
20251210,-787100
20251211,-2423139
20251212,-2436000
20251215,-5889040
20251216,-1683100
20251217,-1378000
20251218,-1639500
20251219,-488044
20251222,2657560
20251223,-2275008
20251224,549593
20251226,3347626
20251229,-3803000
20251230,-1273230
20251231,-5198500
20260102,-510570
20260105,-2450100
20260106,-64000
20260107,-820041
20260108,2092043
20260109,683209
20260112,2244428
20260113,1967116
20260114,54857
20260115,2450210
20260116,-804253
20260119,-1337231
20260120,-524000
20260121,3345900
20260122,-1692831
20260123,703222
20260126,506972
20260127,-1549186
20260128,-1267000
20260129,348025
20260130,229159
20260202,1633969
20260203,541129
20260204,-1898871
20260205,-2070483
20260206,1066000
20260209,-301695
20260210,-2394317
20260211,-1461000
20260223,-2096932
20260224,249611
20260225,-855669
20260226,-749274
20260302,-9974018
20260303,751062
20260304,-1491100
20260305,-320850
20260306,-960947
20260309,-1472483
20260310,202019
20260311,915900
20260312,-375970
20260313,-788343
20260316,110923
20260317,757849
20260318,1051014
20260319,38686
20260320,-349625
20260323,-434949
20260324,683425
20260325,1603922
20260326,5116738
20260327,371059
20260330,-296991
20260331,4980554
20260401,-1542986
20260402,-242950
20260407,-2500985
20260408,259463
20260409,855000
20260410,-770998
20260413,-153555
20260414,-1870822
20260415,1170190
20260416,-2357968
20260417,-1763207
20260420,-196335
20260421,-1803160
20260422,-2289251
20260423,4760887
20260424,1294163
20260427,-2723241
20260428,1502000
20260429,-945003
20260430,852276
20260504,1761790
20260505,-2818245
20260506,1055249
20260507,-1569516
20260508,-517111
20260511,-2020785
20260512,-782090
20260513,25777
20260514,-956990
20260515,2546020
20260518,-1195670
20260519,-3457804
20260520,-387179
20260521,5247686
20260522,-216948
20260525,870992
20260526,1674342
20260527,-1478578
20260528,779724
20260529,-3806446
20260601,-4177827
20260602,-128033
20260603,3802497
20260604,1828199
20260605,-775929
20260608,-5318352
20260609,102440
20260610,-78166
20260611,-569030
