date,net
20251112,-162000
20251113,-1650900
20251114,-5603000
20251117,5495433
20251118,-515000
20251119,-3974250
20251120,-700000
20251121,-2539264
20251124,-688423
20251125,147712
20251126,-6015000
20251127,507000
20251128,-322000
20251201,-1382000
20251202,-209000
20251203,-1464155
20251204,-140000
20251205,701000
20251208,1541000
20251209,-624000
20251210,43000
20251211,198000
20251212,12466920
20251215,-4007475
20251216,-1068069
20251217,4201000
20251218,5118100
20251219,-5707499
20251222,-615000
20251223,508990
20251224,2595000
20251226,7172350
20251229,-3298457
20251230,-914770
20251231,-8832085
20260102,747000
20260105,-3943000
20260106,2643000
20260107,2519355
20260108,732150
20260109,1908100
20260112,-2610870
20260113,-1892485
20260114,-1874000
20260115,2569157
20260116,3603763
20260119,6242575
20260120,7786700
20260121,-15628905
20260122,-3811721
20260123,3102725
20260126,-1414150
20260127,-3101062
20260128,-220500
20260129,3077600
20260130,4259500
20260202,4175999
20260203,-3706925
20260204,-647974
20260205,-1902980
20260206,859290
20260209,321090
20260210,-915000
20260211,-283000
20260223,1691124
20260224,-1234857
20260225,-3613100
20260226,2557280
20260302,-1236900
20260303,-2733400
20260304,830832
20260305,797000
20260306,-547874
20260309,980344
20260310,-1159998
20260311,-270000
20260312,-1538000
20260313,-2890000
20260316,2094501
20260317,-749000
20260318,-2112287
20260319,4558561
20260320,2304212
20260323,-2425600
20260324,252287
20260325,-366452
20260326,-909457
20260327,-369000
20260330,-188009
20260331,-2154883
20260401,-1226492
20260402,-1521950
20260407,-2341500
20260408,3219999
20260409,-2335931
20260410,1203265
20260413,7080951
20260414,1524830
20260415,-77380
20260416,1340368
20260417,3296786
20260420,2185550
20260421,-317900
20260422,-2143770
20260423,2826110
20260424,-1284878
20260427,-741000
20260428,383000
20260429,-4903000
20260430,-463000
20260504,9088176
20260505,-984400
20260506,-4629174
20260507,-3155901
20260508,-775243
20260511,-4532007
20260512,935170
20260513,-4867417
20260514,3031960
20260515,-2820400
20260518,-3750804
20260519,-4478380
20260520,-1535672
20260521,-182000
20260522,1150059
20260525,706494
20260526,1801920
20260527,-75433
20260528,11627292
20260529,-1494770
20260601,1599498
20260602,-1939521
20260603,226598
20260604,1015574
20260605,-1768077
20260608,-3071671
20260609,148296
20260610,-690925
20260611,-1223648
