date,net
20241001,188150
20241004,-101370
20241007,2268419
20241008,583000
20241009,25000
20241011,1470000
20241014,-1296637
20241015,-572000
20241016,-26613
20241017,0
20241018,-1436999
20241021,367253
20241022,-3200780
20241023,-714900
20241024,-613451
20241025,-565681
20241028,189000
20241029,-136000
20241030,146000
20241101,391000
20241104,1658100
20241105,799766
20241106,932000
20241107,-576000
20241108,70801
20241111,309000
20241112,-1027957
20241113,-16000
20241114,-1393000
20241115,35000
20241118,-422000
20241119,868000
20241120,199000
20241121,-620942
20241122,-197000
20241125,-118505
20241126,-138899
20241127,-350996
20241128,-136000
20241129,-90900
20241202,877900
20241203,-324000
20241204,252000
20241205,-358345
20241206,-131147
20241209,-88871
20241210,-59824
20241211,372546
20241212,-68716
20241213,-173753
20241216,-392700
20241217,943757
20241218,175233
20241219,69033
20241220,-347369
20241223,593117
20241224,-91265
20241225,174005
20241226,-636887
20241227,14023
20241230,-579000
20241231,-18714
20250102,-776894
20250103,-490000
20250106,-634934
20250107,685000
20250108,-365999
20250109,-336000
20250110,299000
20250113,179000
20250114,283000
20250115,-180970
20250116,497003
20250117,-299417
20250120,195899
20250121,-14943
20250122,72003
20250203,35778
20250204,-91974
20250205,99100
20250206,52522
20250207,-63919
20250210,-808900
20250211,91662
20250212,91004
20250213,106000
20250214,34000
20250217,50600
20250218,138004
20250219,-297000
20250220,38000
20250221,10482
20250224,-171000
20250225,-234961
20250226,-53731
20250227,-72661
20250303,-362321
20250304,315180
20250305,134900
20250306,-33789
20250307,77200
20250310,32200
20250311,198100
20250312,132100
20250313,-16000
20250314,45433
20250317,83001
20250318,18960
20250319,159000
20250320,75000
20250321,-83986
20250324,42000
20250325,36000
20250326,48000
20250327,128000
20250328,117000
20250331,673001
20250401,109000
20250402,84753
20250407,19000
20250408,41000
20250409,341000
20250410,274736
20250411,418185
20250414,81942
20250415,-132948
20250416,7853
20250417,30174
20250418,-17170
20250421,-63020
20250422,45650
20250423,147350
20250424,-105000
20250425,67073
20250428,175075
20250429,119388
20250430,-55193
20250502,-25916
20250505,153073
20250506,107379
20250507,-21062
20250508,96255
20250509,52372
20250512,95633
20250513,5010
20250514,-16646
20250515,-22680
20250516,41383
20250519,14233
20250520,-125240
20250521,265622
20250522,-994
20250523,-186000
20250526,-415300
20250527,-565000
20250528,-120462
20250529,-118850
20250602,-57869
20250603,-33333
20250604,62260
20250605,-63608
20250606,-85528
20250609,12152
20250610,-60885
20250611,-835570
20250612,-327000
20250613,-63000
20250616,95878
20250617,-122063
20250618,37000
20250619,-78968
20250620,-65000
20250623,-643000
20250624,304726
20250625,-54000
20250626,-52025
20250627,36412
20250630,80000
20250701,-8000
20250702,59000
20250703,216900
20250704,-253000
