date,net
20241001,-173743
20241004,-548000
20241007,-1849000
20241008,-965000
20241009,-1912000
20241011,-1339000
20241014,-1427000
20241015,162000
20241016,-36817
20241017,1284000
20241018,-563948
20241021,1930000
20241022,-382000
20241023,-2391000
20241024,-911000
20241025,-1815000
20241028,-789000
20241029,912000
20241030,-11088467
20241101,-9305438
20241104,-5221500
20241105,3567503
20241106,-1304150
20241107,4792150
20241108,-1289550
20241111,-678900
20241112,-1260670
20241113,-1649000
20241114,-300500
20241115,1916000
20241118,1931827
20241119,-1123000
20241120,-1450894
20241121,511000
20241122,141000
20241125,-394222
20241126,1109598
20241127,-2930402
20241128,192150
20241129,-1880339
20241202,3644350
20241203,886000
20241204,-202616
20241205,-5506000
20241206,-2237797
20241209,-4731193
20241210,-1930168
20241211,-4369000
20241212,-1961908
20241213,-558526
20241216,1539000
20241217,467000
20241218,951000
20241219,385000
20241220,-4730814
20241223,409000
20241224,1596000
20241225,-758010
20241226,-1084000
20241227,-1185997
20241230,-5038204
20241231,-3760791
20250102,-287194
20250103,-129794
20250106,2616416
20250107,449684
20250108,-3645000
20250109,-2061383
20250110,335822
20250113,2861672
20250114,1533000
20250115,-1945558
20250116,-284613
20250117,1213321
20250120,-1189850
20250121,-3187000
20250122,32000
20250203,-1707248
20250204,-812000
20250205,-327519
20250206,1514000
20250207,-576465
20250210,-620800
20250211,-1386251
20250212,2126317
20250213,3094907
20250214,981100
20250217,-1897000
20250218,-1212633
20250219,-2349000
20250220,805100
20250221,-4272000
20250224,-606000
20250225,1586215
20250226,-6917783
20250227,1452638
20250303,-1086414
20250304,-399000
20250305,-69832
20250306,-884039
20250307,4511693
20250310,-1189039
20250311,-442000
20250312,84638
20250313,-5270039
20250314,1413000
20250317,-782039
20250318,-7292852
20250319,-3345039
20250320,1623367
20250321,-5763049
20250324,-6827000
20250325,-1732000
20250326,-2276000
20250327,8385070
20250328,-8204527
20250331,-8194782
20250401,-2316000
20250402,-961379
20250407,1209440
20250408,3962300
20250409,2821000
20250410,1142000
20250411,2184299
20250414,1263766
20250415,3001101
20250416,-1048441
20250417,481192
20250418,-402957
20250421,-167988
20250422,397419
20250423,2643689
20250424,2017782
20250425,6210875
20250428,-5230701
20250429,1077990
20250430,-7958304
20250502,1481521
20250505,3081360
20250506,6951987
20250507,1797843
20250508,-1841565
20250509,934700
20250512,4162003
20250513,2087308
20250514,3860331
20250515,2339983
20250516,259238
20250519,2601203
20250520,4603440
20250521,1809968
20250522,390816
20250523,-893000
20250526,1192100
20250527,-553510
20250528,-5436843
20250529,-1703227
20250602,1677090
20250603,-1604618
20250604,3245012
20250605,3986988
20250606,-5499573
20250609,1000000
20250610,485000
20250611,2403206
20250612,2645597
20250613,-2507480
20250616,829000
20250617,3797705
20250618,13916000
20250619,-7030409
20250620,-5104557
20250623,-867000
20250624,5707915
20250625,-386000
20250626,1737949
20250627,355228
20250630,-2714000
20250701,-4758600
20250702,792940
20250703,10448000
20250704,-4148000
20250707,48215
20250708,-2776000
20250709,-534028
20250710,190626
20250711,-234040
20250714,-1032130
20250715,-1837281
20250716,336393
20250717,2847255
20250718,784745
20250721,-750136
20250722,-321000
20250723,4021539
20250724,-205000
20250725,152000
20250728,-497000
20250729,-4276000
20250730,-571000
20250731,-7211000
20250801,-2564610
20250804,-2900000
20250805,-1644329
20250806,-3319000
20250807,558000
20250808,628476
20250811,-692000
20250812,-56390
20250813,2343682
20250814,2665342
20250815,629397
20250818,1220884
20250819,126500
20250820,-5761000
20250821,7925292
20250822,-48393
20250825,2398600
20250826,2389212
20250827,1840500
20250828,827000
20250829,-103939
20250901,185541
20250902,-121000
20250903,-867641
20250904,983000
20250905,-4272383
20250908,-1865000
20250909,-3176500
20250910,1364673
20250911,8287000
20250912,-2498859
20250915,-12636521
20250916,3810770
20250917,1672800
20250918,6659136
20250919,26364828
20250922,-12351591
20250923,-9139990
20250924,7751830
20250925,-692851
20250926,9415429
20250930,-7177975
20251001,2632900
20251002,-24273010
20251003,9037215
20251007,357000
20251008,-7571720
20251009,4920000
20251013,-3095980
20251014,2726940
20251015,671872
20251016,10495150
20251017,2298872
20251020,-483182
20251021,-26352503
20251022,-1786505
20251023,33407160
20251027,22555293
20251028,47712710
20251029,53487541
20251030,-52336418
20251031,-10991885
20251103,-20455238
20251104,16131942
20251105,-1580650
20251106,44472444
20251107,13665630
20251110,-11746520
20251111,78984915
20251112,-29336762
20251113,5176829
20251114,13602292
20251117,-32068230
20251118,23873940
20251119,-7564041
20251120,-3198865
20251121,12487881
20251124,-14190205
20251125,-4193224
20251126,-3532800
20251127,-2375897
20251128,-7289050
20251201,-7497044
20251202,-36536067
20251203,-10898850
20251204,2726121
20251205,-239447
20251208,9272191
20251209,34829546
20251210,-13824457
20251211,-7162000
