date,net
20241001,1000
20241004,15030
20241007,170900
20241008,-13700
20241009,115000
20241011,54000
20241014,58000
20241015,-21000
20241016,8000
20241017,-45000
20241018,-69000
20241021,71000
20241022,-14000
20241023,33000
20241024,-4000
20241025,-2000
20241028,51000
20241029,3000
20241030,-42000
20241101,4000
20241104,-2000
20241105,1000
20241106,12000
20241107,81000
20241108,-23600
20241111,24000
20241112,9000
20241113,-144000
20241114,-7000
20241115,1000
20241118,-10000
20241119,-30000
20241120,-1000
20241121,-9000
20241122,16000
20241125,4750
20241126,-26000
20241127,-57000
20241128,-18000
20241129,-19000
20241202,-16000
20241203,3000
20241204,7000
20241205,3000
20241206,2000
20241209,-6000
20241210,-12000
20241211,5000
20241212,-15000
20241213,-5000
20241216,-27000
20241217,-9000
20241218,-17000
20241219,-5100
20241220,-7000
20241223,-5000
20241224,-22000
20241225,-23000
20241226,15000
20241227,-8000
20241230,-39000
20241231,-16000
20250102,-6000
20250103,-12000
20250106,-5000
20250107,-8000
20250108,-7000
20250109,-28000
20250110,12000
20250113,-2358
20250114,-1000
20250115,-400
20250116,-5000
20250117,-4000
20250120,8000
20250121,10000
20250122,18000
20250203,-17000
20250204,-36000
20250205,3000
20250206,-5000
20250207,26000
20250210,-5000
20250211,-5000
20250212,-2000
20250213,17000
20250214,-5000
20250217,8000
20250218,4000
20250219,17000
20250220,-1000
20250221,13000
20250224,8000
20250225,41000
20250226,-16000
20250227,-5000
20250303,-8000
20250304,10000
20250305,17000
20250306,19000
20250307,-9000
20250310,9000
20250311,15000
20250312,-3000
20250313,-2000
20250314,-1000
20250317,-4000
20250318,-16000
20250319,-32000
20250320,-5000
20250321,-6000
20250324,-13000
20250325,-19000
20250326,-3000
20250327,-9000
20250328,-29600
20250331,-30000
20250401,-24000
20250402,-19000
20250407,-1000
20250408,-10642
20250409,-10000
20250411,9021
20250414,-52021
20250415,18020
20250416,-11020
20250417,-1600
20250418,-1000
20250421,-32000
20250422,-3000
20250423,7000
20250424,-7000
20250425,5000
20250428,18188
20250429,3812
20250430,-8000
20250502,-7000
20250505,4176
20250506,0
20250507,824
20250508,28165
20250509,1835
20250512,-11000
20250513,-4000
20250514,5106
20250515,6094
20250516,5243
20250519,-4143
20250520,4700
20250521,21300
20250522,2000
