date,net
20250515,31745
20250516,-3086
20250519,-1477
20250520,5423
20250521,4590
20250522,877
20250523,-6994
20250526,6194
20250527,19000
20250528,-22969
20250529,-1744
20250602,-9000
20250603,-49287
20250604,35000
20250605,-13000
20250606,0
20250609,-10000
20250610,80000
20250611,-103961
20250612,12961
20250613,-1000
20250616,45000
20250617,-1000
20250618,-4000
20250619,-19000
20250620,-13000
20250623,5000
20250624,5000
20250625,1000
20250626,36000
20250627,1200
20250630,1000
20250701,34000
20250702,-5000
20250703,9000
20250704,-9000
20250707,0
20250708,-11000
20250709,14000
20250710,2000
20250711,32000
20250714,-10000
20250715,-7000
20250716,16000
20250717,12000
20250718,-11000
20250721,14000
20250722,-4000
20250723,7000
20250724,55000
20250725,-1000
20250728,3000
20250729,0
20250730,1000
20250731,-4000
20250801,-18000
20250804,2000
20250805,2000
20250806,12000
20250807,0
20250808,2000
20250811,-12000
20250812,6000
20250813,9000
20250814,2000
20250815,-3000
20250818,6000
20250819,2000
20250820,-5000
20250821,-8000
20250822,0
20250825,-5000
20250826,1000
20250827,6000
20250828,2000
20250829,2000
20250901,-9000
20250902,21000
20250903,-5000
20250904,20000
20250905,-55000
20250908,-46000
20250909,-57000
20250910,38000
20250911,-59000
20250912,5000
20250915,-11000
20250916,9000
20250917,-26200
20250918,26000
20250919,14000
20250922,10000
20250923,31000
20250924,19000
20250925,27000
20250926,-8000
20250930,18000
20251001,-18000
20251002,3000
20251003,-6000
20251007,13000
20251008,1000
20251009,-2000
20251013,-11000
20251014,-16000
20251015,-7500
20251016,-8200
20251017,1000
20251020,-6000
20251021,8000
20251022,3000
20251023,-6000
20251027,-15000
20251028,-6000
20251029,-10000
20251030,-21000
20251031,-13000
20251103,-49000
20251104,-55000
20251105,66100
20251106,-148000
20251107,3000
20251110,-61000
20251111,21000
20251112,39000
20251113,-64000
20251114,18000
20251117,-7924
20251118,-12031
20251119,43000
20251120,-20000
20251121,2305
20251124,10000
20251125,-9000
20251126,33000
20251127,-4000
20251128,22000
20251201,-5000
20251202,16000
20251203,21000
20251204,-3000
20251205,-4000
20251208,12000
20251209,-37000
20251210,3000
20251211,33000
20251212,10000
20251215,18000
20251216,-25000
20251217,33000
20251218,11000
20251219,7000
20251222,19000
20251223,-6000
20251224,0
20251226,8000
20251229,16000
20251230,34000
20251231,11000
20260102,10000
20260105,-37000
20260106,-9000
20260107,-3000
20260108,-51000
20260109,-18000
20260112,1000
20260113,-28000
20260114,35000
20260115,15000
20260116,-14040
20260119,64000
20260120,-10000
20260121,-54000
20260122,-28000
20260123,-33000
20260126,7000
20260127,-24000
20260128,21000
20260129,-44069
20260130,-34000
20260202,-11000
20260203,-35000
20260204,41000
20260205,-9000
20260206,-10768
20260209,-4000
20260210,28000
20260211,33000
20260223,60000
20260224,-19000
20260225,18000
20260226,19074
20260302,22000
20260303,9000
20260304,-27000
20260305,5000
20260306,10000
20260309,-42400
20260310,-20000
20260311,41000
20260312,-10000
20260313,-6000
20260316,29000
20260317,14000
20260318,42000
20260319,-15000
20260320,4000
20260323,-1000
20260324,7000
20260325,1000
20260326,-24000
20260327,-1000
20260330,-19000
20260331,-10000
20260401,15000
20260402,-3000
20260407,-7000
20260408,23000
20260409,43000
20260410,5000
20260413,17000
20260414,-19000
20260415,33000
20260416,55000
20260417,9490
20260420,10000
20260421,-1000
20260422,46000
20260423,-28000
20260424,-14000
20260427,2000
20260428,45000
20260429,21000
20260430,-25000
20260504,-12000
20260505,29000
20260506,129000
20260507,5000
20260508,77753
20260511,19016
20260512,-12000
20260513,10000
20260514,203010
20260515,-27000
20260518,48633
20260519,11000
20260520,440150
20260521,9856
20260522,-80976
20260525,-30000
20260526,54985
20260527,1000
20260528,-134138
20260529,-355106
20260601,221000
20260602,-131202
20260603,48401
20260604,81360
20260605,292375
20260608,-29077
20260609,-40801
20260610,57000
20260611,-3170
