date,net
20241001,-350000
20241004,-271830
20241007,9160
20241008,-1134133
20241009,-718850
20241011,152825
20241014,-24318
20241015,-80880
20241016,-99350
20241017,88620
20241018,-1051720
20241021,479089
20241022,-356860
20241023,-3588
20241024,-1074960
20241025,1000
20241028,-224000
20241029,-261291
20241030,-84636
20241101,-109306
20241104,-43640
20241105,-268682
20241106,388050
20241107,-145008
20241108,-556715
20241111,-31000
20241112,-221610
20241113,-91795
20241114,-304130
20241115,540000
20241118,-257701
20241119,27579
20241120,-405071
20241121,90000
20241122,40290
20241125,337834
20241126,108882
20241127,-215684
20241128,-129046
20241129,9497
20241202,-79500
20241203,203340
20241204,14959
20241205,-315046
20241206,-218503
20241209,-97795
20241210,5484
20241211,20524
20241212,126437
20241213,99954
20241216,-108154
20241217,279576
20241218,-167740
20241219,64266
20241220,-54923
20241223,-17521
20241224,-291320
20241225,136000
20241226,1071130
20241227,-66364
20241230,423020
20241231,-510500
20250102,-14350
20250103,-470380
20250106,-814000
20250107,-202270
20250108,-300290
20250109,-394900
20250110,-280590
20250113,-731000
20250114,-114000
20250115,-472864
20250116,196780
20250117,-319227
20250120,168900
20250121,68000
20250122,-278560
20250203,573109
20250204,777640
20250205,86000
20250206,141480
20250207,178430
20250210,978120
20250211,-93999
20250212,-76358
20250213,42000
20250214,702114
20250217,335920
20250218,-721840
20250219,625030
20250220,-1018020
20250221,82720
20250224,-99950
20250225,-175940
20250226,960790
20250227,-390104
20250303,245334
20250304,31290
20250305,71975
20250306,-789121
20250307,-941510
20250310,-225872
20250311,35032
20250312,-25664
20250313,-645800
20250314,-248000
20250317,-248751
20250318,40000
20250319,-521180
20250320,293408
20250321,-178048
20250324,-67000
20250325,-300000
20250326,89000
20250327,-20830
20250328,-210813
20250331,-14868
20250401,241000
20250402,-600
20250407,256018
20250408,165341
20250409,4810
20250410,-4010
20250411,282830
20250414,87001
20250415,-39685
20250416,-196985
20250417,43998
20250418,219000
20250421,34269
20250422,135889
20250423,105125
20250424,-54986
20250425,154280
20250428,69870
20250429,67463
20250430,-75629
20250502,-92935
20250505,-13139
20250506,66152
20250507,108067
20250508,95806
20250509,152141
20250512,52702
20250513,-100888
20250514,-102852
20250515,69133
20250516,117038
20250519,-12383
20250520,62433
20250521,-55386
20250522,-58108
20250523,230705
20250526,43271
20250527,-80988
20250528,22686
20250529,76723
20250602,86938
20250603,-97670
20250604,318983
20250605,-168372
20250606,-11646
20250609,40977
20250610,187663
20250611,-9691
20250612,-65863
20250613,-109314
20250616,68330
20250617,321034
20250618,-121885
20250619,-489775
20250620,651483
20250623,-573000
20250624,-46502
20250625,-35896
20250626,-308234
20250627,423950
20250630,233392
20250701,55593
20250702,94441
20250703,-73171
20250704,105185
20250707,-149979
20250708,-61724
20250709,86564
20250710,15030
20250711,134997
20250714,-138986
20250715,-65307
20250716,285462
20250717,203542
20250718,123628
20250721,40583
20250722,-85657
20250723,136510
20250724,804842
20250725,9999
20250728,188618
20250729,244767
20250730,27611
20250731,-27246
20250801,-115906
20250804,299314
20250805,203708
20250806,-114952
20250807,327428
20250808,-308036
20250811,25000
20250812,155000
20250813,-179473
20250814,-161501
20250815,71210
20250818,904053
20250819,13636
20250820,-920261
20250821,251389
20250822,-186634
20250825,773374
20250826,-156327
20250827,714740
20250828,191153
20250829,-155319
20250901,-42995
20250902,-327440
20250903,62727
20250904,80883
20250905,-166000
20250908,444337
20250909,-595003
20250910,-1605887
20250911,-841800
20250912,-466036
20250915,-219254
20250916,297900
20250917,-46140
20250918,447289
20250919,-73065
20250922,1481774
20250923,-255848
20250924,-401033
20250925,-74819
20250926,-279916
20250930,-65083
20251001,47426
20251002,59000
20251003,232112
20251007,1456865
20251008,-101000
20251009,-1393900
20251013,-436410
20251014,-172195
20251015,166409
20251016,250992
20251017,92013
20251020,188015
20251021,535176
20251022,212000
20251023,43088
20251027,13026
20251028,-78880
20251029,281426
20251030,-79655
20251031,27049
20251103,117783
20251104,-205900
20251105,48149
20251106,308000
20251107,383580
20251110,-54982
20251111,-168328
20251112,77098
20251113,2386711
20251114,5092
20251117,827276
20251118,509401
20251119,189853
20251120,742725
20251121,159089
20251124,205998
20251125,13733
20251126,379292
20251127,-167199
20251128,126137
20251201,61810
20251202,448900
20251203,-20145
20251204,-61104
20251205,-175568
20251208,13843
20251209,58600
20251210,-1592180
20251211,-591995
20251212,-85825
20251215,251330
20251216,-88373
20251217,100000
20251218,-136000
20251219,9873
20251222,195491
20251223,-29834
20251224,103446
20251226,-349495
20251229,508646
20251230,300542
20251231,1181107
20260102,41837
20260105,108588
20260106,-61445
20260107,201352
20260108,500170
20260109,1258881
20260112,635569
20260113,156107
20260114,119921
20260115,-149220
20260116,-7617
20260119,-10415
20260120,151535
20260121,420025
20260122,-25642
20260123,559043
20260126,38095
20260127,39739
20260128,-12992
20260129,57046
20260130,100706
20260202,-51505
20260203,225231
20260204,97908
20260205,180157
20260206,-68285
20260209,-793984
20260210,-133606
20260211,-36187
20260223,223057
20260224,-46130
20260225,-152701
20260226,197270
20260302,-73065
20260303,-376462
20260304,-266665
20260305,44150
20260306,-28870
20260309,-124485
20260310,351790
20260311,238608
20260312,-21699
20260313,232575
20260316,621866
20260317,506815
20260318,175126
20260319,361068
20260320,47364
20260323,158580
20260324,686620
20260325,980544
20260326,-156636
20260327,-158103
20260330,18764
20260331,54475
20260401,86752
20260402,4320
20260407,-22769
20260408,-34691
20260409,28890
20260410,223454
20260413,464641
20260414,1897344
20260415,-240159
20260416,94273
20260417,-212107
20260420,1103740
20260421,-456289
20260422,660034
20260423,332397
20260424,57851
20260427,-401870
20260428,21216
20260429,255830
20260430,149389
20260504,608373
20260505,-639398
20260506,422
20260507,-92825
20260508,-394833
20260511,18445
20260512,-86636
20260513,47798
20260514,746005
20260515,705938
20260518,-453456
20260519,-57595
20260520,24696
20260521,253992
20260522,141986
20260525,334438
20260526,290701
20260527,142730
20260528,126349
20260529,291298
20260601,-107524
20260602,48174
20260603,487095
20260604,666973
20260605,-182600
20260608,30103
20260609,-1274064
20260610,933084
20260611,156952
