date,net
20241001,-852000
20241004,-2892990
20241007,613569
20241008,-307992
20241009,-1788800
20241011,56497
20241014,136798
20241015,-607000
20241016,-252000
20241017,737016
20241018,-350010
20241021,2281000
20241022,2011200
20241023,-245400
20241024,-52982
20241025,-306786
20241028,11000
20241029,-280200
20241030,-1691890
20241101,-1493652
20241104,11000
20241105,245000
20241106,-1340950
20241107,-859098
20241108,-6125296
20241111,-1931699
20241112,-3655570
20241113,505300
20241114,118205
20241115,2008309
20241118,-971281
20241119,-528107
20241120,-476335
20241121,3230000
20241122,1066500
20241125,-360833
20241126,-295782
20241127,-279295
20241128,185006
20241129,-393769
20241202,278793
20241203,-169469
20241204,1376247
20241205,137100
20241206,-36377
20241209,3936864
20241210,-308139
20241211,9193161
20241212,5089973
20241213,7124859
20241216,5448771
20241217,528252
20241218,102808
20241219,830988
20241220,-645100
20241223,2681629
20241224,84795
20241225,3336598
20241226,-422137
20241227,1274022
20241230,599828
20241231,937395
20250102,1429058
20250103,1483593
20250106,-1508598
20250107,1154908
20250108,-640824
20250109,523789
20250110,821970
20250113,-6830601
20250114,745131
20250115,638031
20250116,430885
20250117,1195657
20250120,-35489
20250121,158123
20250122,-228513
20250203,2109054
20250204,266998
20250205,-1426264
20250206,-604841
20250207,306988
20250210,-829439
20250211,-901079
20250212,-132175
20250213,1140126
20250214,148082
20250217,-1208444
20250218,2970337
20250219,1651834
20250220,-2774994
20250221,-354010
20250224,-3670721
20250225,-1812067
20250226,-110574
20250227,-132859
20250303,-383872
20250304,608747
20250305,279611
20250306,740002
20250307,574713
20250310,-430585
20250311,-1732279
20250312,3418938
20250313,1187878
20250314,-81675
20250317,1141739
20250318,214650
20250319,-172773
20250320,9869
20250321,479669
20250324,-1089968
20250325,92000
20250326,459000
20250327,-23212
20250328,1356696
20250331,351972
20250401,-1766173
20250402,-245000
20250407,73770
20250408,-489888
20250409,508255
20250410,1152000
20250411,202861
20250414,-1231782
20250415,-188663
20250416,-1681251
20250417,565255
20250418,-224980
20250421,-265772
20250422,389602
20250423,76165
20250424,-1349529
20250425,-997619
20250428,-932964
20250429,62215
20250430,14017
20250502,1474814
20250505,-1526393
20250506,-576304
20250507,-1945139
20250508,661713
20250509,1857970
20250512,4652388
20250513,-657684
20250514,2931672
20250515,3587749
20250516,566503
20250519,893872
20250520,648219
20250521,6016580
20250522,6197389
20250523,2401350
20250526,3272977
20250527,2199040
20250528,1586450
20250529,3339966
20250602,1562417
20250603,993807
20250604,-701715
20250605,3674023
20250606,1265398
20250609,1357767
20250610,136167
20250611,810044
20250612,1199904
20250613,3253219
20250616,400068
20250617,-323612
20250618,2240019
20250619,1588556
20250620,913870
20250623,361548
20250624,434143
20250625,-560484
20250626,319528
20250627,2207631
20250630,1903454
20250701,6878
20250702,-637629
20250703,-88469
20250704,4714962
20250707,-301795
20250708,3135158
20250709,727918
20250710,-1716415
20250711,322348
20250714,-408859
20250715,2113179
20250716,1137040
20250717,874655
20250718,1311094
20250721,-708879
20250722,648777
20250723,-1129941
20250724,1006270
20250725,1174985
20250728,230173
20250729,1460725
20250730,152958
20250731,847936
20250801,1972379
20250804,-658329
20250805,-354353
20250806,914437
20250807,1168243
20250808,5297528
20250811,310079
20250812,499149
20250813,1170884
20250814,170334
20250815,-193563
20250818,640346
20250819,-1017337
20250820,1713548
20250821,-811817
20250822,-69989
20250825,-1511557
20250826,-249492
20250827,-1005150
20250828,-258639
20250829,625780
20250901,-2900972
20250902,554382
20250903,-892355
20250904,133629
20250905,-1262540
20250908,-316193
20250909,163351
20250910,1970942
20250911,790772
20250912,-1457127
20250915,-340391
20250916,-1821459
20250917,-690009
20250918,-1323919
20250919,-1666833
20250922,-1302303
20250923,-1627460
20250924,-196970
20250925,-1104222
20250926,84809
20250930,120739
20251001,-1950545
20251002,-1231785
20251003,-420642
20251007,-2206210
20251008,-155731
20251009,-790626
20251013,-35941
20251014,-56932
20251015,-98275
20251016,-1042202
20251017,113280
20251020,432008
20251021,214562
20251022,-2592644
20251023,-735662
20251027,652483
20251028,269981
20251029,-1367146
20251030,-287571
20251031,3086897
20251103,-1953476
20251104,1519590
20251105,-1848513
20251106,-1673894
20251107,-625686
20251110,2340326
20251111,1118452
20251112,354822
20251113,4457812
20251114,199313
20251117,-621177
20251118,2986929
20251119,955053
20251120,2931421
20251121,1236685
20251124,-1000557
20251125,1243268
20251126,79235
20251127,-686875
20251128,-117260
20251201,-682739
20251202,-1915031
20251203,-710964
20251204,-286078
20251205,-485978
20251208,-1167945
20251209,-277180
20251210,-142196
20251211,-1681296
20251212,1255061
20251215,-1160763
20251216,819519
20251217,-671847
20251218,-89490
20251219,1354854
20251222,2626168
20251223,-311114
20251224,1149347
20251226,212402
20251229,-381851
20251230,-55188
20251231,-278625
20260102,-3991946
20260105,-1339911
20260106,134900
20260107,-2685087
20260108,-1542859
20260109,-1311868
20260112,-528466
20260113,-1432683
20260114,1718661
20260115,-651762
20260116,-15921
20260119,-2789665
20260120,380853
20260121,-755053
20260122,1083542
20260123,2002886
20260126,562980
20260127,2434190
20260128,3729302
20260129,860853
20260130,1682551
20260202,1036972
20260203,1582220
20260204,416242
20260205,-1009533
20260206,174374
20260209,1755883
20260210,1300031
20260211,-1358203
20260223,138555
20260224,1215856
20260225,794878
20260226,-642205
20260302,-1232728
20260303,-109398
20260304,-180602
20260305,-1077188
20260306,2164650
20260309,-373466
20260310,1166501
20260311,2318284
20260312,2057707
20260313,86953
20260316,-1264707
20260317,-117015
20260318,347098
20260319,2994115
20260320,-119129
20260323,-385746
20260324,-3171366
20260325,133876
20260326,-193365
20260327,-121632
20260330,-852181
20260331,-257842
20260401,1284732
20260402,-668298
20260407,-299799
20260408,1104212
20260409,1566090
20260410,430387
20260413,-394963
20260414,1222578
20260415,779447
20260416,106512
20260417,-87960
20260420,105541
20260421,238450
20260422,160725
20260423,175150
20260424,1308578
20260427,-400839
20260428,-688151
20260429,56779
20260430,-159003
20260504,614894
20260505,511533
20260506,-594016
20260507,-474077
20260508,-466759
20260511,549752
20260512,69372
20260513,-368522
20260514,1827764
20260515,-2607210
20260518,1943653
20260519,-131080
20260520,285823
20260521,-307446
20260522,-72671
20260525,-520068
20260526,658449
20260527,9241
20260528,-1403
20260529,152355
20260601,286488
20260602,-96214
20260603,2132174
20260604,-261882
20260605,119481
20260608,41246
20260609,1620380
20260610,448983
20260611,86615
