date,net
20241001,-71005
20241004,-166015
20241007,104999
20241008,-223006
20241009,-419006
20241011,-735000
20241014,326611
20241015,-26016
20241016,-20007
20241017,98980
20241018,-380011
20241021,235999
20241022,109000
20241023,218000
20241024,-150000
20241025,206000
20241028,-648000
20241029,-365000
20241030,-277074
20241101,484969
20241104,42000
20241105,4900
20241106,138000
20241107,514000
20241108,-379015
20241111,-386024
20241112,-969010
20241113,-187613
20241114,-615455
20241115,-115065
20241118,-330485
20241119,-7000
20241120,-345710
20241121,396719
20241122,-98438
20241125,-741548
20241126,24115
20241127,-302942
20241128,-277487
20241129,617
20241202,-433555
20241203,-53666
20241204,324970
20241205,-164000
20241206,-50369
20241209,-197751
20241210,71460
20241211,-105970
20241212,-165522
20241213,-1055663
20241216,-391593
20241217,-118606
20241218,-224659
20241219,22971
20241220,-84569
20241223,17345
20241224,60971
20241225,83248
20241226,289076
20241227,338339
20241230,-153835
20241231,-187980
20250102,-87437
20250103,54411
20250106,-192521
20250107,-123840
20250108,-173067
20250109,-615775
20250110,-342756
20250113,39471
20250114,126637
20250115,84554
20250116,-89631
20250117,67167
20250120,106120
20250121,-381431
20250122,118511
20250203,-135614
20250204,-77480
20250205,36275
20250206,245605
20250207,132833
20250210,472978
20250211,137897
20250212,-18823
20250213,-27954
20250214,-40767
20250217,24356
20250218,53910
20250219,-287791
20250220,-195876
20250221,-77353
20250224,-22866
20250225,-175338
20250226,68597
20250227,-1778096
20250303,-674088
20250304,-61382
20250305,419893
20250306,15821
20250307,-97882
20250310,-138348
20250311,-605540
20250312,33076
20250313,94084
20250314,137742
20250317,30474
20250318,7148
20250319,-399735
20250320,301845
20250321,40000
20250324,-46102
20250325,-600001
20250326,-588561
20250327,-249681
20250328,-141002
20250331,-232058
20250401,-366961
20250402,53346
20250407,103850
20250408,-87045
20250409,279900
20250410,413866
20250411,332949
20250414,254641
20250415,1557
20250416,-3439
20250417,216000
20250418,-135458
20250421,108056
20250422,43995
20250423,401000
20250424,132000
20250425,549900
20250428,260320
20250429,462915
20250430,66043
20250502,-276138
20250505,-174383
20250506,214091
20250507,-33440
20250508,253940
20250509,258910
20250512,287690
20250513,622680
20250514,316780
20250515,-426193
20250516,115932
20250519,82700
20250520,115680
20250521,174550
20250522,48324
20250523,535459
20250526,-533980
20250527,-686908
20250528,-34657
20250529,-74003
20250602,22119
20250603,936995
20250604,-1238002
20250605,130969
20250606,68728
20250609,174210
20250610,-1407000
20250611,-78670
20250612,-1686000
20250613,1051000
20250616,-64766
20250617,-315210
20250618,297010
20250619,-191001
20250620,91741
20250623,523009
20250624,815562
20250625,-318000
20250626,-944000
20250627,-18031
20250630,446506
20250701,-282264
20250702,-286005
20250703,-235000
20250704,-74202
20250707,29901
20250708,377282
20250709,7039535
20250710,8542998
20250711,3932468
20250714,-1164000
20250715,1540127
20250716,2010384
20250717,9844137
20250718,5731075
20250721,4280124
20250722,3161246
20250723,348395
20250724,6033594
20250725,829987
20250728,5869250
20250729,103100
20250730,4428655
20250731,-5598750
20250801,-5370050
20250804,8712250
20250805,-24509
20250806,2164200
20250807,-1033923
20250808,2065520
20250811,236527
20250812,2910440
20250813,-4027516
20250814,4570231
20250815,2563428
20250818,-8837250
20250819,-449701
20250820,1787900
20250821,374345
20250822,-204916
20250825,-362985
20250826,-629806
20250827,-3200681
20250828,-1806700
20250829,-1215810
20250901,-2818761
20250902,4621057
20250903,-2980034
20250904,2196757
20250905,5240240
20250908,770558
20250909,4047455
20250910,-6773719
20250911,-2936128
20250912,-3096398
20250915,-5643434
20250916,-799922
20250917,6630838
20250918,-1719588
20250919,-3215144
20250922,225215
20250923,-2038599
20250924,1714008
20250925,-2848503
20250926,2826244
20250930,-279896
20251001,-1477951
20251002,-1942655
20251003,-489475
20251007,10588932
20251008,-5204420
20251009,-1336227
20251013,-474029
20251014,3375135
20251015,-770883
20251016,-1026990
20251017,742500
20251020,2426244
20251021,158790
20251022,132000
20251023,-170880
20251027,929927
20251028,794850
20251029,452960
20251030,-150231
20251031,332951
20251103,2743785
20251104,62204
20251105,-88617
20251106,-740000
20251107,-153863
20251110,17000
20251111,-272000
20251112,652763
20251113,-399930
20251114,-90000
20251117,65000
20251118,152020
20251119,29000
20251120,2946430
20251121,124810
20251124,4220025
20251125,-3325536
20251126,-1447567
20251127,305000
20251128,206000
20251201,-44000
20251202,-246000
20251203,757950
20251204,424000
20251205,-465000
20251208,558300
20251209,454940
20251210,8190250
20251211,3072314
20251212,-1189041
20251215,590835
20251216,-3694590
20251217,615250
20251218,560000
20251219,224000
20251222,244000
20251223,-450527
20251224,154000
20251226,-229000
20251229,920
20251230,-397000
20251231,-134000
20260102,8026360
20260105,-5463373
20260106,-269148
20260107,-81978
20260108,-2129718
20260109,273475
20260112,-580150
20260113,-401000
20260114,-168408
20260115,491000
20260116,719650
20260119,606100
20260120,938000
20260121,1252500
20260122,984270
20260123,-116920
20260126,-1490688
20260127,1495908
20260128,-2679790
20260129,-1307650
20260130,11008
20260202,572725
20260203,184040
20260204,508035
20260205,-169850
20260206,405900
20260209,226000
20260210,283000
20260211,1195975
20260223,-1017000
20260224,6459990
20260225,-969600
20260226,971377
20260302,75130
20260303,-3071268
20260304,-3634536
20260305,-7931328
20260306,889263
20260309,875400
20260310,-2155990
20260311,-2337955
20260312,-802000
20260313,-633015
20260316,23001
20260317,1288095
20260318,-391000
20260319,-1218850
20260320,-4416671
20260323,-4734857
20260324,-578890
20260325,290369
20260326,4180794
20260327,-6344640
20260330,890215
20260331,5904071
20260401,-725650
20260402,-95944
20260407,3239065
20260408,4011286
20260409,399448
20260410,61341
20260413,5813971
20260414,2459859
20260415,9414959
20260416,2487348
20260417,1749994
20260420,-5352813
20260421,-4139110
20260422,397416
20260423,526869
20260424,-298899
20260427,-297035
20260428,-1326556
20260429,27751
20260430,1780494
20260504,1280926
20260505,291914
20260506,2460889
20260507,190551
20260508,-2393870
20260511,2774049
20260512,2807577
20260513,-546913
20260514,-2408199
20260515,730262
20260518,1318701
20260519,1086639
20260520,4048590
20260521,1967213
20260522,1595817
20260525,563319
20260526,736762
20260527,1204749
20260528,235827
20260529,296224
20260601,-93101
20260602,-962092
20260603,-2901462
20260604,-1234396
20260605,347133
20260608,540655
20260609,509695
20260610,561907
20260611,200655
