date,open,high,low,close,volume
20241001,518.0,523.0,517.0,517.0,2411724
20241004,513.0,529.0,513.0,524.0,3259149
20241007,523.0,523.0,508.0,510.0,6017923
20241008,510.0,513.0,501.0,509.0,3358300
20241009,514.0,517.0,510.0,510.0,1918655
20241011,511.0,514.0,507.0,511.0,1413049
20241014,514.0,519.0,513.0,519.0,1104695
20241015,519.0,520.0,513.0,513.0,1713899
20241016,510.0,524.0,510.0,521.0,3650348
20241017,522.0,527.0,521.0,523.0,1525875
20241018,525.0,528.0,520.0,523.0,2712086
20241021,528.0,534.0,523.0,533.0,3485567
20241022,530.0,530.0,518.0,525.0,2646315
20241023,521.0,524.0,518.0,518.0,1663236
20241024,515.0,520.0,515.0,517.0,1599078
20241025,519.0,521.0,510.0,514.0,1562863
20241028,516.0,519.0,513.0,515.0,1537199
20241029,511.0,512.0,501.0,504.0,3703381
20241030,508.0,511.0,501.0,503.0,1991149
20241101,493.5,503.0,490.0,501.0,3919273
20241104,501.0,501.0,488.5,492.5,3343193
20241105,490.5,492.0,487.0,489.5,2565963
20241106,492.0,500.0,491.5,495.5,2299454
20241107,486.0,495.0,486.0,495.0,4060592
20241108,496.5,497.0,488.0,488.5,2912230
20241111,487.0,496.0,484.5,496.0,2907481
20241112,486.5,491.0,481.0,481.5,5351513
20241113,481.0,493.5,480.5,491.0,3369604
20241114,490.0,490.0,478.0,478.5,4704450
20241115,479.0,491.0,479.0,484.5,2494998
20241118,484.0,499.0,483.5,491.5,5044347
20241119,491.5,496.0,485.5,485.5,4729918
20241120,485.0,491.0,481.0,481.0,5142462
20241121,481.5,490.0,481.5,483.5,3977887
20241122,486.0,489.0,480.0,480.0,4329098
20241125,486.0,495.5,486.0,491.0,5787069
20241126,489.0,494.5,483.5,483.5,2597375
20241127,486.0,487.0,478.5,481.5,2353761
20241128,482.0,484.0,477.0,483.0,2596010
20241129,480.0,489.0,477.0,484.0,2550789
20241202,486.0,487.5,484.5,484.5,1365173
20241203,486.0,488.0,479.5,479.5,3386649
20241204,480.5,487.5,479.0,484.0,2803318
20241205,486.0,489.5,482.0,487.5,2311409
20241206,485.5,493.5,485.5,488.5,1790148
20241209,489.0,492.0,486.0,487.5,1639012
20241210,490.0,496.0,488.5,488.5,1675863
20241211,488.5,492.5,485.0,485.0,1588343
20241212,487.5,488.5,482.0,482.0,1372177
20241213,482.0,488.0,478.5,487.5,1799298
20241216,487.5,488.0,478.0,478.0,2119012
20241217,478.0,489.0,478.0,480.0,3560993
20241218,481.0,492.0,481.0,492.0,3034161
20241219,483.0,489.5,483.0,485.0,3163615
20241220,488.0,497.5,486.5,486.5,5424613
20241223,496.0,502.0,494.5,500.0,3657303
20241224,503.0,504.0,494.0,494.5,1693844
20241225,497.0,499.0,492.5,499.0,1541591
20241226,500.0,507.0,499.0,503.0,2300409
20241227,502.0,506.0,501.0,502.0,1092829
20241230,504.0,504.0,499.0,500.0,1347114
20241231,498.0,504.0,497.5,502.0,1868457
20250102,501.0,507.0,498.0,505.0,2423114
20250103,505.0,505.0,494.5,494.5,2089658
20250106,497.5,504.0,496.0,496.0,2013993
20250107,499.0,509.0,499.0,503.0,2650185
20250108,503.0,510.0,502.0,506.0,1779232
20250109,504.0,505.0,493.0,493.0,2243014
20250110,490.0,495.5,488.0,488.0,1860353
20250113,486.0,488.0,481.0,484.0,2579726
20250114,487.0,504.0,485.5,504.0,3517062
20250115,504.0,510.0,502.0,507.0,3305145
20250116,512.0,512.0,505.0,505.0,1974648
20250117,505.0,511.0,501.0,506.0,3151213
20250120,502.0,505.0,499.5,500.0,1661337
20250121,499.5,523.0,499.5,518.0,3225432
20250122,516.0,525.0,515.0,524.0,3062098
20250203,521.0,534.0,515.0,534.0,5380904
20250204,537.0,547.0,533.0,539.0,4418956
20250205,543.0,543.0,531.0,539.0,4236732
20250206,544.0,554.0,541.0,547.0,4113474
20250207,542.0,548.0,542.0,544.0,1462429
20250210,541.0,545.0,533.0,538.0,2833618
20250211,539.0,544.0,536.0,538.0,1595551
20250212,538.0,549.0,538.0,546.0,2564105
20250213,548.0,557.0,540.0,550.0,6467086
20250214,553.0,554.0,545.0,545.0,2771977
20250217,545.0,549.0,541.0,543.0,2334667
20250218,545.0,546.0,538.0,543.0,2548881
20250219,545.0,546.0,538.0,542.0,2453674
20250220,545.0,545.0,539.0,540.0,2095612
20250221,545.0,551.0,541.0,545.0,3132334
20250224,541.0,554.0,541.0,552.0,2235850
20250225,549.0,555.0,549.0,552.0,2564834
20250226,550.0,551.0,543.0,550.0,2468102
20250227,553.0,553.0,545.0,545.0,2714660
20250303,550.0,550.0,542.0,547.0,1813722
20250304,538.0,543.0,534.0,540.0,3326128
20250305,542.0,551.0,540.0,545.0,1741158
20250306,545.0,547.0,544.0,544.0,1468312
20250307,547.0,550.0,544.0,544.0,1797308
20250310,548.0,548.0,542.0,542.0,1660581
20250311,534.0,545.0,531.0,534.0,4020147
20250312,539.0,547.0,539.0,544.0,3017339
20250313,546.0,550.0,544.0,544.0,2120917
20250314,545.0,545.0,535.0,539.0,2748949
20250317,542.0,546.0,540.0,540.0,1196687
20250318,544.0,547.0,544.0,545.0,1233446
20250319,546.0,559.0,540.0,540.0,2908602
20250320,547.0,553.0,542.0,551.0,1550367
20250321,551.0,555.0,549.0,554.0,2148627
20250324,555.0,558.0,553.0,556.0,2170961
20250325,560.0,565.0,553.0,559.0,2490200
20250326,560.0,560.0,556.0,558.0,1180646
20250327,553.0,561.0,550.0,561.0,3241313
20250328,555.0,562.0,552.0,560.0,3541867
20250331,551.0,557.0,545.0,545.0,4534353
20250401,548.0,559.0,548.0,552.0,3781299
20250402,552.0,553.0,530.0,531.0,4307681
20250407,478.0,478.0,478.0,478.0,1002416
20250408,478.0,484.5,457.0,475.0,7029959
20250409,475.0,483.0,458.5,458.5,5610863
20250410,504.0,504.0,504.0,504.0,1325033
20250411,487.5,510.0,483.0,510.0,3760174
20250414,508.0,517.0,501.0,503.0,3573908
20250415,508.0,510.0,500.0,500.0,2760985
20250416,498.0,498.5,491.0,491.0,2122750
20250417,493.0,500.0,485.0,491.0,1123885
20250418,491.0,501.0,490.0,499.0,1606524
20250421,500.0,505.0,494.0,494.0,1694276
20250422,490.0,496.5,478.0,478.0,2014800
20250423,488.0,501.0,487.0,488.5,1879223
20250424,491.0,496.5,482.0,482.0,1960896
20250425,494.0,507.0,493.0,503.0,2975016
20250428,503.0,520.0,502.0,513.0,2307513
20250429,511.0,518.0,507.0,508.0,1411913
20250430,510.0,523.0,510.0,519.0,2344787
20250502,519.0,524.0,514.0,515.0,1552370
20250505,519.0,526.0,506.0,520.0,2413542
20250506,525.0,534.0,522.0,522.0,2532240
20250507,522.0,532.0,516.0,519.0,1727219
20250508,505.0,515.0,505.0,509.0,2571404
20250509,510.0,517.0,510.0,512.0,1965806
20250512,520.0,526.0,515.0,525.0,1470604
20250513,527.0,539.0,527.0,538.0,2663125
20250514,538.0,541.0,532.0,539.0,2054633
20250515,543.0,543.0,530.0,530.0,1711647
20250516,535.0,535.0,521.0,522.0,2167140
20250519,522.0,526.0,515.0,515.0,1781262
20250520,519.0,524.0,517.0,519.0,1967389
20250521,524.0,526.0,519.0,524.0,1810041
20250522,524.0,525.0,516.0,519.0,2617443
20250523,523.0,523.0,514.0,515.0,2186050
20250526,519.0,524.0,511.0,524.0,4215245
20250527,522.0,523.0,513.0,513.0,4190163
20250528,524.0,524.0,512.0,517.0,4464431
20250529,519.0,520.0,510.0,516.0,8744567
20250602,510.0,512.0,491.0,492.5,7874486
20250603,499.5,499.5,487.0,495.0,7613933
