date,net
20241001,964000
20241004,-927411
20241007,794000
20241008,-319765
20241009,-16368
20241011,493250
20241014,240000
20241015,389938
20241016,-249246
20241017,-137450
20241018,675940
20241021,-74583
20241022,-17871
20241023,-92200
20241024,203011
20241025,-623312
20241028,316000
20241029,-64538
20241030,641000
20241101,51000
20241104,758879
20241105,-88000
20241106,-202000
20241107,-264218
20241108,1383544
20241111,1141309
20241112,497226
20241113,-143500
20241114,447000
20241115,778853
20241118,-271000
20241119,562640
20241120,-118645
20241121,460172
20241122,-388000
20241125,70696
20241126,-68997
20241127,403543
20241128,885002
20241129,131608
20241202,-556947
20241203,-394260
20241204,608405
20241205,-378949
20241206,-244597
20241209,171290
20241210,1032868
20241211,-463925
20241212,-601250
20241213,-583525
20241216,324961
20241217,145251
20241218,-1192596
20241219,-117904
20241220,-184260
20241223,-117099
20241224,669755
20241225,-229995
20241226,-62821
20241227,-263663
20241230,185004
20241231,43103
20250102,-387792
20250103,466763
20250106,141186
20250107,-682800
20250108,845276
20250109,-599408
20250110,-237994
20250113,847922
20250114,84700
20250115,653433
20250116,-227117
20250117,528096
20250120,-33437
20250121,-550623
20250122,11458
20250203,120012
20250204,-230013
20250205,454847
20250206,-227713
20250207,735136
20250210,230028
20250211,723584
20250212,582696
20250213,-248000
20250214,-789039
20250217,-1112545
20250218,722288
20250219,299162
20250220,-261850
20250221,-74897
20250224,-1760007
20250225,-521828
20250226,-64201
20250227,-431174
20250303,-292724
20250304,-486937
20250305,-678300
20250306,-603988
20250307,-864997
20250310,245000
20250311,-590382
20250312,-612808
20250313,-382051
20250314,-188042
20250317,151365
20250318,-254600
20250319,-823688
20250320,-194914
20250321,199414
20250324,351348
20250325,737842
20250326,-368014
20250327,-175306
20250328,-183605
20250331,288000
20250401,-122718
20250402,-223643
20250407,18115
20250408,-56800
20250409,1501267
20250410,-368167
20250411,407528
20250414,-293657
20250415,-103961
20250416,44028
20250417,199429
20250418,-230535
20250421,-769219
20250422,234634
20250423,-191156
20250424,-59258
20250425,-235330
20250428,-106192
20250429,-4582
20250430,198891
20250502,1201365
20250505,-734281
20250506,-1006309
20250507,265779
20250508,10462
20250509,315350
20250512,-222476
20250513,-242831
20250514,746225
20250515,-564034
20250516,172265
20250519,366027
20250520,666611
20250521,696853
20250522,528496
20250523,439815
20250526,-283120
20250527,170882
20250528,-149909
20250529,913894
20250602,-128870
20250603,230931
20250604,-822836
20250605,266003
20250606,-612305
20250609,-210815
20250610,958776
20250611,327431
20250612,59940
20250613,953888
20250616,-262479
20250617,454207
20250618,-148740
20250619,1205659
20250620,861276
20250623,247283
20250624,-78998
20250625,532985
20250626,84213
20250627,14314
20250630,546600
20250701,153269
20250702,-4809
20250703,291561
20250704,53987
20250707,442101
20250708,416032
20250709,88540
20250710,-1371277
20250711,139019
20250714,157167
20250715,74740
20250716,283193
20250717,-863989
20250718,-95236
20250721,-79661
20250722,63981
20250723,50200
20250724,92064
20250725,-483407
20250728,806574
20250729,-208837
20250730,-90065
20250731,523614
20250801,-725144
20250804,-69443
20250805,370424
20250806,-59669
20250807,276355
20250808,-480065
20250811,-123719
20250812,-504805
20250813,-26650
20250814,-516615
20250815,-228873
20250818,-557068
20250819,-996275
20250820,-86594
20250821,99608
20250822,-2034174
20250825,-1308163
20250826,-459897
20250827,-674664
20250828,562009
20250829,1665340
20250901,-439092
20250902,-234145
20250903,-399138
20250904,1928226
20250905,791492
20250908,279617
20250909,-224525
20250910,434386
20250911,322499
20250912,95028
20250915,-242248
20250916,-919225
20250917,-75195
20250918,20584
20250919,-193691
20250922,139291
20250923,-159358
20250924,155322
20250925,-56625
20250926,-350595
20250930,-807873
20251001,-194368
20251002,-530105
20251003,-145800
20251007,-397844
20251008,-17145
20251009,2516
20251013,301437
20251014,-341301
20251015,-160620
20251016,437988
20251017,783168
20251020,344448
20251021,477670
20251022,239340
20251023,-50207
20251027,294291
20251028,-274947
20251029,-137472
20251030,-133920
20251031,2738
20251103,232403
20251104,40629
20251105,-14643
20251106,-466879
20251107,189572
20251110,479224
20251111,124835
20251112,-654377
20251113,25515
20251114,-310720
20251117,479558
20251118,440495
20251119,275886
20251120,191185
20251121,379063
20251124,826439
20251125,58009
20251126,423302
20251127,89892
20251128,-21731
20251201,-243210
20251202,-1074312
20251203,111120
20251204,341749
20251205,124179
20251208,-232119
20251209,-119570
20251210,295786
20251211,118316
20251212,-117370
20251215,-501432
20251216,830759
20251217,74844
20251218,175110
20251219,9558
20251222,-72583
20251223,-145822
20251224,360671
20251226,-176737
20251229,-369263
20251230,-214717
20251231,-6677
20260102,-607912
20260105,387208
20260106,-202092
20260107,-1950794
20260108,-380137
20260109,-2377
20260112,-423977
20260113,458655
20260114,67249
20260115,-237914
20260116,-805264
20260119,342841
20260120,42071
20260121,350873
20260122,-33916
20260123,-31433
20260126,327417
20260127,-274522
20260128,156379
20260129,382730
20260130,-195233
20260202,607982
20260203,569590
20260204,-1152743
20260205,-654277
20260206,-234739
20260209,-548563
20260210,473719
20260211,1312547
20260223,-471089
20260224,-943381
20260225,490826
20260226,798595
20260302,1180599
20260303,2819206
20260304,947567
20260305,29415
20260306,336862
20260309,284166
20260310,-851645
20260311,-405629
