date,net
20241001,-1341591
20241004,-479184
20241007,-109888
20241008,-1752440
20241009,-174924
20241011,47984
20241014,6168
20241015,578166
20241016,-1306660
20241017,-183980
20241018,-504762
20241021,355169
20241022,48614
20241023,-412895
20241024,-436647
20241025,-805689
20241028,-724721
20241029,-478767
20241030,-940137
20241101,-170105
20241104,-1763520
20241105,-618038
20241106,-382910
20241107,629033
20241108,-192784
20241111,54000
20241112,-495815
20241113,-51157
20241114,-113088
20241115,-54000
20241118,173191
20241119,-293983
20241120,-144016
20241121,325000
20241122,-150400
20241125,-25869
20241126,54218
20241127,-577599
20241128,-467894
20241129,-131269
20241202,118213
20241203,159724
20241204,-662763
20241205,-1410000
20241206,-807024
20241209,-361269
20241210,-184125
20241211,591806
20241212,-92020
20241213,-946490
20241216,464701
20241217,625630
20241218,-34258
20241219,157643
20241220,-375959
20241223,-574465
20241224,805786
20241225,558601
20241226,-97000
20241227,63060
20241230,-46524
20241231,-679991
20250102,-392174
20250103,-492390
20250106,-394928
20250107,452780
20250108,1000218
20250109,-924100
20250110,1039389
20250113,-177803
20250114,1246109
20250115,1097050
20250116,1698748
20250117,1139920
20250120,225348
20250121,7235
20250122,334520
20250203,-527437
20250204,-12882
20250205,244393
20250206,200108
20250207,109547
20250210,228737
20250211,-100024
20250212,-38898
20250213,705700
20250214,-680000
20250217,742916
20250218,-803970
20250219,1827492
20250220,1225868
20250221,-1288100
20250224,-91008
20250225,605007
20250226,-237461
20250227,-221927
20250303,191913
20250304,-57070
20250305,160000
20250306,-211079
20250307,-390407
20250310,780121
20250311,-532900
20250312,161721
20250313,-514879
20250314,118000
20250317,410121
20250318,-37787
20250319,-742717
20250320,-893872
20250321,1990417
20250324,-819980
20250325,-125000
20250326,-272000
20250327,51880
20250328,142215
20250331,-1454900
20250401,-997898
20250402,106558
20250407,89000
20250408,376200
20250409,-827160
20250410,-378450
20250411,730835
20250414,2242055
20250415,-57520
20250416,575880
20250417,-931000
20250418,-734023
20250421,-88000
20250422,-1452000
20250423,953286
20250424,288000
20250425,-507000
20250428,577000
20250429,-2155000
20250430,-457410
20250502,-953032
20250505,-121480
20250506,-697000
20250507,970459
20250508,114400
20250509,1345800
20250512,493420
20250513,-71000
20250514,637800
20250515,276880
20250516,119011
20250519,-207221
20250520,-156000
20250521,-368990
20250522,-131703
20250523,-669658
20250526,199511
20250527,-837000
20250528,445896
20250529,-93098
20250602,-139641
20250603,-888500
20250604,1011000
20250605,-80820
20250606,-216954
20250609,96000
20250610,184056
20250611,343006
20250612,560500
20250613,-698000
20250616,67000
20250617,331678
20250618,108000
20250619,-431838
20250620,-433948
20250623,380000
20250624,964176
20250625,714300
20250626,573714
20250627,486044
20250630,1616624
20250701,-682295
20250702,-441792
20250703,1385772
20250704,-671203
20250707,-372766
20250708,-16100
20250709,34915
20250710,-48965
20250711,187123
20250714,-1970611
20250715,959139
20250716,1474585
20250717,-59232
20250718,-754900
20250721,81527
20250722,-563557
20250723,1210103
20250724,-124237
20250725,208000
20250728,-11944
20250729,-1904600
20250730,-367120
20250731,-632930
20250801,-1192000
20250804,253000
20250805,39537
20250806,-691282
20250807,1516319
20250808,-612037
20250811,-388206
20250812,-1489945
20250813,1283000
20250814,590448
20250815,104694
20250818,-163762
20250819,-1239020
20250820,-375600
20250821,343117
20250822,-218420
20250825,8993
20250826,128351
20250827,458780
20250828,-1681614
20250829,271875
20250901,-147000
20250902,-73989
20250903,259778
20250904,172925
20250905,-438000
20250908,540020
20250909,-424189
20250910,-167000
20250911,-647292
20250912,849448
20250915,-141000
20250916,1886017
20250917,-94500
20250918,1687568
20250919,-429950
20250922,829000
20250923,585397
20250924,1075750
20250925,-163472
20250926,-1715085
20250930,387973
20251001,71867
20251002,255740
20251003,-4900
20251007,725975
20251008,1300985
20251009,537894
20251013,-1778579
20251014,-1049221
20251015,-360393
20251016,-94743
20251017,-720280
20251020,-2201
20251021,2647030
20251022,-7980
20251023,-382960
20251027,1432000
20251028,-215479
20251029,654000
20251030,-1339338
20251031,4422750
20251103,2786900
20251104,9851315
20251105,-630138
20251106,695214
20251107,829618
20251110,-68726
20251111,328639
20251112,151901
20251113,1316800
20251114,-1952900
20251117,1521200
20251118,1030944
20251119,86575
20251120,-766288
20251121,1430592
20251124,501847
20251125,1284324
20251126,-2368134
20251127,-900406
20251128,3397880
20251201,-1552538
20251202,-405430
20251203,-3506527
20251204,265123
20251205,-201030
20251208,2279073
20251209,4827303
20251210,1887500
20251211,4132441
20251212,1657888
20251215,-5699625
20251216,-4187639
20251217,982910
20251218,924850
20251219,1505660
20251222,5139275
20251223,-1732068
20251224,1141576
20251226,-2949000
20251229,261041
20251230,-258208
20251231,827421
20260102,477120
20260105,3182170
20260106,173940
20260107,2091859
20260108,8070509
20260109,-551310
20260112,-1303069
20260113,-8290076
20260114,347600
20260115,116811
20260116,-2795740
20260119,635800
20260120,1604200
20260121,3051605
20260122,6444911
20260123,-4673590
20260126,-2164550
20260127,4209022
20260128,5646175
20260129,-3792945
20260130,-1001520
20260202,1424720
20260203,-1654744
20260204,995965
20260205,-4535266
