date,open,high,low,close,volume
20241001,566.0,593.0,566.0,589.0,1290346
20241004,582.0,591.0,574.0,575.0,1015329
20241007,580.0,604.0,577.0,602.0,1769716
20241008,603.0,609.0,596.0,600.0,1250423
20241009,592.0,602.0,582.0,593.0,1445941
20241011,598.0,602.0,591.0,598.0,562369
20241014,601.0,603.0,587.0,598.0,512303
20241015,602.0,606.0,591.0,593.0,644073
20241016,572.0,580.0,562.0,572.0,1884260
20241017,570.0,578.0,562.0,565.0,1178088
20241018,575.0,581.0,563.0,565.0,1077454
20241021,565.0,576.0,560.0,562.0,926793
20241022,566.0,572.0,560.0,564.0,564794
20241023,563.0,567.0,560.0,561.0,450399
20241024,560.0,561.0,550.0,550.0,702320
20241025,550.0,552.0,533.0,543.0,1699982
20241028,545.0,548.0,523.0,533.0,1211273
20241029,535.0,547.0,532.0,537.0,815384
20241030,541.0,549.0,540.0,542.0,480490
20241101,534.0,549.0,533.0,548.0,405800
20241104,550.0,551.0,536.0,536.0,381542
20241105,536.0,543.0,536.0,536.0,360636
20241106,539.0,550.0,538.0,546.0,431798
20241107,554.0,554.0,531.0,532.0,1628727
20241108,527.0,542.0,515.0,519.0,2019361
20241111,521.0,524.0,510.0,512.0,1024249
20241112,505.0,510.0,499.5,502.0,947282
20241113,499.5,515.0,499.5,504.0,595782
20241114,504.0,510.0,502.0,503.0,369339
20241115,509.0,511.0,502.0,508.0,493129
20241118,507.0,507.0,487.0,487.5,865866
20241119,487.5,496.5,486.0,490.0,516752
20241120,490.0,494.5,486.5,488.0,472302
20241121,491.0,511.0,491.0,503.0,1013215
20241122,502.0,510.0,502.0,507.0,584020
20241125,511.0,530.0,511.0,526.0,882387
20241126,520.0,526.0,516.0,517.0,538633
20241127,519.0,522.0,501.0,501.0,429888
20241128,505.0,505.0,486.0,498.0,661280
20241129,492.0,501.0,492.0,497.0,270788
20241202,503.0,504.0,488.5,492.0,660693
20241203,499.0,508.0,491.0,497.5,880589
20241204,500.0,517.0,500.0,515.0,946797
20241205,515.0,529.0,515.0,516.0,1214747
20241206,518.0,518.0,509.0,509.0,592421
20241209,509.0,515.0,504.0,510.0,427800
20241210,510.0,517.0,506.0,511.0,625272
20241211,507.0,519.0,505.0,516.0,676713
20241212,519.0,536.0,519.0,521.0,1652860
20241213,520.0,521.0,513.0,515.0,331925
20241216,521.0,528.0,503.0,503.0,588493
20241217,506.0,510.0,503.0,507.0,403260
20241218,510.0,510.0,493.0,507.0,910922
20241219,495.5,501.0,488.5,501.0,597676
20241220,501.0,504.0,495.0,495.0,301175
20241223,500.0,506.0,496.5,500.0,272238
