date,net
20250709,-70965
20250710,-23731
20250711,48580
20250714,-303000
20250715,177762
20250716,552942
20250717,-298759
20250718,-382800
20250721,-19224
20250722,-334300
20250723,19800
20250724,101957
20250725,255000
20250728,87000
20250729,-92042
20250730,-8049
20250731,18723
20250801,306824
20250804,-101978
20250805,-104206
20250806,-353589
20250807,951980
20250808,-695730
20250811,-252659
20250812,335984
20250813,-489260
20250814,-184715
20250815,-288186
20250818,-425767
20250819,-284746
20250820,-756296
20250821,-707209
20250822,-262833
20250825,332882
20250826,405249
20250827,-186337
20250828,-185685
20250829,-416985
20250901,-369800
20250902,-473272
20250903,-131138
20250904,-222029
20250905,1163663
20250908,-1138852
20250909,430552
20250910,28603
20250911,733366
20250912,78402
20250915,433769
20250916,-288914
20250917,-1156431
20250918,-86863
20250919,5061
20250922,-732000
20250923,114994
20250924,226189
20250925,-297991
20250926,983300
20250930,19222
20251001,-154834
20251002,-211284
20251003,69000
20251007,257000
20251008,-325190
20251009,-137800
20251013,-454183
20251014,198324
20251015,-89435
20251016,-107800
20251017,50293
20251020,-609988
20251021,-379674
20251022,81501
20251023,-73500
20251027,283414
20251028,-236788
20251029,-224911
20251030,-77493
20251031,-419380
20251103,968
20251104,-161700
20251105,135317
20251106,115350
20251107,-2549
20251110,281396
20251111,38000
20251112,107750
20251113,277125
20251114,60112
20251117,265447
20251118,489968
20251119,48240
20251120,338376
20251121,-146617
20251124,169050
20251125,169702
20251126,45902
20251127,46568
20251128,180645
20251201,-654304
20251202,73062
20251203,-358157
20251204,-330668
20251205,121552
20251208,263255
20251209,48246
20251210,155821
20251211,417000
20251212,306298
20251215,159279
20251216,24296
20251217,21875
20251218,-194699
20251219,123399
20251222,179236
20251223,109100
20251224,-481320
20251226,-264140
20251229,-196337
20251230,20249
20251231,-220364
20260102,-368871
20260105,210444
20260106,-35872
20260107,427082
20260108,80576
20260109,88045
20260112,-466527
20260113,65622
20260114,158373
20260115,-111258
20260116,7669
20260119,-14792
20260120,-80275
20260121,-156663
20260122,526352
20260123,-116746
20260126,244627
20260127,219268
20260128,99639
20260129,204685
20260130,177819
20260202,145059
20260203,-275909
20260204,444156
20260205,-539277
20260206,-240023
20260209,408870
20260210,743433
20260211,-177456
20260223,-455580
20260224,1283074
20260225,395145
20260226,522358
20260302,1133481
20260303,2362527
20260304,-26457
20260305,-1205379
20260306,179425
20260309,128739
20260310,115378
20260311,328245
20260312,-535219
20260313,-313503
20260316,-459641
20260317,-39490
20260318,-182414
20260319,-811519
20260320,62864
20260323,-243556
20260324,39421
20260325,267061
20260326,-294095
20260327,13329
20260330,-110147
20260331,196362
20260401,100729
20260402,109878
20260407,172970
20260408,-176339
20260409,-208502
20260410,-199231
20260413,171071
20260414,311089
20260415,-1154889
20260416,-70268
20260417,163957
20260420,380110
20260421,175398
20260422,-1836324
20260423,463817
20260424,-532749
20260427,-2723212
20260428,185128
20260429,-533382
20260430,415836
20260504,191849
20260505,-1663738
20260506,-9606
20260507,470311
20260508,1058648
20260511,512614
20260512,-684550
20260513,231505
20260514,-697090
20260515,740797
20260518,-868461
20260519,901243
20260520,-53240
20260521,-541142
20260522,114046
20260525,-381269
20260526,501173
20260527,185740
20260528,28662
20260529,273406
20260601,-29751
20260602,-464744
20260603,496403
20260604,-511928
20260605,215016
20260608,308313
20260609,-64245
20260610,218886
20260611,1214742
