date,net
20241001,-91700
20241004,-49000
20241007,299194
20241008,30725
20241009,266627
20241011,55078
20241014,1213000
20241015,-739000
20241016,12155
20241017,-360453
20241018,168084
20241021,235030
20241022,-485959
20241023,144010
20241024,-1293824
20241025,433000
20241028,219000
20241029,246514
20241030,60500
20241101,-210654
20241104,297050
20241105,106100
20241106,1070000
20241107,-605984
20241108,-58918
20241111,180000
20241112,-789000
20241113,266072
20241114,116100
20241115,1867065
20241118,-2092000
20241119,2123889
20241120,-1158151
20241121,-555000
20241122,95000
20241125,114660
20241126,-249000
20241127,852000
20241128,-396050
20241129,1081102
20241202,656969
20241203,-471746
20241204,-69803
20241205,-612900
20241206,-63336
20241209,9226
20241210,-75709
20241211,-145999
20241212,-421435
20241213,315006
20241216,-998035
20241217,-96460
20241218,1099327
20241219,116966
20241220,-326836
20241223,448320
20241224,-642010
20241225,389955
20241226,-29006
20241227,-396660
20241230,-597990
20241231,878340
20250102,-329990
20250103,250000
20250106,23000
20250107,119000
20250108,-134000
20250109,-783921
20250110,-202670
20250113,230110
20250114,-57000
20250115,-133987
20250116,99000
20250117,-66000
20250120,167900
20250121,-271000
20250122,3000
20250203,-299814
20250204,425001
20250205,-88000
20250206,-456000
20250207,450000
20250210,-182000
20250211,-24999
20250212,812920
20250213,-714000
20250214,387000
20250217,35000
20250218,-26000
20250219,-293000
20250220,-19000
20250221,79300
20250224,220000
20250225,-1078956
20250226,-382967
20250227,-270398
20250303,-718091
20250304,307258
20250305,158000
20250306,627007
20250307,-713999
20250310,-424000
20250311,-149990
20250312,-38942
20250313,-201000
20250314,-108000
20250317,216000
20250318,-714000
20250319,-231980
20250320,-110998
20250321,-65981
20250324,-176000
20250325,200021
20250326,-188000
20250327,-51175
20250328,483110
20250331,363035
20250401,64000
20250402,115953
20250407,6015
20250408,38010
20250409,176794
20250410,-22000
20250411,442261
20250414,96921
20250415,352034
20250416,179945
20250417,100000
20250418,-3897
20250421,324163
20250422,532784
20250423,471091
20250424,187561
20250425,153956
20250428,54970
20250429,167428
20250430,-281383
20250502,460001
20250505,49000
20250506,103332
20250507,-24058
20250508,80847
20250509,-269069
20250512,297039
20250513,-242266
20250514,-131552
20250515,-78831
20250516,-327269
20250519,231387
20250520,-858887
20250521,110918
20250522,-107000
20250523,-10700
20250526,551106
20250527,-528006
20250528,-108362
20250529,121235
20250602,-529
20250603,-192143
20250604,-180798
20250605,-339700
20250606,64959
20250609,-129800
20250610,1257929
20250611,-1286416
20250612,497859
20250613,-459230
20250616,-193800
20250617,-227904
20250618,116999
20250619,-660887
20250620,-54000
20250623,-117770
20250624,-233959
20250625,-204000
20250626,-328257
20250627,-142790
20250630,134100
20250701,5990
20250702,6000
20250703,81000
20250704,-574000
20250707,295163
20250708,100308
20250709,-107113
20250710,89027
20250711,586551
20250714,-298000
20250715,177752
20250716,-333744
20250717,143022
20250718,291400
20250721,217000
20250722,225600
20250723,485024
20250724,608790
20250725,544864
20250728,486950
20250729,-358000
20250730,608000
20250731,707471
20250801,-885000
20250804,226171
20250805,-557273
20250806,81203
20250807,193489
20250808,448804
20250811,3105917
20250812,-974000
20250813,585296
20250814,818199
20250815,29840
20250818,-504281
20250819,403894
20250820,-216997
20250821,1235989
20250822,987872
20250825,-862586
20250826,491747
20250827,-391200
20250828,-9186
20250829,-224295
20250901,1569130
20250902,307050
20250903,997699
20250904,-589009
20250905,-320000
20250908,-392997
20250909,-296000
20250910,-101857
20250911,-54419
20250912,-1456085
20250915,14989
20250916,128035
20250917,70127
20250918,-86339
20250919,-111850
20250922,-179050
20250923,-653007
20250924,-267050
20250925,315022
20250926,91327
20250930,395772
20251001,835956
20251002,2071061
20251003,1104729
20251007,503991
20251008,357590
20251009,541145
20251013,-23116
20251014,41822
20251015,4480979
20251016,1842031
20251017,1003765
20251020,154316
20251021,299920
20251022,555501
20251023,197950
20251027,-52745
20251028,181019
20251029,29475
20251030,618900
20251031,139594
20251103,276010
20251104,-724704
20251105,107913
20251106,180146
20251107,-336313
20251110,688332
20251111,-132125
20251112,-343000
20251113,157912
20251114,-436887
20251117,128630
20251118,-228602
20251119,208710
20251120,29000
20251121,-128975
20251124,-356476
20251125,-27097
20251126,-642957
20251127,689999
20251128,1952
20251201,-254246
20251202,798579
20251203,-712588
20251204,-1030164
20251205,336760
20251208,-71222
20251209,195000
20251210,-179135
20251211,-65526
20251212,53026
20251215,-153000
20251216,-261000
20251217,-27453
20251218,-438871
20251219,-205865
20251222,485721
20251223,252473
20251224,-452111
20251226,230007
20251229,784045
20251230,-282003
20251231,-513569
20260102,-88086
20260105,187002
20260106,-857860
20260107,130260
20260108,839189
20260109,1916608
20260112,506440
20260113,3075904
20260114,477069
20260115,-361855
20260116,-16182
20260119,468652
20260120,292900
20260121,63039
20260122,283894
20260123,74333
20260126,-57050
20260127,-103500
20260128,163313
20260129,-78295
20260130,-212983
20260202,64090
20260203,82793
20260204,-57606
20260205,-143628
20260206,248446
20260209,383000
20260210,826624
20260211,-379937
20260223,-647742
20260224,8786
20260225,-110024
20260226,-134933
20260302,17839
20260303,28194
20260304,52787
20260305,140970
20260306,-34958
20260309,-10458
