date,open,high,low,close,volume
20241001,136.5,141.5,134.5,135.0,6077701
20241004,134.5,135.0,132.0,132.5,2330430
20241007,134.0,134.5,131.5,134.5,1591560
20241008,130.5,131.0,128.5,129.0,3602760
20241009,130.0,131.0,128.5,128.5,1532154
20241011,129.0,130.5,129.0,129.0,800838
20241014,129.5,129.5,128.0,129.5,958432
20241015,130.5,138.0,130.0,134.0,4219459
20241016,132.0,133.0,130.0,130.0,2951232
20241017,132.0,133.5,130.0,131.0,2097857
20241018,133.0,133.5,129.0,129.5,2122422
20241021,130.5,133.0,129.5,132.5,1422224
20241022,132.0,133.0,131.0,132.5,958516
20241023,133.0,134.5,132.0,132.5,1006373
20241024,132.5,132.5,129.5,129.5,1215847
20241025,129.0,130.5,128.0,128.5,2170101
20241028,129.0,129.0,123.0,125.0,4174462
20241029,125.5,126.0,121.5,125.0,3127764
20241030,124.5,124.5,122.0,122.0,2525776
20241101,113.5,120.5,113.5,120.0,5617089
20241104,119.0,119.0,115.5,115.5,3225523
20241105,115.0,116.5,113.0,115.0,3119156
20241106,116.5,118.0,115.0,115.5,2200362
20241107,116.0,120.5,115.5,119.0,3106370
20241108,120.0,120.5,116.5,116.5,2401105
20241111,117.0,121.5,115.5,119.5,2172408
20241112,118.5,120.5,117.0,117.5,1742223
20241113,117.5,121.5,117.0,119.0,2432155
20241114,119.0,120.0,116.0,116.0,1905881
20241115,118.0,118.5,116.0,116.0,1157621
20241118,117.5,117.5,115.0,117.0,1262909
20241119,117.0,118.0,115.0,117.0,1380936
20241120,118.0,118.5,116.5,116.5,1147403
20241121,116.5,121.5,116.0,118.5,2053533
20241122,121.0,121.0,118.5,118.5,842430
20241125,121.0,124.0,119.5,120.5,1743443
20241126,120.0,120.5,117.5,118.0,1372557
20241127,118.5,118.5,115.5,115.5,1820775
20241128,117.0,117.5,113.0,115.5,1606138
20241129,115.0,116.0,114.0,115.5,760591
20241202,117.5,118.5,116.5,117.5,1119581
20241203,115.5,119.0,115.0,119.0,2679935
20241204,119.0,121.5,117.5,117.5,3313385
20241205,118.5,118.5,114.5,114.5,2512259
20241206,115.0,116.0,113.5,113.5,1686219
20241209,113.5,114.5,112.5,113.5,1540586
20241210,114.5,115.0,113.0,113.0,988589
20241211,113.0,115.5,113.0,115.5,1698610
20241212,116.0,116.5,114.0,114.0,1152654
20241213,114.0,114.0,109.0,110.0,3399708
20241216,112.0,114.0,110.0,110.0,2032144
20241217,110.5,114.5,110.5,112.5,1884218
20241218,112.5,114.0,111.0,113.5,1239068
20241219,110.5,113.0,110.5,113.0,821142
20241220,113.0,115.0,110.5,110.5,3707609
20241223,111.5,113.5,109.5,110.5,2078208
20241224,112.0,115.0,111.0,111.5,2935226
20241225,113.0,115.5,112.5,114.5,2111605
20241226,114.5,116.5,114.0,114.0,1235849
20241227,114.0,114.5,113.5,114.0,736010
20241230,113.5,115.0,112.5,114.0,1385543
20241231,113.0,113.0,110.5,112.0,2155475
20250102,112.0,112.0,110.0,110.0,1226351
20250103,110.0,111.5,108.5,108.5,1624761
20250106,108.0,108.5,105.0,107.0,3842370
20250107,108.0,109.5,106.0,106.0,2876802
20250108,106.0,107.5,104.5,106.5,2403537
20250109,107.0,107.0,101.0,101.0,3163739
20250110,100.5,103.5,99.2,102.5,4638110
20250113,103.5,103.5,96.0,96.0,6540772
20250114,97.0,99.2,96.1,96.9,4046791
20250115,97.8,98.7,96.3,97.2,3701071
20250116,99.2,101.5,99.2,100.5,3764835
20250117,101.5,104.5,100.5,103.5,2921285
20250120,104.5,104.5,102.5,103.5,1277465
20250121,104.0,104.5,102.5,103.0,738707
20250122,104.0,104.5,102.5,104.0,1047045
20250203,100.0,100.5,98.5,100.0,2310702
20250204,100.5,101.0,99.2,99.2,969401
20250205,100.0,102.0,100.0,101.0,1039035
20250206,102.0,103.0,101.0,102.0,844883
20250207,100.5,102.0,100.0,102.0,1334659
20250210,101.0,102.0,100.5,102.0,813304
20250211,102.5,103.5,102.0,102.0,892821
20250212,103.0,103.0,101.0,101.0,748608
20250213,102.0,105.0,102.0,105.0,1740148
20250214,107.0,107.5,104.0,104.0,2529749
20250217,100.5,108.5,100.5,108.5,4527113
20250218,109.5,109.5,108.0,108.0,2987535
20250219,108.0,115.5,108.0,114.0,5682887
20250220,115.5,117.5,113.5,117.0,5122774
20250221,118.5,118.5,113.5,113.5,3993624
20250224,113.0,114.5,112.5,114.0,1278524
20250225,112.5,117.0,112.0,115.0,2323598
20250226,116.0,116.5,113.5,114.5,1880951
20250227,113.5,115.0,110.0,111.0,1925697
20250303,110.0,111.5,108.5,109.0,1467170
20250304,108.5,109.0,106.0,108.5,1620948
20250305,109.0,110.5,107.5,110.5,925474
20250306,111.5,111.5,108.5,108.5,809824
20250307,108.5,108.5,105.0,105.0,1889402
20250310,106.0,109.5,106.0,109.0,2023028
20250311,106.0,106.5,103.0,105.0,1680221
20250312,106.0,106.5,104.5,105.5,983966
20250313,106.5,107.5,101.5,101.5,1564940
20250314,101.5,103.0,101.0,102.5,960305
20250317,104.0,107.0,103.5,107.0,2011104
20250318,107.5,115.0,105.0,114.5,5790322
20250319,114.0,119.0,113.0,114.0,6817497
20250320,114.5,116.0,113.0,113.0,2695032
20250321,114.0,122.0,114.0,120.5,10905151
20250324,125.0,128.0,118.0,118.5,13625784
20250325,122.5,124.0,115.0,115.5,5769040
20250326,117.5,117.5,113.5,113.5,2364553
20250327,112.0,114.5,111.5,112.5,2599800
20250328,112.0,112.0,105.0,107.0,4509120
20250331,101.5,103.0,98.4,98.5,5919241
20250401,99.7,101.5,98.3,99.7,2968990
