date,net
20241001,503957
20241004,560113
20241007,286055
20241008,-866288
20241009,-1584592
20241011,1666838
20241014,-1368341
20241015,293263
20241016,-1966156
20241017,651524
20241018,-1573042
20241021,-377700
20241022,1457491
20241023,966956
20241024,-2038255
20241025,1817638
20241028,-1904053
20241029,-848178
20241030,-388988
20241101,9057870
20241104,-431350
20241105,4296439
20241106,8429628
20241107,2202634
20241108,4178255
20241111,-533598
20241112,942350
20241113,-45586
20241114,-2784908
20241115,-282953
20241118,-1288091
20241119,1568352
20241120,-1729839
20241121,391500
20241122,240667
20241125,-190364
20241126,578853
20241127,-2171291
20241128,-655839
20241129,-723600
20241202,-56915
20241203,455815
20241204,1304547
20241205,246002
20241206,-98763
20241209,-1277902
20241210,-801978
20241211,51444
20241212,-626957
20241213,-837948
20241216,-664417
20241217,606726
20241218,296000
20241219,-70650
20241220,-163753
20241223,1088017
20241224,738447
20241225,296824
20241226,532825
20241227,-5151
20241230,-340967
20241231,-757246
20250102,-1019580
20250103,799158
20250106,3451896
20250107,-85356
20250108,341577
20250109,-1054551
20250110,-1298757
20250113,-1895953
20250114,-1403662
20250115,-3674976
20250116,-318191
20250117,-126095
20250120,-257378
20250121,-173900
20250122,-1322689
20250203,-2212123
20250204,237570
20250205,-10006
20250206,-1504528
20250207,344583
20250210,155456
20250211,722644
20250212,189560
20250213,2255085
20250214,-580090
20250217,456026
20250218,1783388
20250219,-1427300
20250220,969234
20250221,633538
20250224,-369950
20250225,-122550
20250226,523948
20250227,-1113273
20250303,389125
20250304,517239
20250305,1272169
20250306,2245514
20250307,-310555
20250310,476561
20250311,-175697
20250312,508406
20250313,-1343716
20250314,213985
20250317,-424058
20250318,1211302
20250319,-363955
20250320,67778
20250321,526976
20250324,353500
20250325,346958
20250326,-505176
20250327,-619500
20250328,-507347
20250331,-736131
20250401,-767639
20250402,-132725
20250407,762825
20250408,2888367
20250409,256952
20250410,774276
20250411,981812
20250414,1054830
20250415,149513
20250416,-147758
20250417,653119
20250418,-70161
20250421,-309776
20250422,9788
20250423,506528
20250424,-246403
20250425,1461396
20250428,-797209
20250429,328110
20250430,-516130
20250502,1066484
20250505,365622
20250506,963625
20250507,235017
20250508,102779
20250509,284982
20250512,252132
20250513,-326882
20250514,2485153
20250515,2431300
20250516,-1441613
20250519,-113332
20250520,107184
20250521,-299645
20250522,-442562
20250523,212487
20250526,385909
20250527,-160095
20250528,3672648
20250529,1392389
20250602,-2020383
20250603,4801324
20250604,99538
20250605,2405319
20250606,875992
20250609,711748
20250610,-2798203
20250611,-561263
20250612,288644
20250613,1461772
20250616,-924627
20250617,1257402
20250618,297746
20250619,-451400
20250620,31307
20250623,-272991
20250624,1241817
20250625,314287
20250626,-9742
20250627,93358
20250630,543834
20250701,885838
20250702,-1152164
20250703,-2009536
20250704,58305
20250707,8801
20250708,101657
20250709,-71449
20250710,340001
20250711,751843
20250714,-442845
20250715,1238688
20250716,973272
20250717,398881
20250718,2784846
20250721,2981949
20250722,-537014
20250723,586392
20250724,1115085
20250725,-73274
20250728,673265
20250729,-1367928
20250730,-2854546
20250731,1648220
20250801,1362176
20250804,-393434
20250805,1194188
20250806,1216829
20250807,1261031
20250808,285925
20250811,1498483
20250812,-786878
20250813,2964681
20250814,-659963
20250815,-829269
20250818,615941
20250819,1439306
20250820,-3458704
20250821,-270145
20250822,-382270
20250825,-694000
20250826,560252
20250827,709023
20250828,-352760
20250829,-1093222
20250901,-2718173
20250902,-1165760
20250903,-129216
20250904,-128316
20250905,268457
20250908,-4465
20250909,1197996
20250910,-307658
20250911,-110990
20250912,-403872
20250915,-376753
20250916,176833
20250917,-2352242
20250918,455423
20250919,2058462
20250922,715090
20250923,1816150
20250924,-500228
20250925,6068421
20250926,398976
20250930,874279
20251001,-752816
20251002,2018629
20251003,5238262
20251007,2103417
20251008,323816
20251009,-2499448
20251013,-2143100
20251014,-1407716
20251015,-1955626
