date,open,high,low,close,volume
20241001,826.0,832.0,823.0,832.0,105237
20241004,839.0,839.0,832.0,834.0,54065
20241007,834.0,834.0,826.0,832.0,71348
20241008,818.0,832.0,810.0,832.0,64615
20241009,850.0,886.0,841.0,849.0,1161146
20241011,858.0,930.0,850.0,876.0,1515119
20241014,889.0,897.0,849.0,863.0,925450
20241015,869.0,874.0,849.0,854.0,646897
20241016,842.0,849.0,826.0,826.0,749516
20241017,832.0,852.0,816.0,816.0,885771
20241018,825.0,832.0,797.0,802.0,938423
20241021,803.0,863.0,798.0,855.0,1912233
20241022,855.0,870.0,841.0,841.0,1257732
20241023,842.0,877.0,838.0,852.0,1319274
20241024,852.0,865.0,819.0,824.0,965121
20241025,831.0,842.0,810.0,816.0,675640
20241028,825.0,854.0,804.0,808.0,1389161
20241029,815.0,815.0,776.0,776.0,1284232
20241030,785.0,813.0,754.0,758.0,2219927
20241101,741.0,750.0,702.0,748.0,1770327
20241104,748.0,787.0,748.0,778.0,2278663
20241105,775.0,779.0,752.0,752.0,1059990
20241106,750.0,775.0,750.0,763.0,1321208
20241107,715.0,743.0,711.0,720.0,2703831
20241108,726.0,731.0,715.0,728.0,1321537
20241111,736.0,749.0,724.0,726.0,1372693
20241112,720.0,743.0,719.0,728.0,804496
20241113,727.0,734.0,710.0,716.0,783852
20241114,719.0,737.0,714.0,715.0,945649
20241115,721.0,723.0,694.0,695.0,959819
20241118,691.0,696.0,660.0,660.0,1184313
20241119,669.0,701.0,659.0,691.0,1062493
20241120,697.0,717.0,687.0,700.0,888072
20241121,700.0,719.0,693.0,714.0,718574
20241122,722.0,725.0,711.0,713.0,707725
20241125,722.0,729.0,720.0,726.0,477271
20241126,726.0,726.0,696.0,703.0,514359
20241127,706.0,709.0,680.0,680.0,432243
20241128,685.0,689.0,664.0,673.0,428356
20241129,674.0,720.0,673.0,720.0,999681
20241202,720.0,727.0,710.0,710.0,501474
20241203,725.0,735.0,721.0,731.0,790214
20241204,727.0,747.0,724.0,724.0,999270
20241205,731.0,740.0,727.0,735.0,551959
20241206,746.0,774.0,737.0,745.0,2056517
20241209,748.0,753.0,732.0,743.0,682750
20241210,741.0,748.0,719.0,720.0,978171
20241211,716.0,728.0,716.0,723.0,299667
20241212,733.0,756.0,733.0,735.0,932106
20241213,736.0,755.0,734.0,750.0,865847
20241216,768.0,807.0,760.0,783.0,3723914
20241217,789.0,841.0,782.0,821.0,4699270
20241218,814.0,816.0,793.0,802.0,1459811
20241219,775.0,794.0,775.0,779.0,1136159
20241220,782.0,807.0,768.0,771.0,1516632
20241223,788.0,794.0,772.0,772.0,678358
20241224,781.0,782.0,753.0,762.0,650158
20241225,770.0,788.0,768.0,772.0,797289
20241226,772.0,774.0,757.0,763.0,606716
20241227,763.0,785.0,760.0,763.0,805987
20241230,767.0,767.0,748.0,749.0,450691
20241231,749.0,763.0,744.0,753.0,576573
20250102,758.0,758.0,717.0,717.0,698705
20250103,722.0,725.0,713.0,720.0,337917
20250106,730.0,734.0,716.0,716.0,498543
20250107,729.0,742.0,720.0,742.0,823210
20250108,729.0,734.0,700.0,701.0,1239875
20250109,694.0,699.0,681.0,685.0,892060
20250110,685.0,686.0,664.0,665.0,803221
20250113,669.0,669.0,603.0,603.0,1402579
20250114,607.0,622.0,603.0,609.0,808520
20250115,609.0,619.0,601.0,618.0,623945
20250116,633.0,634.0,623.0,629.0,394410
20250117,623.0,629.0,608.0,614.0,437982
20250120,620.0,635.0,617.0,627.0,540613
20250121,628.0,657.0,622.0,657.0,768423
20250122,662.0,662.0,639.0,646.0,562350
20250203,612.0,637.0,609.0,624.0,551949
20250204,630.0,657.0,630.0,652.0,627009
20250205,658.0,664.0,651.0,664.0,529796
20250206,666.0,685.0,652.0,680.0,852192
