date,net
20241001,1478516
20241004,2911606
20241007,11701251
20241008,2638409
20241009,14649552
20241011,15089803
20241014,-5459243
20241015,11314653
20241016,-17160995
20241017,-12402838
20241018,34262735
20241021,5325330
20241022,-6845228
20241023,-1199122
20241024,6686768
20241025,5089122
20241028,3618587
20241029,-881582
20241030,-2186057
20241101,-7859746
20241104,-575624
20241105,441022
20241106,-7130000
20241107,-11939058
20241108,3438625
20241111,270213
20241112,-16724447
20241113,-15367657
20241114,-3057118
20241115,-2379491
20241118,-1564942
20241119,3033532
20241120,-15088305
20241121,-12219962
20241122,7915474
20241125,-5709597
20241126,-10786537
20241127,-9639943
20241128,-1206568
20241129,-7960563
20241202,11297197
20241203,10085002
20241204,11173932
20241205,9725347
20241206,-3510364
20241209,4444505
20241210,-2230914
20241211,-6850298
20241212,-792875
20241213,-1074567
20241216,18657897
20241217,2576494
20241218,12373670
20241219,-5771482
20241220,-22201794
20241223,18254076
20241224,6100384
20241225,3848989
20241226,4239707
20241227,6690545
20241230,2578948
20241231,-6976618
20250102,-12146300
20250103,5668347
20250106,29519484
20250107,-4560911
20250108,-13193342
20250109,-6541300
20250110,-5220168
20250113,-14351290
20250114,-83958
20250115,-11221923
20250116,11118580
20250117,13197425
20250120,3744804
20250121,2716033
20250122,6934245
20250203,-27524789
20250204,12546580
20250205,6044897
20250206,289624
20250207,3059268
20250210,-2402686
20250211,875729
20250212,193782
20250213,-10430707
20250214,-21062122
20250217,9379124
20250218,4154422
20250219,-328991
20250220,-4627301
20250221,1477889
20250224,-9652590
20250225,-21601334
20250226,-6442623
20250227,-17322161
20250303,-17402527
20250304,-26079193
20250305,-2766303
20250306,-8295721
20250307,-7912772
20250310,-12247341
20250311,-17759688
20250312,2178799
20250313,-7538262
20250314,-6206215
20250317,-376792
20250318,-4042853
20250319,-13692716
20250320,11415276
20250321,-4940728
20250324,1364316
20250325,9339404
20250326,-4896485
20250327,-19014345
20250328,-6568409
20250331,-22320677
20250401,3481925
20250402,627132
20250407,1488573
20250408,-34940278
20250409,-32779938
20250410,1195799
20250411,16636043
20250414,-12197126
20250415,4449697
20250416,-7474376
20250417,-9493501
20250418,-7198379
20250421,-1510663
20250422,-7412439
20250423,17551585
20250424,3968155
20250425,12372478
20250428,8953626
20250429,7508238
20250430,11769058
20250502,25994350
20250505,13462105
20250506,-2547806
20250507,5117197
20250508,-3134803
20250509,14863079
20250512,4906347
20250513,6997723
20250514,17851046
20250515,2095232
20250516,1215959
20250519,-3221195
20250520,1349124
20250521,9342105
20250522,1063419
20250523,4084598
20250526,8685569
20250527,-806288
20250528,7161838
20250529,-2842680
20250602,-13172903
20250603,-509759
20250604,16305697
20250605,10512955
20250606,1241941
20250609,5963085
20250610,25093625
20250611,11910325
20250612,1137215
20250613,2948384
20250616,-1023039
20250617,3612882
20250618,9086944
20250619,-932854
20250620,5778850
20250623,-8316072
20250624,11206118
20250625,23567728
20250626,19191332
20250627,11600049
20250630,-1122062
20250701,17267812
20250702,623568
20250703,4474083
20250704,677359
20250707,-388518
20250708,-635809
20250709,736924
20250710,4600501
20250711,3071329
20250714,998660
20250715,9843548
20250716,11474570
20250717,-2787610
20250718,19080469
20250721,2320263
20250722,3425115
20250723,-1212635
20250724,682999
20250725,3545982
20250728,2101378
20250729,109201
20250730,12480126
20250731,7746695
20250801,-3934344
20250804,6768530
20250805,1543064
20250806,-6524484
20250807,23228942
20250808,-3775772
20250811,-2564851
20250812,-1202800
20250813,4745388
20250814,-10333825
20250815,-2098108
20250818,-35220
20250819,2544446
20250820,-32210813
20250821,-4971809
20250822,-4312138
20250825,3906313
20250826,-4269918
20250827,4105381
20250828,-1951077
20250829,-205173
20250901,2542339
20250902,990444
20250903,1008440
20250904,6749204
20250905,11740453
20250908,12431145
20250909,13711688
20250910,14515172
20250911,9439718
20250912,10490376
20250915,-1481402
20250916,12771411
20250917,-4928926
20250918,815852
20250919,-9899325
20250922,2441143
20250923,3352879
20250924,-5142423
20250925,-8280096
20250926,-3143120
20250930,1213833
20251001,8934860
20251002,6927192
20251003,450750
20251007,-12249309
20251008,-9884465
20251009,-1570645
20251013,-18040766
20251014,-949351
20251015,-267310
20251016,-5284996
20251017,-12117404
20251020,6898581
20251021,1282877
20251022,-14219417
20251023,-8391546
20251027,677720
20251028,-8085631
20251029,6429391
20251030,-2083889
20251031,-7433904
20251103,4024761
20251104,3845617
20251105,-30263063
20251106,-1637794
20251107,-3151679
20251110,-3704744
20251111,-5547737
20251112,-1306829
20251113,-8135058
20251114,-16540315
20251117,3796483
20251118,-15190976
20251119,-5272024
20251120,6991289
20251121,-34508517
20251124,-18520871
20251125,6405630
20251126,4216145
20251127,-1004509
20251128,-1151451
20251201,-4708267
20251202,5485038
20251203,4368322
20251204,2064906
20251205,8914372
20251208,8071876
20251209,-4964583
20251210,8531554
20251211,-3678262
20251212,3080956
20251215,-11238861
20251216,-10173010
20251217,-9103981
20251218,-1542141
20251219,-826148
20251222,7545308
20251223,4979949
20251224,-2268332
20251226,2482306
20251229,3463623
20251230,-3461563
20251231,3069461
20260102,-3686322
20260105,-2106716
20260106,-7033205
20260107,-25872601
20260108,-3611363
20260109,-11787544
20260112,-10235686
20260113,-3217592
20260114,-4786195
20260115,-9069304
20260116,10313907
20260119,-9084982
20260120,-5414286
20260121,-21662348
20260122,-4929533
20260123,-1554103
20260126,-4404588
20260127,6418687
20260128,8377571
20260129,-8614259
20260130,-13267807
20260202,-7799553
20260203,-1841076
20260204,-8804955
20260205,-8432451
20260206,-5612134
20260209,3186542
20260210,12874629
20260211,-3800631
20260223,-15237009
20260224,8373414
20260225,-1448507
20260226,-16935358
20260302,-16914824
20260303,-19916483
20260304,-25887696
20260305,-8262008
20260306,-9981204
20260309,-35175365
20260310,-446449
20260311,4990906
20260312,-18763301
20260313,-12876401
20260316,-16976056
20260317,-722489
20260318,229028
20260319,-22889605
20260320,-10797289
20260323,-13444652
20260324,-4487090
20260325,1243969
20260326,-4643147
20260327,-10754393
20260330,-15401846
20260331,-19017078
20260401,6814662
20260402,-9578374
20260407,6301301
20260408,18845144
20260409,618255
20260410,7984552
20260413,-6098777
20260414,19569791
20260415,4687538
20260416,-2083696
20260417,-11568434
20260420,-2372311
20260421,2906321
20260422,-2874122
20260423,7947693
20260424,9473748
20260427,-13656357
20260428,-21252335
20260429,-14780502
20260430,-20586607
20260504,9921055
20260505,-7085307
20260506,-2385289
20260507,5318275
20260508,411319
20260511,-17807400
20260512,-357576
20260513,-6497269
