date,net
20241001,724103
20241004,-689004
20241007,1953781
20241008,-795000
20241009,1602000
20241011,-1144500
20241014,3979760
20241015,-3343980
20241016,-1001700
20241017,-1373300
20241018,2682347
20241021,671000
20241022,-1396000
20241023,2428000
20241024,-2633900
20241025,-179000
20241028,2502100
20241029,-1839000
20241030,873460
20241101,-369000
20241104,171000
20241105,1525000
20241106,-767000
20241107,-428300
20241108,5544362
20241111,-819773
20241112,1845500
20241113,-2517598
20241114,3013275
20241115,-724000
20241118,65000
20241119,1171200
20241120,-352000
20241121,1599000
20241122,-1184051
20241125,2897840
20241126,-844000
20241127,1433475
20241128,2786046
20241129,2117901
20241202,2314545
20241203,313370
20241204,1076830
20241205,2169726
20241206,1144983
20241209,362990
20241210,1238810
20241211,-178978
20241212,-1038000
20241213,-473825
20241216,-2219115
20241217,-3174975
20241218,-1719927
20241219,-2764985
20241220,-2368385
20241223,43100
20241224,-594995
20241225,-853000
20241226,-1915850
20241227,-493655
20241230,-1694143
20241231,4030110
20250102,1476337
20250103,10367673
20250106,-4767075
20250107,-143120
20250108,102048
20250109,1794026
20250110,2445380
20250113,3840860
20250114,-4102073
20250115,-443926
20250116,3919995
20250117,19290
20250120,859560
20250121,2210020
20250122,1235288
20250203,5605689
20250204,-3199609
20250205,-416651
20250206,-1337000
20250207,2157399
20250210,-710917
20250211,-1792768
20250212,-830598
20250213,-945250
20250214,-1253016
20250217,6260
20250218,289995
20250219,-1400435
20250220,-597097
20250221,-2043900
20250224,-3097450
20250225,358320
20250226,-1649980
20250227,-2030094
20250303,994683
20250304,-1342900
20250305,-1149970
20250306,-999990
20250307,-1459000
20250310,2314700
20250311,125100
20250312,440000
20250313,-243000
20250314,-1282930
20250317,-42950
20250318,-1415960
20250319,212920
20250320,-1530114
20250321,1734020
20250324,11146615
20250325,-3811488
20250326,390110
20250327,-1818950
20250328,609950
20250331,1117200
20250401,-2677481
20250402,-313000
20250407,29010
20250408,148350
20250409,-17000
20250410,1846000
20250411,-1576000
20250414,867010
20250415,1033000
20250416,1031985
20250417,-1371850
20250418,-2044613
20250421,1506000
20250422,2490000
20250423,-3023800
20250424,-610000
20250425,2126800
20250428,-3606880
20250429,1180900
20250430,-2521000
20250502,229000
20250505,1159000
20250506,351768
20250507,13000
20250508,-173000
20250509,5183000
20250512,-4384714
20250513,-957132
20250514,-2116665
20250515,-117000
20250516,-2227124
20250519,996970
20250520,-564000
20250521,58000
20250522,180050
20250523,-1524900
20250526,397000
20250527,-1184950
20250528,-545029
20250529,684300
20250602,-145934
20250603,-1346370
20250604,773400
20250605,296250
20250606,-637956
20250609,-1239010
20250610,703000
20250611,4522930
20250612,-1939000
20250613,526960
20250616,1434990
20250617,698950
20250618,761700
20250619,-2190882
20250620,425924
20250623,1858000
20250624,-3231570
20250625,-81900
20250626,602761
20250627,-317986
20250630,-1589650
20250701,1895935
20250702,-1384900
20250703,-827000
20250704,3595053
20250707,-2987822
20250708,254900
20250709,158900
20250710,2970440
20250711,-1703000
20250714,-169000
20250715,972067
20250716,-2053974
20250717,-1416449
20250718,630500
20250721,-939650
20250722,-171800
20250723,-968855
20250724,-440900
20250725,1280000
20250728,893342
20250729,-588000
20250730,-1938000
20250731,6265700
20250801,-3005540
20250804,-2768510
20250805,-2378081
20250806,-2409853
20250807,-1971000
20250808,-942793
20250811,-810000
20250812,1048000
20250813,14500
20250814,3794861
20250815,-3150171
20250818,358073
20250819,197274
20250820,-2143012
20250821,-737088
20250822,99070
20250825,178656
20250826,-456137
20250827,1439880
20250828,-260770
20250829,501165
20250901,-1469960
20250902,-1440150
20250903,316000
20250904,-807030
20250905,389000
20250908,3565950
20250909,-1417337
20250910,1329000
20250911,1638500
20250912,702662
20250915,-858000
20250916,-537000
20250917,812000
20250918,-194860
20250919,4848707
20250922,2096238
20250923,-474180
20250924,-340980
20250925,-2028971
20250926,326999
20250930,-998550
20251001,-1992900
20251002,58013
20251003,-730000
20251007,104900
20251008,-1202850
20251009,-517500
20251013,-284572
20251014,214605
20251015,-629650
20251016,-420200
20251017,-275398
20251020,-319850
20251021,1228980
20251022,-734000
20251023,92300
20251027,176316
20251028,1510335
20251029,722300
20251030,223965
20251031,-1048154
20251103,-310200
20251104,-588700
20251105,554800
20251106,-524928
20251107,-94414
20251110,347300
20251111,-735300
20251112,476300
20251113,3057400
20251114,-820700
20251117,1496700
20251118,-2133587
20251119,-984600
20251120,1782050
20251121,-871665
20251124,453700
20251125,977700
20251126,-717300
20251127,9549630
20251128,9268060
20251201,-1985108
20251202,-1202692
20251203,457670
20251204,-508015
20251205,-303000
20251208,2319000
20251209,-1903818
20251210,994780
20251211,1459725
20251212,-1793018
20251215,-1441003
20251216,-77727
20251217,-1345896
20251218,119865
20251219,-2863670
20251222,4925930
20251223,4920732
20251224,2373176
20251226,-1297133
20251229,309460
20251230,-317450
20251231,2430015
20260102,1075970
20260105,-1252752
20260106,-1764978
20260107,-2106945
20260108,-1349170
20260109,-4767975
20260112,-2243145
20260113,-1091073
20260114,-1026000
20260115,-452000
20260116,-1672100
20260119,824105
20260120,-314100
20260121,1500455
20260122,-3405135
20260123,-1279900
20260126,-1515000
20260127,325090
20260128,3650720
20260129,4967480
20260130,-1137917
20260202,1313156
20260203,-1605711
20260204,2660470
20260205,2614110
20260206,11320
20260209,1653782
20260210,-1872975
20260211,-1070441
20260223,5126449
20260224,1213905
20260225,980380
20260226,-1697547
20260302,2141988
20260303,690818
20260304,-451040
20260305,-1684040
20260306,-112057
20260309,20029
20260310,-123195
20260311,-97600
20260312,-677333
20260313,-774140
20260316,-652030
20260317,-3997953
20260318,-4330969
20260319,-216882
20260320,1508291
20260323,-65463
20260324,1041418
20260325,4572185
20260326,-624488
20260327,-215000
20260330,-280974
20260331,4125
20260401,54250
20260402,218000
20260407,107003
20260408,-286001
20260409,22800
20260410,-330939
20260413,-11050
20260414,-585048
20260415,1843196
20260416,2068795
20260417,2097553
20260420,1245757
20260421,880407
20260422,-555827
20260423,-885528
20260424,1109168
20260427,-68779
20260428,-134910
20260429,-63298
20260430,149654
20260504,-240513
20260505,-130499
20260506,-961221
20260507,-1038179
20260508,-1123681
20260511,-643508
20260512,-3242594
20260513,64081
20260514,86916
20260515,69318
20260518,65645
20260519,80118
20260520,-16959
20260521,152140
20260522,70653
20260525,34850
20260526,-23875
20260527,-220331
20260528,-1608502
20260529,-1341044
20260601,1745522
20260602,-818964
20260603,46000
20260604,47375
20260605,198000
20260608,7231
20260609,-8000
20260610,26994
20260611,-173996
