date,net
20241001,99925
20241004,-343814
20241007,-317246
20241008,-322643
20241009,-340877
20241011,-151016
20241014,-70386
20241015,-120032
20241016,-127221
20241017,1517
20241018,-1161438
20241021,274469
20241022,2389
20241023,1170
20241024,-50926
20241025,-130783
20241028,-256426
20241029,-164026
20241030,-167417
20241101,58572
20241104,61473
20241105,-89361
20241106,-31946
20241107,-68581
20241108,-109654
20241111,-25636
20241112,-137513
20241113,125570
20241114,-124836
20241115,413226
20241118,-256323
20241119,43906
20241120,-214156
20241121,70030
20241122,-31673
20241125,209709
20241126,13391
20241127,-68477
20241128,74954
20241129,-57971
20241202,40471
20241203,-36833
20241204,113030
20241205,-67431
20241206,101305
20241209,-205021
20241210,28720
20241211,39521
20241212,191061
20241213,61117
20241216,-131971
20241217,-74227
20241218,129308
20241219,-199951
20241220,-27512
20241223,167783
20241224,25001
20241225,128008
20241226,182427
20241227,-124679
20241230,41682
20241231,-91540
20250102,-43395
20250103,-137750
20250106,81380
20250107,123521
20250108,-268782
20250109,-79260
20250110,602288
20250113,-525657
20250114,21028
20250115,26512
20250116,198577
20250117,151849
20250120,87651
20250121,60201
20250122,35345
20250203,330451
20250204,-264047
20250205,67204
20250206,115007
20250207,-32861
20250210,-185500
20250211,51317
20250212,-54569
20250213,-3893
20250214,-141198
20250217,153792
20250218,-80100
20250219,-25909
20250220,96679
20250221,-175804
20250224,59891
20250225,-169034
20250226,81377
20250227,-275476
20250303,6613
20250304,-84591
20250305,190943
20250306,25061
20250307,-153887
20250310,-211273
20250311,-234032
20250312,-33416
20250313,-786389
20250314,-8639
20250317,16077
20250318,-140973
20250319,184512
20250320,175045
20250321,-37045
20250324,185199
20250325,139751
20250326,166130
20250327,-40024
20250328,-125674
20250331,128898
20250401,110902
20250402,-88212
20250407,6511
20250408,-349470
20250409,-4013
20250410,-120564
20250411,341959
20250414,449942
20250415,-32832
20250416,186734
20250417,68307
20250418,-83366
20250421,3888
20250422,-6346
20250423,130426
20250424,-81898
20250425,192986
20250428,39007
20250429,-1233
20250430,30618
20250502,-69517
20250505,75347
20250506,107844
20250507,89176
20250508,52197
20250509,87420
20250512,16076
20250513,77199
20250514,131573
20250515,44076
20250516,22717
20250519,-48874
20250520,-31611
20250521,-81246
20250522,-203649
20250523,63794
20250526,-223950
20250527,-248915
20250528,-100301
20250529,-118839
20250602,-212386
20250603,-236580
20250604,26055
20250605,-54292
20250606,-62942
20250609,-52743
20250610,-94443
20250611,3492
20250612,-92319
20250613,-59536
20250616,-12388
20250617,-36337
20250618,-125270
20250619,-79272
20250620,-57946
20250623,-116722
20250624,62761
20250625,-99110
20250626,-188220
20250627,93904
20250630,88784
20250701,-63665
20250702,-9004
20250703,-76005
20250704,-245859
20250707,-343091
20250708,-9959
20250709,-3864
20250710,-132251
20250711,535970
20250714,-160995
20250715,10067
20250716,26912
20250717,84637
20250718,460144
20250721,119129
20250722,130788
20250723,-308655
20250724,-18131
20250725,-107423
20250728,-52772
20250729,-82620
20250730,-8219
20250731,-53
20250801,-56579
20250804,14094
20250805,35995
20250806,-96309
20250807,111296
20250808,-14005
20250811,-29595
20250812,-44767
20250813,178610
20250814,-51732
20250815,-121005
20250818,119654
20250819,-82166
20250820,-91523
20250821,70801
20250822,-8145
20250825,-17382
20250826,28417
20250827,72207
20250828,-25703
20250829,120936
20250901,-298036
20250902,44780
20250903,20017
20250904,198772
20250905,-22687
20250908,-28212
20250909,-91983
20250910,-212890
20250911,-200783
20250912,-253613
20250915,-3589
20250916,-233560
20250917,-892
20250918,-59712
20250919,18139
20250922,-3656
20250923,64590
20250924,-85392
20250925,61265
20250926,-59697
20250930,68750
20251001,96662
20251002,168766
20251003,36288
20251007,744376
20251008,-109890
20251009,5644
20251013,-226530
20251014,-491099
20251015,-337564
20251016,-47216
20251017,65196
20251020,-171404
20251021,-17897
20251022,294627
20251023,-41503
20251027,-141638
20251028,-196962
20251029,-76170
20251030,-182588
20251031,116336
20251103,-16087
20251104,-13580
20251105,-56779
20251106,-66633
20251107,58208
20251110,57021
20251111,13284
20251112,33258
20251113,19573
20251114,-35885
20251117,-150907
20251118,-195971
20251119,24433
20251120,76850
20251121,115020
20251124,-22548
20251125,32018
20251126,135432
20251127,6929
20251128,-3964
20251201,-21658
20251202,-10594
20251203,-89239
20251204,-34592
20251205,-52889
20251208,-122988
20251209,-141913
20251210,-75285
20251211,-187722
