date,net
20241001,-224661
20241004,-1329063
20241007,389319
20241008,-1322280
20241009,-426393
20241011,-1096850
20241014,-337639
20241015,-488580
20241016,38905
20241017,-1028388
20241018,-348770
20241021,5231
20241022,-231622
20241023,-67464
20241024,-881512
20241025,193832
20241028,-395027
20241029,-1365693
20241030,86277
20241101,-7793
20241104,-4491
20241105,-394528
20241106,-3131765
20241107,-635671
20241108,-2283586
20241111,-966158
20241112,-561511
20241113,-3678102
20241114,-620703
20241115,-189985
20241118,-453461
20241119,-581120
20241120,-695976
20241121,-322000
20241122,-157558
20241125,-319429
20241126,-50277
20241127,-1030396
20241128,-398622
20241129,478668
20241202,16807
20241203,-671825
20241204,-115412
20241205,-34998
20241206,-375660
20241209,-1062114
20241210,-72513
20241211,-915840
20241212,-256385
20241213,-869438
20241216,419413
20241217,-307338
20241218,588508
20241219,-1212058
20241220,128862
20241223,-198041
20241224,206000
20241225,-49759
20241226,264300
20241227,-281235
20241230,-145442
20241231,-32384
20250102,-438673
20250103,-302766
20250106,104106
20250107,-53297
20250108,-42122
20250109,-625894
20250110,-15263
20250113,-637140
20250114,654952
20250115,224042
20250116,45856
20250117,-12703
20250120,26965
20250121,-166548
20250122,-253986
20250203,-425632
20250204,-1467612
20250205,-419777
20250206,337839
20250207,-108011
20250210,-190713
20250211,-521586
20250212,-874256
20250213,835709
20250214,-680681
20250217,-325987
20250218,-124217
20250219,660657
20250220,-252707
20250221,287352
20250224,193216
20250225,-294297
20250226,-3362232
20250227,-880791
20250303,-1920375
20250304,-781919
20250305,-333038
20250306,-1395104
20250307,-685166
20250310,-420653
20250311,-506099
20250312,-95605
20250313,-675712
20250314,-567557
20250317,-200935
20250318,-655889
20250319,-476958
20250320,2427
20250321,-284862
20250324,-555677
20250325,-957543
20250326,-189256
20250327,-401497
20250328,-957940
20250331,-2764422
20250401,-448001
20250402,-165198
20250407,15000
20250408,717000
20250409,1588661
20250410,124000
20250411,1930964
20250414,-2164069
20250415,318243
20250416,-185438
20250417,-404996
20250418,-290659
20250421,-620961
20250422,346960
20250423,663821
20250424,-151000
20250425,511575
20250428,663001
20250429,55001
20250430,-116831
20250502,-385430
20250505,-69658
20250506,-33878
20250507,237743
20250508,-684528
20250509,159541
20250512,572845
20250513,85345
20250514,1157571
20250515,220545
20250516,-542207
20250519,-888111
20250520,-389999
20250521,212095
20250522,-122279
20250523,-396215
20250526,129456
20250527,-645208
20250528,259970
20250529,-184329
20250602,-1077537
20250603,-659772
20250604,-385035
20250605,1537015
20250606,185039
20250609,-493722
20250610,-409814
20250611,168278
20250612,-307118
20250613,22000
20250616,585000
20250617,282747
20250618,359000
20250619,-13724
20250620,-230809
20250623,-238443
20250624,-46883
20250625,273171
20250626,236098
20250627,217104
20250630,-144205
20250701,-614233
20250702,-52015
20250703,443000
20250704,-199000
20250707,-361574
20250708,50718
20250709,175246
20250710,-140037
20250711,-147377
20250714,-477408
20250715,-121968
20250716,485268
20250717,685243
20250718,139973
20250721,-246527
20250722,-233801
20250723,923387
20250724,391274
20250725,-287925
20250728,-40000
20250729,-90000
20250730,204000
20250731,-944500
20250801,231000
20250804,411034
20250805,159723
