date,net
20251121,-314828
20251124,62174
20251125,26961
20251126,-188077
20251127,76280
20251128,210133
20251201,-202337
20251202,490397
20251203,154289
20251204,-56418
20251205,-321522
20251208,-122349
20251209,-196078
20251210,-577214
20251211,-199312
20251212,-92522
20251215,-189100
20251216,-429087
20251217,-132732
20251218,-100136
20251219,-41085
20251222,-37406
20251223,41558
20251224,-4662
20251226,-24999
20251229,-27488
20251230,-128358
20251231,-134139
20260102,2978
20260105,50741
20260106,291510
20260107,288089
20260108,-231480
20260109,-14998
20260112,19937
20260113,-59362
20260114,51423
20260115,-27579
20260116,-53596
20260119,-15816
20260120,-190126
20260121,346667
20260122,-84289
20260123,195245
20260126,264206
20260127,351769
20260128,893993
20260129,168968
20260130,86503
20260202,3535
20260203,-133280
20260204,8626
20260205,120370
20260206,-68311
20260209,-10710
20260210,161832
20260211,685668
20260223,-68217
20260224,1369789
20260225,525640
20260226,125850
20260302,278352
20260303,-70147
20260304,-2993
20260305,5617
20260306,14593
20260309,103404
20260310,93175
20260311,174459
20260312,-156305
20260313,22971
20260316,61397
20260317,-90185
20260318,322440
20260319,-62300
20260320,-31270
20260323,316308
20260324,352888
20260325,146757
20260326,83570
20260327,-79385
20260330,1359
20260331,386587
20260401,-155504
20260402,-5453
20260407,38773
20260408,71858
20260409,213433
20260410,358436
20260413,104936
20260414,199432
20260415,118908
20260416,352844
20260417,75506
20260420,20748
20260421,121872
20260422,-25295
20260423,127348
20260424,158331
20260427,156673
20260428,106195
20260429,80265
20260430,-128536
20260504,7450
20260505,276398
20260506,-62854
20260507,12129
20260508,-100929
20260511,440162
20260512,160900
20260513,433728
20260514,53584
20260515,139462
20260518,-52982
20260519,307012
20260520,232456
20260521,-25415
20260522,-1687
20260525,10769
20260526,2149
20260527,-49209
20260528,-212884
20260529,-66429
20260601,-7897
20260602,291441
20260603,-86576
20260604,-183586
20260605,28651
20260608,98894
20260609,-21079
20260610,55030
20260611,93713
