date,net
20260129,-489156
20260130,-912300
20260202,-298850
20260203,-165913
20260204,123203
20260205,-512410
20260206,-969737
20260209,-165593
20260210,-492319
20260211,-1785000
20260223,1074267
20260224,1054880
20260225,-314275
20260226,1078311
20260302,-2705796
20260303,-2526711
20260304,-2605179
20260305,-437616
20260306,-295719
20260309,-2362333
20260310,-7677
20260311,2228781
20260312,3593081
20260313,-620737
20260316,-3641309
20260317,7801591
20260318,5756782
20260319,-548781
20260320,-4063013
20260323,1243531
20260324,-1366000
20260325,5582298
20260326,4212512
20260327,-10755662
20260330,749925
20260331,-950789
20260401,-2822100
20260402,3149464
20260407,403050
20260408,-3974597
20260409,3495478
20260410,2971538
20260413,2214836
20260414,392408
20260415,-579809
20260416,2696521
20260417,-5151968
20260420,1880117
20260421,2664769
20260422,48341
20260423,817709
20260424,1095664
20260427,-1867753
20260428,-716254
20260429,-2130989
20260430,-693774
20260504,2110539
20260505,-8311946
20260506,5412990
20260507,7972243
20260508,2954996
20260511,-4451321
20260512,1252023
20260513,774685
20260514,-1618794
20260515,855433
20260518,8431290
20260519,-1503144
20260520,7273589
20260521,-6174405
20260522,-12774324
20260525,8687394
20260526,7132725
20260527,7992172
20260528,2452529
20260529,-10221026
20260601,-4371572
20260602,3370838
20260603,-11041212
20260604,1841852
20260605,1542106
20260608,4912750
20260609,-4367643
20260610,-1275343
20260611,7095762
