date,net
20241001,-462526
20241004,-472394
20241007,-61437
20241008,-2305206
20241009,42869
20241011,-506418
20241014,784234
20241015,-1151000
20241016,655949
20241017,-3343930
20241018,-485259
20241021,717743
20241022,595980
20241023,-271259
20241024,-54424
20241025,-261390
20241028,335480
20241029,-173173
20241030,-5439
20241101,-35000
20241104,323000
20241105,-155000
20241106,763030
20241107,216949
20241108,-2544851
20241111,-609000
20241112,297000
20241113,263006
20241114,-444000
20241115,284000
20241118,-70000
20241119,509000
20241120,-39000
20241121,412000
20241122,104000
20241125,1054001
20241126,-328000
20241127,262000
20241128,-206000
20241129,582000
20241202,382000
20241203,-1756000
20241204,-498000
20241205,201000
20241206,-394000
20241209,-378891
20241210,-839334
20241211,-686900
20241212,-39900
20241213,-5124000
20241216,-324699
20241217,103000
20241218,-1343000
20241219,499000
20241220,-27678
20241223,202923
20241224,12000
20241225,330000
20241226,352000
20241227,181000
20241230,107000
20241231,163000
20250102,329000
20250103,-24000
20250106,392800
20250107,-49000
20250108,93000
20250109,-406000
20250110,188000
20250113,630000
20250114,222000
20250115,543993
20250116,-272000
20250117,507000
20250120,573000
20250121,-310000
20250122,519000
20250203,325901
20250204,124000
20250205,309000
20250206,504090
20250207,357000
20250210,86000
20250211,143000
20250212,527000
20250213,525000
20250214,41075
20250217,134000
20250218,18000
20250219,-115000
20250220,-854970
20250221,208258
20250224,-209998
20250225,-303006
20250226,42000
20250227,-190000
20250303,-301000
20250304,428000
20250305,-15000
20250306,-194922
20250307,-2108000
20250310,-69998
20250311,-332000
20250312,508000
20250313,-378999
20250314,43000
20250317,-17000
20250318,112000
20250319,-162999
20250320,365000
20250321,-83892
20250324,151000
20250325,-422000
20250326,-191999
20250327,-218000
20250328,-1377649
20250331,-1000
20250401,452000
20250402,-126000
20250407,449997
20250408,1149000
20250409,1901000
20250410,651998
20250411,192000
20250414,-427408
20250415,507400
20250416,-258880
20250417,65413
20250418,-411413
20250421,-2000
20250422,179144
20250423,234231
20250424,130646
20250425,435129
20250428,506000
20250429,277769
20250430,-776570
20250502,-525559
20250505,-1857859
20250506,29325
20250507,56820
20250508,-209676
20250509,158036
20250512,507001
20250513,-635195
20250514,201865
20250515,-482415
20250516,-30200
20250519,-521424
20250520,-263104
20250521,194603
20250522,-102958
20250523,-73201
20250526,80675
20250527,-299945
20250528,-118215
20250529,-374570
20250602,-592249
20250603,-232061
20250604,304767
20250605,54002
20250606,28659
20250609,-303273
20250610,-333082
20250611,70852
20250612,-215999
20250613,-983001
20250616,44000
20250617,-136232
20250618,116000
20250619,-589999
20250620,-220660
20250623,-150000
20250624,165000
20250625,-79000
20250626,86394
20250627,-111000
20250630,-729212
20250701,-868501
20250702,-798965
20250703,1242012
20250704,-844138
20250707,-8677
20250708,-96890
20250709,406847
20250710,-1111388
20250711,266090
20250714,-332000
20250715,89820
20250716,230184
20250717,265935
20250718,-168265
20250721,-27395
20250722,-594394
20250723,193604
20250724,51000
20250725,204000
20250728,271100
20250729,-426000
20250730,74000
20250731,-296000
20250801,647000
20250804,-211913
20250805,78000
20250806,-133000
20250807,-426000
20250808,-486000
20250811,-1696000
20250812,-355456
20250813,-43000
20250814,308000
20250815,334542
20250818,209000
20250819,306000
20250820,-467437
20250821,89000
20250822,24720
20250825,237000
20250826,-1558530
20250827,-5627981
20250828,-1911000
20250829,-397000
20250901,-1066437
20250902,-38000
20250903,154000
20250904,211121
20250905,5000
20250908,98690
20250909,83000
20250910,-370000
20250911,80000
20250912,402000
20250915,44000
20250916,550550
20250917,443050
20250918,843710
20250919,-582270
20250922,-453423
20250923,-233072
20250924,-155848
20250925,-330424
20250926,-345000
20250930,45272
20251001,-426792
20251002,-226000
20251003,-522000
20251007,-212428
20251008,-767429
20251009,1153718
20251013,-632000
20251014,-472000
20251015,237962
20251016,-621359
20251017,-3743431
20251020,-998000
20251021,28382
20251022,112597
20251023,-94804
20251027,651662
20251028,240193
20251029,-2285000
20251030,-1591406
20251031,-2062000
20251103,-5000
20251104,-779396
20251105,675480
20251106,151760
20251107,558778
20251110,-1071000
20251111,-1878504
20251112,2302160
20251113,2580000
20251114,2397994
20251117,-113688
20251118,-280193
20251119,-1166377
20251120,558576
20251121,-504675
20251124,-361000
20251125,110576
20251126,646000
20251127,340152
20251128,-75000
20251201,-293000
20251202,421000
20251203,305576
20251204,-406848
20251205,163000
20251208,1182158
20251209,252152
20251210,-651226
20251211,981575
20251212,-1849848
20251215,1041000
20251216,-3015038
20251217,-610000
20251218,531574
20251219,-376000
20251222,1123574
20251223,-1139000
20251224,26000
20251226,-119000
20251229,-334000
20251230,-209000
20251231,-612929
20260102,-12426
20260105,314775
20260106,-275284
20260107,853861
20260108,-1292854
20260109,-312000
20260112,1317167
20260113,513642
20260114,3174883
20260115,-1463285
20260116,-2155697
20260119,3550999
20260120,-333481
20260121,138144
20260122,-851856
20260123,1361572
20260126,-528286
20260127,59000
20260128,142572
20260129,746142
20260130,187713
20260202,-73168
20260203,994000
20260204,93500
20260205,-2341429
20260206,-227702
20260209,-59000
20260210,-3091000
20260211,-490000
20260223,2757708
20260224,-264913
20260225,-312818
20260226,603869
20260302,628943
20260303,408000
20260304,-1603351
20260305,883000
20260306,716000
20260309,-716050
20260310,-654000
20260311,2541390
20260312,540651
20260313,-1946349
20260316,1505250
20260317,3269957
20260318,2721958
20260319,757807
20260320,20500
20260323,-3611041
20260324,2237000
20260325,-955252
20260326,-1759423
20260327,-7374160
20260330,-5912000
20260331,2619660
20260401,-11342000
20260402,-429903
20260407,-7039652
20260408,10818000
20260409,-4478458
20260410,-6390176
20260413,-1920020
20260414,-4259816
20260415,304189
20260416,-177721
20260417,172155
20260420,-811385
20260421,-8312774
20260422,-1903331
20260423,3571908
20260424,937920
20260427,-1305984
20260428,-736994
20260429,-777000
20260430,600933
20260504,-8761
20260505,587774
20260506,-470000
20260507,5804000
20260508,16510679
20260511,-2644100
20260512,-4593425
20260513,-1720895
20260514,2136744
20260515,3591720
20260518,-3289000
20260519,-2082900
20260520,-215950
20260521,2390000
20260522,3452000
20260525,7545616
20260526,-3245632
20260527,5646900
20260528,-2583105
20260529,-1806689
20260601,3281472
20260602,-2614407
20260603,-3268855
20260604,794381
20260605,1963509
20260608,-161617
20260609,-2546393
20260610,1349241
20260611,-404780
