date,net
20241001,-53000
20241004,-39402
20241007,341908
20241008,45500
20241009,-83000
20241011,-56726
20241014,-134940
20241015,-331140
20241016,-21905
20241017,54102
20241018,-218932
20241021,-8998
20241022,-159995
20241023,135725
20241024,-146925
20241025,-62752
20241028,-25980
20241029,121000
20241030,108995
20241101,188500
20241104,21313
20241105,64342
20241106,-114812
20241107,128512
20241108,40401
20241111,-42429
20241112,-12459
20241113,635370
20241114,-3949
20241115,-24969
20241118,-94000
20241119,57135
20241120,-25152
20241121,-57000
20241122,-112740
20241125,-3490
20241126,-107119
20241127,-20000
20241128,-41377
20241129,-34700
20241202,34998
20241203,154884
20241204,30016
20241205,167753
20241206,-130000
20241209,37000
20241210,-98000
20241211,-16100
20241212,0
20241213,96950
20241216,6000
20241217,194000
20241218,12000
20241219,-155000
20241220,-317589
20241223,-564880
20241224,-215321
20241225,-550835
20241226,-204845
20241227,-97000
20241230,-210890
20241231,-49950
20250102,-252975
20250103,16005
20250106,12500
20250107,328765
20250108,-57216
20250109,53000
20250110,-20800
20250113,-82930
20250114,-167428
20250115,-13890
20250116,93050
20250117,20875
20250120,-1094
20250121,-42868
20250122,-4200
20250203,-124044
20250204,-527038
20250205,-170333
20250206,19494
20250207,7500
20250210,-88995
20250211,-12990
20250212,-173491
20250213,-12800
20250214,-123000
20250217,6105
20250218,17000
20250219,18101
20250220,68646
20250221,-31999
20250224,-55000
20250225,-33998
20250226,-200779
20250227,-72872
20250303,-159532
20250304,1015
20250305,-197598
20250306,-12000
20250307,-101948
20250310,170030
20250311,-259000
20250312,74510
20250313,14000
20250314,-30870
20250317,182016
20250318,-111513
20250319,-2000
20250320,-87950
20250321,-73500
20250324,43000
20250325,16030
20250326,-43200
20250327,52020
20250328,137000
20250331,59025
20250401,63002
20250402,27702
20250407,3850
20250408,133200
20250409,34000
20250410,4200
20250411,-93970
20250414,-19000
20250415,2000
20250416,-82900
20250417,40923
20250418,-82091
20250421,54000
20250422,6000
20250423,110235
20250424,96000
20250425,-266982
20250428,95000
20250429,-211000
20250430,-153990
20250502,-21728
20250505,31000
20250506,-5000
20250507,14000
20250508,26000
20250509,-59980
20250512,65000
20250513,-25990
20250514,37002
20250515,-527000
20250516,266480
20250519,-369000
20250520,-404500
20250521,-146130
20250522,315000
20250523,88000
20250526,72000
20250527,143005
20250528,116376
20250529,-106995
20250602,169005
20250603,283039
20250604,-142000
20250605,717481
20250606,41060
20250609,333800
20250610,-36300
20250611,164967
20250612,384400
20250613,-4132
20250616,236000
20250617,165149
20250618,236771
20250619,67056
20250620,37485
20250623,198670
20250624,11886
20250625,563620
20250626,36214
20250627,239351
20250630,-11000
20250701,172436
20250702,-19232
20250703,50
20250704,113800
20250707,64914
20250708,-56515
20250709,62542
20250710,-36483
20250711,31717
20250714,68886
20250715,-159021
20250716,-6542
20250717,-103574
20250718,66500
20250721,6150
20250722,8910
20250723,-140044
20250724,24018
20250725,48050
20250728,-142951
20250729,-24900
20250730,-24898
20250731,90010
20250801,-162990
20250804,-119900
20250805,-53189
20250806,-153940
20250807,-122707
20250808,210121
20250811,53000
20250812,15010
20250813,-20406
20250814,-231879
20250815,23930
20250818,149210
20250819,358628
20250820,-287870
20250821,-85998
20250822,-163900
20250825,33900
20250826,-55630
20250827,209800
20250828,92000
20250829,-172997
20250901,-95000
20250902,55500
20250903,-66000
20250904,-72000
20250905,61900
20250908,52050
20250909,-3565
20250910,-1126824
20250911,-164450
20250912,-170400
20250915,9010
20250916,-159995
20250917,-42800
20250918,587375
20250919,349883
20250922,528095
20250923,-6878
20250924,550878
20250925,-250358
20250926,5383
20250930,71372
20251001,-155888
20251002,-216343
20251003,-128993
20251007,91000
20251008,-32000
20251009,25692
20251013,-175700
20251014,-401709
20251015,7950
20251016,161015
20251017,-471536
20251020,-29099
20251021,-208880
20251022,-100200
20251023,-93500
20251027,-310339
20251028,-174697
20251029,-91000
20251030,71702
20251031,8630
20251103,173020
20251104,72000
20251105,-608900
20251106,-142993
20251107,98000
20251110,-1000
20251111,-24000
20251112,-43000
20251113,7070
20251114,-9968
20251117,114000
20251118,-86900
20251119,-62980
20251120,259926
20251121,-280966
20251124,107146
20251125,93000
20251126,-79849
20251127,-85050
20251128,158285
20251201,-139999
20251202,-172025
20251203,7000
20251204,-199716
20251205,-284000
20251208,240001
20251209,-48997
20251210,177549
20251211,-104416
20251212,-75100
20251215,-132563
20251216,-36150
20251217,-372000
20251218,-94980
20251219,-30000
20251222,17563
20251223,633204
20251224,-1999
20251226,86401
20251229,0
20251230,102000
20251231,25000
20260102,87684
20260105,461916
20260106,325005
20260107,270003
20260108,78000
20260109,118986
20260112,-49409
20260113,-40000
20260114,-124000
20260115,-26000
20260116,11703
20260119,220000
20260120,99000
20260121,143750
20260122,8000
20260123,31000
20260126,54565
20260127,7998
20260128,215257
20260129,-75000
20260130,-51900
20260202,46139
20260203,-82610
20260204,2865
20260205,-71991
20260206,32500
20260209,-12898
20260210,47738
20260211,52110
20260223,-800
20260224,-7903
20260225,-8037
20260226,426073
20260302,30750
20260303,-43860
20260304,164557
20260305,149030
20260306,479015
20260309,-24889
20260310,130300
20260311,192000
20260312,230400
20260313,144000
20260316,200890
20260317,127125
20260318,11990
20260319,2601
20260320,5839
20260323,11328
20260324,128620
20260325,-46500
20260326,45052
20260327,189667
20260330,36464
20260331,211370
20260401,238900
20260402,138168
20260407,57484
20260408,27220
20260409,15880
20260410,140813
20260413,250980
20260414,-252664
20260415,91284
20260416,-12708
20260417,65817
20260420,51995
20260421,23645
20260422,9009
20260423,-203100
20260424,113475
20260427,308876
20260428,-59584
20260429,-7998
20260430,7310
20260504,-77440
20260505,-484749
20260506,273471
20260507,-254805
20260508,-72142
20260511,112675
20260512,4202
20260513,-37517
20260514,-143285
20260515,-114978
20260518,-8948
20260519,-112498
20260520,-6961
20260521,-10589
20260522,1642
20260525,-7976
20260526,95334
20260527,4006
20260528,404044
20260529,-409361
20260601,-101855
20260602,9217
20260603,-137872
20260604,-64736
20260605,-51753
20260608,29192
20260609,27039
20260610,87791
20260611,-60355
