date,net
20241001,-2667480
20241004,21642764
20241007,-12375644
20241008,-11476162
20241009,35607178
20241011,5662406
20241014,-4715511
20241015,58208879
20241016,-1831397
20241017,17189711
20241018,3720725
20241021,-2493837
20241022,32348475
20241023,-1776365
20241024,5609456
20241025,14740550
20241028,5773094
20241029,11629
20241030,12783818
20241101,-20103481
20241104,16088888
20241105,-3569660
20241106,1871326
20241107,21806187
20241108,8464479
20241111,3970278
20241112,-10521635
20241113,-16217117
20241114,-9346575
20241115,-29045054
20241118,-5659498
20241119,-15636807
20241120,-4521373
20241121,-20919588
20241122,-12158580
20241125,18366976
20241126,-56986659
20241127,-24377091
20241128,-3875420
20241129,-12037056
20241202,-13107844
20241203,-17929108
20241204,3949732
20241205,-16754645
20241206,-6959263
20241209,-17789409
20241210,-24386889
20241211,-18707379
20241212,-16685081
20241213,-21913832
20241216,-5174783
20241217,-20524460
20241218,-2118762
20241219,-29934795
20241220,-12819074
20241223,-3708471
20241224,-11583982
20241225,-3905680
20241226,-5598912
20241227,-6956906
20241230,-2141050
20241231,-8445258
20250102,-13718388
20250103,-11476258
20250106,-5564954
20250107,9619864
20250108,-11549665
20250109,-8986153
20250110,-22526547
20250113,-72454435
20250114,-12920004
20250115,-17645280
20250116,-3055459
20250117,-7135219
20250120,6886664
20250121,-935947
20250122,923908
20250203,-102365804
20250204,-30361241
20250205,16719191
20250206,-6069648
20250207,15641779
20250210,-14691240
20250211,20762971
20250212,-12288288
20250213,-726139
20250214,-4782227
20250217,24631793
20250218,-1409515
20250219,-756133
20250220,-3608911
20250221,-1831409
20250224,3273352
20250225,-37539790
20250226,-2423105
20250227,-29625962
20250303,-32280589
20250304,-22164965
20250305,-1034881
20250306,-3220288
20250307,-4909427
20250310,-851953
20250311,-24186383
20250312,889630
20250313,-4202515
20250314,1326349
20250317,-20852252
20250318,-16838798
20250319,-34553556
20250320,-5539285
20250321,-9363561
20250324,-14616423
20250325,2892008
20250326,866623
20250327,-33355577
20250328,-24402489
20250331,4872689
20250401,1348171
20250402,-975393
20250407,12323032
20250408,-26202787
20250409,-32786489
20250410,-15497209
20250411,47108785
20250414,-3685598
20250415,-14115879
20250416,-2735863
20250417,4724322
20250418,-652067
20250421,12605873
20250422,-7667131
20250423,14345775
20250424,-9498261
20250425,13885099
20250428,9407176
20250429,2204118
20250430,991294
20250502,25662728
20250505,4688926
20250506,13907094
20250507,194842
20250508,5362905
20250509,4236187
20250512,15799691
20250513,-154772
20250514,15650669
20250515,-17330498
20250516,-2408801
20250519,-199968
20250520,-8928084
20250521,1608021
20250522,-5616079
20250523,-2952273
20250526,6964110
20250527,267021
20250528,-1669339
20250529,2606700
20250602,-22279745
20250603,-6542123
20250604,6968602
20250605,35478
20250606,-10569225
20250609,-560019
20250610,-6504715
20250611,-1663052
20250612,5089884
20250613,3042085
20250616,-2173820
20250617,-2049903
20250618,634431
20250619,-7799614
20250620,2991485
20250623,-7252645
20250624,9730993
20250625,233543
20250626,-3344006
20250627,21956547
20250630,-24181979
20250701,45280139
20250702,-5137809
20250703,13268248
20250704,2946290
20250707,2547124
20250708,841346
20250709,3801420
20250710,7336126
20250711,3390458
20250714,235674
20250715,6378215
20250716,-371363
20250717,4125365
20250718,5636323
20250721,-1457889
20250722,5326223
20250723,19934419
20250724,59865312
20250725,4072020
20250728,3853139
20250729,-4380363
20250731,25597696
20250801,12409995
20250804,-3824447
20250805,14197214
20250806,12064010
20250807,45345762
20250808,2452880
20250811,18476778
20250812,2063930
20250813,35350536
20250814,32686545
20250815,78977208
20250818,28569761
20250819,4743271
20250820,20172051
20250821,19280207
20250822,6788794
20250825,18258586
20250826,8105912
20250827,-6251075
20250828,12714295
20250829,-138951
20250901,12148992
20250902,5111488
20250903,8595617
20250904,8998500
20250905,16730404
20250908,-159028
20250909,34197995
20250910,42825983
20250911,69316549
20250912,27507285
20250915,5745108
20250916,7166073
20250917,-16195
20250918,22209286
20250919,9839131
20250922,11027446
20250923,52851256
20250924,15992963
20250925,61123118
20250926,-21816234
20250930,-7723367
20251001,13656975
20251002,30314355
20251003,14438273
20251007,-4398975
20251008,-7107667
20251009,-9796526
20251013,-19017548
20251014,-16278267
20251015,-10871790
20251016,55379611
20251017,11998119
20251020,38138288
20251021,5242753
20251022,13708675
20251023,-4370643
20251027,16320231
20251028,19398652
20251029,2664163
20251030,-4098862
20251031,-10226872
20251103,-6097389
20251104,4893525
20251105,-13144273
20251106,293448
20251107,88564
20251110,-1475199
20251111,-6693038
20251112,8285803
20251113,-9976382
20251114,-41131290
20251117,-919188
20251118,-9597836
20251119,3765339
20251120,-8586199
20251121,-43715446
20251124,-14730692
20251125,-5698812
20251126,10640978
20251127,-6794061
20251128,-26145874
20251201,-6502487
20251202,-3561228
20251203,9909293
20251204,88566
20251205,6327318
20251208,-980995
20251209,-8610101
20251210,-3082205
20251211,-19061746
20251212,-2342513
20251215,-21456639
20251216,-18919323
20251217,-27858055
20251218,-3572312
20251219,652531
20251222,245145
20251223,-1398680
