date,net
20251113,-150900
20251114,-20000
20251117,126000
20251118,52000
20251119,-118890
20251120,478435
20251121,5000
20251124,98000
20251125,361960
20251126,412000
20251127,57229
20251128,484700
20251201,1000
20251202,-32300
20251203,10059
20251204,43000
20251205,-317990
20251208,232000
20251209,13050
20251210,5200
20251211,913438
20251212,-107000
20251215,-241000
20251216,-43011
20251217,-862900
20251218,-156000
20251219,-63010
20251222,175658
20251223,124000
20251224,72000
20251226,208000
20251229,420379
20251230,0
20251231,191000
20260102,273260
20260105,3356263
20260106,640770
20260107,-9800
20260108,353885
20260109,-852395
20260112,203990
20260113,-577000
20260114,81692
20260115,7030
20260116,-511500
20260119,-32450
20260120,194150
20260121,878188
20260122,384000
20260123,318000
20260126,-351233
20260127,-80000
20260128,321000
20260129,11858
20260130,-87997
20260202,-60240
20260203,-84600
20260204,1569000
20260205,-897850
20260206,-253951
20260209,1557000
20260210,-85000
20260211,823000
20260223,3732297
20260224,3470891
20260225,2059659
20260226,2339100
20260302,171002
20260303,1372868
20260304,1061408
20260305,462045
20260306,-122000
20260309,81900
20260310,-103000
20260311,-59000
20260312,241712
20260313,800898
20260316,378834
20260317,-412018
20260318,-153474
20260319,302999
20260320,1053774
20260323,-108464
20260324,-319585
20260325,1048530
20260326,828950
20260327,1269422
20260330,67975
20260331,-31900
20260401,401000
20260402,102000
20260407,-49000
20260408,34065
20260409,-383100
20260410,165737
20260413,89635
20260414,-222066
20260415,-919601
20260416,-1041498
20260417,-142750
20260420,-887995
20260421,554597
20260422,-246350
20260423,-188505
20260424,1161159
20260427,454637
20260428,-274403
20260429,-308961
20260430,315141
20260504,-783019
20260505,-917074
20260506,-622630
20260507,138771
20260508,149259
20260511,-134582
20260512,567712
20260513,532589
20260514,-890804
20260515,289136
20260518,259890
20260519,70734
20260520,21754
20260521,-269821
20260522,-195553
20260525,80072
20260526,-660782
20260527,-507197
20260528,-1375305
20260529,-883787
20260601,-1261658
20260602,464941
20260603,231463
20260604,513803
20260605,536773
20260608,-21593
20260609,-217268
20260610,-56283
20260611,106613
