date,net
20250605,82326
20250606,-69501
20250609,20079
20250610,38246
20250611,136596
20250612,-177985
20250613,-5792
20250616,-5736
20250617,14923
20250618,-214477
20250619,-205988
20250620,-94330
20250623,-30515
20250624,141062
20250625,82914
20250626,9030
20250627,-54541
20250630,57227
20250701,-52762
20250702,-135534
20250703,-12966
20250704,-140808
20250707,-85775
20250708,-26686
20250709,-150630
20250710,-7654
20250711,-40813
20250714,-95396
20250715,105657
20250716,-190324
20250717,-79451
20250718,-126938
20250721,-356711
20250722,-6340
20250723,-265557
20250724,-54162
20250725,47640
20250728,-156059
20250729,25694
20250730,-120838
20250731,24536
20250801,11196
20250804,-379703
20250805,5279
20250806,-266761
20250807,170229
20250808,-378852
20250811,-289900
20250812,-1131291
20250813,-375464
20250814,-185137
20250815,-671635
20250818,-134649
20250819,-218584
20250820,-109849
20250821,-130944
20250822,-88484
20250825,-156536
20250826,-43239
20250827,-414964
20250828,-188198
20250829,-231453
20250901,82755
20250902,-60880
20250903,6149
20250904,-75947
20250905,25726
20250908,-158715
20250909,-60913
20250910,-144068
20250911,-288625
20250912,-71312
20250915,57757
20250916,-123059
20250917,-191126
20250918,-40093
20250919,-450315
20250922,37766
20250923,33005
20250924,-133833
20250925,-164644
20250926,-320827
20250930,-61625
20251001,-128826
20251002,-196299
20251003,-214306
20251007,-270976
20251008,-136999
20251009,-197132
20251013,-133701
20251014,-83219
20251015,-89258
20251016,-119641
20251017,545
20251020,6982
20251021,-63302
20251022,-90554
20251023,-69562
20251027,51155
20251028,-48888
20251029,-82686
20251030,-121617
20251031,41170
20251103,-104958
20251104,-131640
20251105,-41462
20251106,52571
20251107,-129449
20251110,74500
20251111,-64868
20251112,68445
20251113,39993
20251114,-74140
20251117,209829
20251118,2873
20251119,271320
20251120,242877
20251121,162148
20251124,221079
20251125,928
20251126,-213536
20251127,-156783
20251128,84221
20251201,-175781
20251202,-9600
20251203,10429
20251204,-17739
20251205,24588
20251208,14620
20251209,-59478
20251210,-34722
20251211,-262952
20251212,-5927
20251215,19568
20251216,29979
20251217,4461
20251218,-77812
20251219,-97615
20251222,134664
20251223,-35676
20251224,-57730
20251226,62995
20251229,184972
20251230,140218
20251231,-172439
20260102,-472927
20260105,-27282
20260106,-68111
20260107,172281
20260108,-626880
20260109,992721
20260112,-560446
20260113,-226825
20260114,-80540
20260115,-651143
20260116,-397388
20260119,-84980
20260120,-122000
20260121,-103650
20260122,-109366
20260123,641739
20260126,-69040
20260127,240100
20260128,-23316
20260129,-2540
20260130,-62134
20260202,-120239
20260203,75794
20260204,-46876
20260205,-847298
20260206,-70774
20260209,-199186
20260210,210966
20260211,-142764
20260223,-338602
20260224,287669
20260225,-132803
20260226,55160
20260302,-67212
20260303,-340575
20260304,-225519
20260305,305559
20260306,-189605
20260309,101605
20260310,-196769
20260311,285027
20260312,-231497
20260313,58645
20260316,-211658
20260317,-240794
20260318,-86937
20260319,-395791
20260320,-292766
20260323,-359017
20260324,-111106
20260325,16541
20260326,62455
20260327,-108899
20260330,-332038
20260331,11238
20260401,69882
20260402,101919
20260407,176258
20260408,132172
20260409,-24820
20260410,-114772
20260413,134569
20260414,-2331
20260415,-142261
20260416,387537
20260417,-105333
20260420,-120908
20260421,-59563
20260422,96596
20260423,-474449
20260424,-481601
20260427,-115758
20260428,-104458
20260429,92374
20260430,760319
20260504,333728
20260505,-133409
20260506,148417
20260507,-68061
20260508,6953
20260511,70991
20260512,399243
20260513,-1538417
20260514,-283222
20260515,-71146
20260518,-330298
20260519,-236564
20260520,108265
20260521,382226
20260522,357892
20260525,130359
20260526,-86908
20260527,53315
20260528,-88535
20260529,-63861
20260601,228992
20260602,191242
20260603,-180698
20260604,-173578
20260605,-186363
20260608,17518
20260609,-168168
20260610,-15805
20260611,65905
