date,net
20241001,-4949913
20241004,-1102053
20241007,-3449177
20241008,-7431366
20241009,-8176170
20241011,-8083027
20241014,-4241894
20241015,3108405
20241016,-10523204
20241017,-395265
20241018,-4784896
20241021,1836227
20241022,-6178004
20241023,619787
20241024,-9184086
20241025,-10092222
20241028,4799748
20241029,-4842412
20241030,5606823
20241101,1909881
20241104,1523987
20241105,-916016
20241106,-4142954
20241107,13095256
20241108,3054150
20241111,4602825
20241112,-3926698
20241113,-2080678
20241114,-6436859
20241115,14622939
20241118,6858444
20241119,1760077
20241120,4325101
20241121,-2734717
20241122,3833685
20241125,-13239504
20241126,-16310479
20241127,-6713142
20241128,7565414
20241129,-1700111
20241202,-3643252
20241203,241927
20241204,-4751628
20241205,-6123685
20241206,1488212
20241209,-6072209
20241210,-485467
20241211,-12893891
20241212,-1244431
20241213,3031604
20241216,-1515182
20241217,4726075
20241218,2642933
20241219,-3367619
20241220,-11472476
20241223,94562
20241224,5442791
20241225,-2524571
20241226,-2832558
20241227,803301
20241230,-2170053
20241231,-3626170
20250102,-3275179
20250103,-3943369
20250106,3631467
20250107,-4541651
20250108,-2464203
20250109,-9627634
20250110,3476085
20250113,3217716
20250114,713603
20250115,-6891609
20250116,-1944763
20250117,645265
20250120,-5019533
20250121,1027693
20250122,1329651
20250203,-2905781
20250204,-3209641
20250205,-137202
20250206,5918461
20250207,-3234484
20250210,995768
20250211,-236061
20250212,6154642
20250213,4962992
20250214,-17297680
20250217,-8131303
20250218,-19672287
20250219,-31077671
20250220,-7291883
20250221,3967690
20250224,1265111
20250225,-3923664
20250226,-11444460
20250227,14831346
20250303,5928716
20250304,-6808104
20250305,-686653
20250306,-11544183
20250307,-7289987
20250310,9721987
20250311,5818663
20250312,42899398
20250313,1722668
20250314,-10805698
20250317,-18664514
20250318,1161614
20250319,-10598120
20250320,8038182
20250321,677593
20250324,-18673675
20250325,5267151
20250326,-1547717
20250327,6080000
20250328,12446133
20250331,15171200
20250401,-6996600
20250402,6435557
20250407,1003601
20250408,-4430976
20250409,-16269969
20250410,-16208000
20250411,14738870
20250414,6218689
20250415,5592520
20250416,-7561800
20250417,-4276372
20250418,-13657928
20250421,-6365643
20250422,5385827
20250423,-1394445
20250424,-4429899
20250425,16260087
20250428,-4112733
20250429,11678998
20250430,2350930
20250502,6015417
20250505,-3838417
20250506,7062592
20250507,1787841
20250508,-6827329
20250509,-1888900
20250512,25215500
20250513,-13833233
20250514,-2201807
20250515,12812076
20250516,-2697536
