date,net
20241001,99000
20241004,-44340
20241007,235000
20241008,-286000
20241009,34500
20241011,-4000
20241014,141000
20241015,96000
20241016,-81470
20241017,152900
20241018,21000
20241021,156000
20241022,176000
20241023,29000
20241024,33816
20241025,-53000
20241028,-56000
20241029,-289000
20241030,-1196000
20241101,-100367
20241104,-241189
20241105,-140000
20241106,-59000
20241107,-195000
20241108,-275461
20241111,4000
20241112,-175000
20241113,-152000
20241114,-138000
20241115,23000
20241118,-149800
20241119,-147000
20241120,37795
20241121,-236000
20241122,108000
20241125,97100
20241126,-197800
20241127,150454
20241128,127000
20241129,195044
20241202,4600
20241203,125334
20241204,290560
20241205,-37766
20241206,34200
20241209,-448574
20241210,-10800
20241211,528400
20241212,-122600
20241213,130200
20241216,98400
20241217,206200
20241218,93400
20241219,1511150
20241220,-385775
20241223,-97000
20241224,147006
20241225,489200
20241226,525302
20241227,80400
20241230,17200
20241231,77000
20250102,-69000
20250103,-106000
20250106,-32000
20250107,-256000
20250108,233810
20250109,-172200
20250110,-9600
20250113,-191000
20250114,129000
20250115,-55886
20250116,3000
20250117,102000
20250120,-215300
20250121,60000
20250122,90000
20250203,-141025
20250204,-149000
20250205,66000
20250206,-281000
20250207,125000
20250210,-13000
20250211,28000
20250212,-154044
20250213,652970
20250214,-836020
20250217,157971
20250218,-179000
20250219,142943
20250220,249000
20250221,325283
20250224,-46000
20250225,-80000
20250226,-30000
20250227,-187910
20250303,-866952
20250304,-405999
20250305,-211000
20250306,-282048
20250307,-408000
20250310,-193161
20250311,-511485
20250312,-416600
20250313,-705000
20250314,-83488
20250317,-38000
20250318,-44000
20250319,-334000
20250320,228000
20250321,-578972
20250324,-48000
20250325,-542000
20250326,635002
20250327,-49670
20250328,-387065
20250331,-744000
20250401,191000
20250402,-30500
20250407,40000
20250408,92600
20250409,461386
20250410,-66000
20250411,773028
20250414,653280
20250415,987682
20250416,-107598
20250417,281120
20250418,392814
20250421,-48509
20250422,69740
20250423,315304
20250424,61683
20250425,207663
20250428,199287
20250429,-52390
20250430,-48312
20250502,201000
20250505,89020
20250506,154046
20250507,120368
20250508,103131
20250509,18009
20250512,213358
20250513,163313
20250514,321150
20250515,-300
20250516,117800
20250519,-75000
20250520,172100
20250521,391344
20250522,49356
20250523,161000
20250526,-117370
20250527,179000
20250528,2231
20250529,57473
20250602,-272951
20250603,-97000
20250604,253006
20250605,183000
20250606,35045
20250609,-6000
20250610,38000
20250611,124863
20250612,-13958
20250613,-189323
20250616,33213
20250617,66391
20250618,173039
20250619,-137878
20250620,-155561
20250623,386000
20250624,402093
20250625,69000
20250626,226062
20250627,180623
20250630,-334800
20250701,-47077
20250702,65800
20250703,157905
20250704,-94000
20250707,-29877
20250708,139006
20250709,53234
20250710,-1885
20250711,-18000
20250714,-340514
20250715,127955
20250716,213566
20250717,444199
20250718,600
20250721,270000
20250722,151200
20250723,229055
20250724,125000
20250725,136000
20250728,34000
20250729,-484400
20250730,-2440600
20250731,-1456000
20250801,-668000
20250804,-188979
20250805,-4950
20250806,-365300
20250807,-213000
20250808,-11890
20250811,122000
20250812,125000
20250813,22500
20250814,356105
20250815,58000
20250818,602000
20250819,117800
20250820,-306000
20250821,580020
20250822,111000
20250825,326071
20250826,537732
20250827,2078300
20250828,1338000
20250829,416224
20250901,-42000
20250902,56000
20250903,183000
20250904,147129
20250905,-343000
20250908,-4000
20250909,-69000
20250910,389000
20250911,236000
20250912,584000
20250915,-479000
20250916,-66094
20250917,-532291
20250918,1020218
20250919,-936190
20250922,-666558
20250923,105973
20250924,591305
20250925,-301985
20250926,316000
20250930,450163
20251001,-343999
20251002,73558
20251003,338525
20251007,661118
20251008,188000
20251009,630000
20251013,200100
20251014,329170
20251015,-263309
20251016,790400
20251017,-125113
20251020,96982
20251021,532000
20251022,700354
20251023,-29000
20251027,503969
20251028,441942
20251029,779141
20251030,570259
20251031,1715435
20251103,1513245
20251104,819950
20251105,77000
20251106,0
20251107,-98100
20251110,482499
20251111,153450
20251112,295044
20251113,58035
20251114,120458
20251117,-85838
20251118,368000
20251119,-448811
20251120,-180861
20251121,-85155
20251124,112924
20251125,-67314
20251126,5839
20251127,218970
20251128,62850
20251201,-452082
20251202,396900
20251203,41198
20251204,-328909
20251205,-63746
20251208,243539
20251209,511935
20251210,-934800
20251211,-185408
20251212,-267518
20251215,-793060
20251216,-119000
20251217,898407
20251218,-94834
20251219,-26997
20251222,1356350
20251223,-1678842
20251224,-678035
20251226,-734367
20251229,-327678
20251230,-299127
20251231,123900
20260102,313865
20260105,-55643
20260106,-151247
20260107,247650
20260108,179750
20260109,-164000
20260112,-85283
20260113,345777
20260114,-422000
20260115,218100
20260116,378647
20260119,13185
20260120,653244
20260121,454607
20260122,1321914
20260123,1238145
20260126,-608207
20260127,664440
20260128,-1165538
20260129,2072164
20260130,-310900
20260202,41999
20260203,-116732
20260204,2519816
20260205,419103
20260206,-1416646
20260209,-970044
20260210,811408
20260211,-714110
20260223,-131689
20260224,-730729
20260225,3169316
20260226,-4188834
20260302,-137990
20260303,2574789
20260304,1405531
20260305,-13625
20260306,253967
20260309,-320444
20260310,612862
20260311,-596211
20260312,-88990
20260313,269000
20260316,187694
20260317,-924896
20260318,467350
20260319,-427749
20260320,770462
20260323,-159361
20260324,177709
20260325,292888
20260326,-276263
20260327,285476
20260330,-701688
20260331,91345
20260401,964164
20260402,9840
20260407,-201324
20260408,4004310
20260409,507842
20260410,127518
20260413,290685
20260414,397570
20260415,80667
20260416,-3167473
20260417,1250808
20260420,-336229
20260421,1347628
20260422,-1458654
20260423,1021702
20260424,-844981
20260427,249725
20260428,-51332
20260429,-289410
20260430,814266
20260504,562150
20260505,-3404900
20260506,432683
20260507,-1073955
20260508,-1167454
20260511,823621
20260512,431294
20260513,350691
20260514,1138749
20260515,-906900
20260518,2047950
