date,open,high,low,close,volume
20241001,475.0,486.5,470.0,486.5,525752
20241004,489.0,500.0,489.0,494.5,599562
20241007,506.0,543.0,506.0,543.0,1127936
20241008,538.0,538.0,512.0,525.0,679171
20241009,537.0,556.0,477.0,494.0,12501318
20241011,490.0,539.0,487.0,490.0,10572448
20241014,497.5,505.0,466.0,477.5,10736310
20241015,484.5,486.0,456.5,465.5,7562423
20241016,465.5,490.0,465.5,482.0,11123185
20241017,475.0,475.0,468.0,469.0,1020759
20241018,471.0,471.0,434.0,450.0,2603927
20241021,450.0,450.0,430.0,448.0,1924476
20241022,448.0,448.0,435.0,437.5,1220195
20241023,435.5,447.5,426.0,445.5,2258436
20241024,441.0,459.0,441.0,458.0,1003578
20241025,459.0,468.0,450.0,452.0,671569
20241028,453.0,453.0,431.5,439.0,1312311
20241029,443.0,450.0,428.0,450.0,1349589
20241030,451.0,455.5,446.0,454.5,746768
20241101,440.0,485.0,438.5,466.0,7377280
20241104,470.5,475.0,446.5,456.5,6960127
20241105,452.0,460.5,442.0,443.0,4261512
20241106,430.0,458.5,428.0,447.0,8781985
20241107,453.0,470.0,448.5,464.5,7356758
20241108,474.0,477.5,462.0,467.5,6209668
20241111,471.5,481.5,466.0,480.0,5720235
20241112,478.0,478.0,455.0,455.0,5860915
20241113,457.0,476.0,455.0,455.0,6210404
20241114,458.0,467.5,456.5,460.0,3289146
20241115,468.0,472.5,454.0,466.0,5828776
20241118,465.5,468.5,426.0,429.5,6110515
20241119,437.0,472.0,437.0,468.5,6987391
20241120,471.0,481.5,462.0,465.0,6303238
20241121,465.0,483.0,463.5,467.0,7152321
20241122,477.0,482.0,471.0,473.0,4852789
20241125,479.0,482.0,461.0,465.0,4025945
20241126,465.0,467.5,452.5,458.0,2080995
20241127,464.0,468.0,440.0,441.0,4214037
20241128,443.0,443.5,429.0,440.0,3503366
20241129,440.0,446.0,431.0,433.5,3552486
20241202,439.0,440.5,430.0,430.0,4723392
20241203,435.5,471.0,435.5,455.0,9198854
20241204,456.0,464.0,447.0,450.5,5266717
20241205,458.5,466.0,453.5,461.5,4842928
20241206,464.0,464.5,451.0,454.0,3344974
20241209,450.0,451.0,432.0,439.5,4904821
20241210,440.0,449.5,432.5,432.5,3413035
20241211,429.0,435.0,405.0,410.5,9117594
20241212,416.5,427.5,407.5,417.5,7660470
20241213,410.0,426.0,410.0,417.0,4241372
20241216,418.0,421.0,397.0,399.0,5866654
20241217,406.0,425.0,404.5,424.5,5397567
20241218,420.0,425.0,414.0,425.0,2491255
20241219,413.0,420.0,411.0,418.0,1900820
20241220,416.0,424.0,408.0,409.0,2593070
20241223,415.0,418.0,410.0,414.0,1282474
20241224,417.5,419.0,405.0,405.5,2267689
20241225,408.0,413.5,401.0,405.0,1740551
20241226,406.0,413.5,402.0,410.5,1358535
20241227,410.5,411.5,399.0,399.5,1880339
20241230,400.0,412.5,398.0,398.0,2366639
20241231,396.5,402.0,392.0,402.0,1400483
20250102,405.5,407.5,400.0,401.0,1161394
20250103,404.0,415.0,394.0,397.0,3070097
20250106,404.0,412.0,402.0,412.0,3139050
20250107,415.0,438.5,415.0,435.0,8160540
20250108,428.0,432.0,413.5,417.5,5893267
20250109,417.0,429.0,406.0,407.5,3913104
20250110,409.0,412.5,380.0,383.0,4687264
20250113,372.0,378.0,353.0,356.5,5923680
20250114,369.5,369.5,357.0,367.5,3391172
20250115,366.5,372.5,360.0,360.0,2601149
20250116,375.5,396.0,375.5,396.0,4532145
20250117,415.0,417.0,400.5,415.0,10377101
20250120,418.5,424.5,413.5,413.5,3902945
20250121,414.5,428.0,414.5,425.5,3929688
20250122,432.5,434.5,421.5,430.0,3845254
20250203,399.0,405.5,387.0,387.0,4852532
20250204,390.0,393.0,372.0,384.0,2939910
20250205,390.5,401.5,390.0,395.0,2111075
20250206,403.0,409.0,399.0,402.5,2229752
20250207,402.5,408.0,396.5,403.0,1768079
20250210,388.0,391.5,378.0,388.5,3154148
20250211,390.0,397.0,390.0,392.5,1322989
20250212,394.5,405.5,388.5,401.0,2307736
20250213,401.5,419.5,398.0,418.0,4073687
20250214,414.0,418.0,405.0,405.5,2774734
20250217,408.0,419.0,408.0,416.5,1876803
