date,net
20241001,-1746000
20241004,-1068225
20241007,1526956
20241008,-2126000
20241009,3685275
20241011,-874500
20241014,1902115
20241015,4620926
20241016,-1299749
20241017,-675973
20241018,-6528080
20241021,-3371168
20241022,402019
20241023,1855015
20241024,-5093830
20241025,-824865
20241028,5018895
20241029,-3876000
20241030,252000
20241101,760155
20241104,1234120
20241105,6285284
20241106,2193000
20241107,-1570999
20241108,998771
20241111,-1998546
20241112,1939732
20241113,-3219108
20241114,1518000
20241115,-1264990
20241118,1675155
20241119,-4353000
20241120,-2393842
20241121,3349980
20241122,-2123985
20241125,1730233
20241126,749000
20241127,3644713
20241128,-2756516
20241129,3342990
20241202,-4397190
20241203,345190
20241204,5393140
20241205,-2999056
20241206,-1228710
20241209,-1208380
20241210,-1087100
20241211,570000
20241212,558842
20241213,3551036
20241216,-4371650
20241217,-1412000
20241218,3436045
20241219,1587000
20241220,423073
20241223,670442
20241224,1694400
20241225,5162166
20241226,-749895
20241227,1470465
20241230,-2436000
20241231,1827000
20250102,-1924000
20250103,1998075
20250106,-4373995
20250107,3972220
20250108,5098950
20250109,4333650
20250110,-1371112
20250113,-856679
20250114,-1282799
20250115,-3559053
20250116,4412560
20250117,656145
20250120,626126
20250121,-132730
20250122,-1415620
20250203,-1018550
20250204,-1030476
20250205,-1932043
20250206,556647
20250207,-1201314
20250210,1055974
20250211,5497310
20250212,-3610381
20250213,-2338990
20250214,-2736599
20250217,-2501900
20250218,-2504300
20250219,-872700
20250220,-5065567
20250221,-697124
20250224,134740
20250225,-1698330
20250226,-1269998
20250227,-1599360
20250303,1858600
20250304,-1299669
20250305,-284938
20250306,-1357000
20250307,2831
20250310,3010314
20250311,113078
20250312,1926903
20250313,-2384786
20250314,1823653
20250317,1804405
20250318,-812572
20250319,958572
20250320,191480
20250321,495545
20250324,-1530709
20250325,1999998
20250326,-1647036
20250327,833594
20250328,-250635
20250331,2229906
20250401,-989430
20250402,536647
20250407,47000
20250408,185000
20250409,15000
20250410,-337129
20250411,359713
20250414,-1556367
20250415,3647261
20250416,-2128093
20250417,-440057
20250418,-386574
20250421,730300
20250422,-289889
20250423,1184526
20250424,51436
20250425,-280039
20250428,848402
20250429,575832
20250430,-1414616
20250502,331257
20250505,-685853
20250506,1843291
20250507,-702982
20250508,-8996328
20250509,8398531
20250512,-721477
20250513,-1494124
20250514,545695
20250515,819034
20250516,-2416900
20250519,-213100
20250520,-1572000
20250521,270473
20250522,-2348113
20250523,-281907
20250526,-26900
20250527,-1107972
20250528,349659
20250529,-447237
20250602,905577
20250603,-1083025
20250604,-227891
20250605,-722069
20250606,216307
20250609,-2346543
20250610,961079
20250611,-1092648
20250612,2070338
20250613,-1735380
20250616,3666725
20250617,1319254
20250618,-395369
20250619,-1377446
20250620,1385212
20250623,256215
20250624,-3862579
20250625,-880100
20250626,56591
20250627,-1156023
20250630,-81883
20250701,-1592149
20250702,-197900
20250703,-1026888
20250704,-4764970
20250707,-2452610
20250708,-268980
20250709,-579536
20250710,455545
20250711,-578917
20250714,-118990
20250715,1226003
20250716,880506
20250717,-613622
20250718,12694
20250721,-808636
20250722,192098
20250723,-159960
20250724,561473
20250725,595582
20250728,-1401659
20250729,-359960
20250730,-1821730
20250731,-715900
20250801,1316000
20250804,-1340820
20250805,-588000
20250806,-796205
20250807,-16900
20250808,-1294963
20250811,634000
20250812,-913790
20250813,684718
20250814,357223
20250815,-604755
20250818,8577
20250819,423683
20250820,-621020
20250821,-534981
20250822,-653880
20250825,2973469
20250826,-895482
20250827,1298347
20250828,-359547
20250829,-511982
20250901,-1090900
20250902,-357024
20250903,448626
20250904,-632170
20250905,327324
20250908,246229
20250909,-2007560
20250910,975383
20250911,-310410
20250912,282871
20250915,-1122186
20250916,595000
20250917,3513807
20250918,-573287
20250919,4047965
20250922,2263100
20250923,2872848
20250924,567357
20250925,2217996
