date,net
20241001,1126148
20241004,204118
20241007,-68695
20241008,-1058937
20241009,370038
20241011,972423
20241014,942674
20241015,3152405
20241016,285052
20241017,778466
20241018,-86258
20241021,847326
20241022,2135917
20241023,-1830597
20241024,194102
20241025,-113013
20241028,-20440
20241029,-950342
20241030,-1855482
20241101,-438573
20241104,-952274
20241105,-552382
20241106,-372010
20241107,-68402
20241108,-1105502
20241111,-1799679
20241112,-2809936
20241113,-2529024
20241114,-9003089
20241115,1092892
20241118,-480930
20241119,-2086615
20241120,-1475598
20241121,-1209475
20241122,254783
20241125,-899428
20241126,-99663
20241127,-2235776
20241128,-52753
20241129,-746736
20241202,167431
20241203,-2921840
20241204,-247763
20241205,-2648142
20241206,-259484
20241209,136532
20241210,-1145985
20241211,-1089280
20241212,-446582
20241213,-1005637
20241216,-2084230
20241217,-1621088
20241218,83772
20241219,-940497
20241220,-148732
20241223,1000128
20241224,-891845
20241225,-218142
20241226,161550
20241227,-517395
20241230,-1437083
20241231,-1185315
20250102,-3387509
20250103,435712
20250106,-668571
20250107,-1630396
20250108,-3286417
20250109,-1583602
20250110,-1620594
20250113,-1525072
20250114,-24489
20250115,-408098
20250116,-64726
20250117,-1303408
20250120,281801
20250121,52325
20250122,1208027
20250203,1226487
20250204,-2943023
20250205,84189
20250206,294847
20250207,78672
20250210,-116592
20250211,195661
20250212,-182347
20250213,-275352
20250214,-779140
20250217,-1178793
20250218,-996049
20250219,317398
20250220,113671
20250221,-133807
20250224,-839149
20250225,-553503
20250226,-713319
20250227,-2191674
20250303,-213260
20250304,-1074557
20250305,-1021674
20250306,-1561806
20250307,-656528
20250310,-1143797
20250311,-796693
20250312,19847
20250313,-345260
20250314,-5232587
20250317,-70032
20250318,-704003
20250319,-1774918
20250320,-629787
20250321,-556244
20250324,-170783
20250325,-2526377
20250326,-421155
20250327,-2360351
20250328,-2699325
20250331,-4694780
20250401,-355803
20250402,-1424032
20250407,845000
20250408,1461373
20250409,-4034363
20250410,-265483
20250411,-195282
20250414,-2549028
20250415,-537848
20250416,337919
20250417,-564204
20250418,-499083
20250421,-1240373
20250422,-1993549
20250423,64736
20250424,-487337
20250425,-104347
20250428,-712467
20250429,-2302618
20250430,-1550808
20250502,463600
20250505,-330133
20250506,148486
20250507,-1255274
20250508,-951769
20250509,-466173
20250512,-359643
20250513,-203629
20250514,-224301
20250515,-1973196
20250516,-2590405
20250519,-4070328
20250520,-1646845
20250521,-3166292
20250522,-2411253
20250523,-1853096
20250526,-613117
20250527,-2255944
20250528,-1473302
20250529,-2892510
20250602,-2928946
20250603,-1374638
20250604,-1734782
20250605,-1872729
20250606,-1782616
20250609,-3271956
20250610,-2140399
20250611,-3412806
20250612,-2807051
20250613,-8694603
20250616,-3875792
20250617,3729792
20250618,3919776
20250619,88222
20250620,1751452
20250623,997047
20250624,2150515
20250625,1646204
20250626,794963
20250627,-612529
20250630,612436
20250701,-33294
20250702,-874378
20250703,2449962
20250704,-715443
20250707,1787121
20250708,-722835
20250709,-143329
20250710,140551
20250711,819522
20250714,403204
20250715,663230
20250716,-906377
20250717,1312002
20250718,-487781
20250721,1685050
20250722,-451174
20250723,2033178
20250724,-482802
20250725,-15735
