date,open,high,low,close,volume
20241001,213.0,216.5,211.5,216.0,1086660
20241004,217.0,217.0,208.5,213.0,1342241
20241007,214.0,234.0,213.0,234.0,6015399
20241008,233.0,245.0,229.5,238.5,11674597
20241009,239.5,241.0,226.5,228.5,4890232
20241011,232.0,251.0,229.5,247.0,11013446
20241014,241.0,253.0,231.0,236.5,10094014
20241015,238.0,240.5,229.0,230.0,4668057
20241016,226.5,234.0,226.0,232.0,2361642
20241017,230.0,234.0,228.0,231.5,1931284
20241018,235.0,237.5,217.0,222.5,5978040
20241021,224.0,231.0,223.5,227.0,1966329
20241022,227.0,228.0,213.0,213.5,5889185
20241023,214.0,218.0,212.5,212.5,2401921
20241024,212.5,215.0,203.0,203.5,4114878
20241025,205.0,207.0,201.0,204.0,2773583
20241028,205.0,210.0,201.0,207.5,2179684
20241029,205.0,211.5,203.5,205.5,1785046
20241030,206.5,213.5,202.5,208.0,2456292
20241101,205.0,217.0,203.5,212.0,3002892
20241104,212.0,231.0,210.5,228.0,9432662
20241105,227.0,238.0,227.0,231.0,11291289
20241106,231.0,240.0,230.0,233.5,5873576
20241107,236.5,237.5,227.5,227.5,3918412
20241108,228.5,231.5,222.0,224.0,2602923
20241111,223.5,233.0,223.0,228.0,2033728
20241112,228.0,229.0,212.0,218.0,5493010
20241113,218.0,227.5,215.5,216.5,2736453
20241114,216.5,220.5,206.5,207.5,4223500
20241115,210.0,215.0,206.5,209.5,2346571
20241118,209.5,209.5,202.5,202.5,1843546
20241119,205.0,217.5,204.5,217.5,2843280
20241120,219.5,225.5,214.5,218.0,3532529
20241121,218.0,220.5,211.0,211.0,2034249
20241122,215.0,216.5,209.0,209.0,1416386
20241125,211.5,215.5,209.0,209.5,1189782
20241126,208.0,211.0,206.0,208.0,866760
20241127,208.0,209.0,204.0,204.0,1302631
20241128,205.0,205.5,196.5,199.0,2134097
20241129,199.0,201.0,193.5,199.0,1320904
20241202,205.5,215.0,200.5,210.0,3170429
20241203,214.0,215.5,209.0,210.0,2105098
20241204,209.5,215.0,209.5,213.5,1076085
20241205,216.0,218.0,210.0,211.0,1924739
20241206,211.0,213.0,208.5,209.0,820603
20241209,208.5,212.0,206.5,207.0,740783
20241210,213.0,225.5,209.5,210.5,7146077
20241211,210.5,216.0,207.0,214.5,2032739
20241212,215.0,217.0,209.5,210.0,1685044
20241213,210.0,212.0,206.0,208.0,1175563
20241216,209.0,211.5,200.0,200.0,1474409
20241217,201.5,214.0,201.0,214.0,2319982
20241218,212.5,215.0,208.0,215.0,1420348
20241219,209.0,215.0,208.0,214.5,1097505
20241220,214.5,214.5,205.0,206.0,1482674
20241223,208.5,215.0,208.5,212.5,1576466
20241224,213.5,214.5,208.5,209.5,765679
20241225,210.5,217.5,210.5,212.0,1181011
20241226,212.5,213.0,206.0,207.5,1161955
20241227,207.0,211.0,205.5,208.0,799631
20241230,208.0,214.5,205.0,205.0,1732242
20241231,205.0,207.0,203.0,206.5,592839
20250102,205.5,206.5,200.0,200.5,1557308
20250103,202.5,206.0,198.0,199.0,1415760
20250106,202.5,203.5,196.0,197.5,1673935
20250107,200.0,208.5,199.5,204.5,2036685
20250108,202.0,202.5,198.5,200.0,1268928
20250109,201.0,202.0,190.0,190.0,1599916
20250110,188.5,194.0,186.5,190.5,1314945
20250113,189.5,189.5,180.5,181.5,1436588
20250114,181.5,190.5,180.0,189.0,1232256
20250115,187.5,191.5,185.0,186.0,664065
20250116,192.5,196.5,190.5,193.0,1478282
20250117,197.0,198.0,188.5,188.5,1196058
20250120,188.0,196.0,188.0,194.0,700821
20250121,193.0,198.0,191.0,192.0,740717
20250122,194.0,195.0,192.0,193.5,389572
20250203,185.5,192.5,184.5,190.0,861443
20250204,192.0,192.0,181.5,184.0,1067633
20250205,185.5,189.5,185.5,186.5,435439
20250206,189.5,191.5,187.0,188.5,389706
20250207,188.5,189.5,185.5,188.0,355074
20250210,185.0,185.0,178.0,178.0,1439535
20250211,180.5,183.0,178.5,179.5,693233
20250212,181.0,184.5,179.5,179.5,737828
20250213,181.0,184.0,180.0,181.5,682870
20250214,182.5,184.0,180.0,181.5,359085
20250217,182.0,186.5,182.0,182.5,424416
20250218,182.5,186.0,182.5,186.0,732063
20250219,185.0,194.5,181.0,188.0,2040376
20250220,188.0,191.0,187.0,189.5,723115
20250221,189.5,192.5,189.0,191.0,787665
