date,net
20241001,14425
20241004,11559
20241007,8300
20241008,4000
20241009,-192724
20241011,-159560
20241014,-157004
20241015,-2549
20241016,-249025
20241017,-243300
20241018,-104583
20241021,320938
20241022,-296212
20241023,-65990
20241024,-197000
20241025,-126800
20241028,-94960
20241029,-396065
20241030,-236406
20241101,-23101
20241104,-47977
20241105,-255290
20241106,-4950
20241107,-661025
20241108,-55765
20241111,-192000
20241112,102842
20241113,-253725
20241114,-14351
20241115,-82990
20241118,104208
20241119,182200
20241120,-18975
20241121,111628
20241122,29192
20241125,70281
20241126,-118260
20241127,3000
20241128,24000
20241129,283480
20241202,-96421
20241203,295000
20241204,-192000
20241205,77000
20241206,-1000
20241209,-58000
20241210,-222200
20241211,40000
20241212,130988
20241213,670
20241216,-106230
20241217,-464592
20241218,-72990
20241219,55000
20241220,-209833
20241223,-85000
20241224,13050
20241225,72410
20241226,-61980
20241227,-104997
20241230,-29970
20241231,-72331
20250102,-179543
20250103,63452
20250106,118416
20250107,124453
20250108,-332933
20250109,-218259
20250110,15970
20250113,-3855
20250114,89504
20250115,47502
20250116,-26067
20250117,14667
20250120,32120
20250121,134002
20250122,-135993
20250203,-12022
20250204,81833
20250205,6183
20250206,-29478
20250207,41960
20250210,-32694
20250211,-58177
20250212,10167
20250213,614313
20250214,103277
20250217,-191586
20250218,135001
20250219,458640
20250220,12252
20250221,86401
20250224,101934
20250225,-132000
20250226,-44013
20250227,155743
20250303,7802
20250304,-240959
20250305,-60250
20250306,-6000
20250307,-209030
20250310,58000
20250311,11006
20250312,3757
20250313,169000
20250314,-29880
20250317,-314472
20250318,266000
20250319,45000
20250320,-347000
20250321,-41688
20250324,81056
20250325,21996
20250326,17100
20250327,18000
20250328,-113994
20250331,-20103
20250401,153139
20250402,54982
20250407,4000
20250408,6991
20250409,39000
20250410,-73000
20250411,386999
20250414,313210
20250415,71050
20250416,23610
20250417,124899
20250418,-72686
20250421,15004
20250422,194000
20250423,-150881
20250424,13000
20250425,140150
20250428,-10200
20250429,31000
20250430,13400
20250502,133484
20250505,-59040
20250506,103242
20250507,-514870
20250508,234124
20250509,68030
20250512,222880
20250513,27000
20250514,-114990
20250515,-123990
20250516,-1970
20250519,-148240
20250520,-22950
20250521,-91000
20250522,-22660
20250523,-30000
20250526,-56929
20250527,-24990
20250528,39626
20250529,-43276
20250602,-52010
20250603,-8990
20250604,-14550
20250605,25775
20250606,-61618
20250609,-12936
20250610,-205640
20250611,305256
20250612,-158990
20250613,-157000
20250616,-62000
20250617,50020
20250618,-63000
20250619,-84992
20250620,-28990
20250623,4000
20250624,446073
20250625,-5000
20250626,-87543
20250627,-65007
20250630,-215241
20250701,42011
20250702,339968
20250703,-702000
20250704,-285506
20250707,-77861
20250708,-105597
20250709,-173020
20250710,590587
20250711,165216
20250714,-435984
20250715,-158980
20250716,10284
20250717,52433
20250718,37050
20250721,-11004
20250722,-459000
20250723,-117992
20250724,25000
20250725,-57100
20250728,53000
20250729,-191970
20250730,-59785
20250731,-133000
20250801,96010
20250804,-126880
20250805,246669
20250806,-279216
20250807,699000
20250808,-188929
20250811,-163980
20250812,128000
20250813,349900
20250814,50915
20250815,-197800
20250818,-136698
20250819,-256980
20250820,-308280
20250821,-165994
20250822,-84480
