date,net
20241001,-504000
20241004,-152000
20241007,1215000
20241008,-63000
20241009,-190000
20241011,3500
20241014,-118000
20241015,-289000
20241016,-145000
20241017,-95000
20241018,-82000
20241021,164000
20241022,-186000
20241023,-66000
20241024,-156000
20241025,271000
20241028,157000
20241029,250000
20241030,371000
20241101,-116000
20241104,-447000
20241105,-112000
20241106,-220000
20241107,-16000
20241108,20000
20241111,193000
20241112,75000
20241113,4000
20241114,9000
20241115,128000
20241118,150000
20241119,47000
20241120,-63000
20241121,77000
20241122,19000
20241125,34000
20241126,-41000
20241127,-73000
20241128,95000
20241129,-1000
20241202,129000
20241203,148000
20241204,67000
20241205,-74000
20241206,49000
20241209,56000
20241210,162000
20241211,52000
20241212,99000
20241213,150000
20241216,113000
20241217,36000
20241218,83000
20241219,109000
20241220,1000
20241223,-1135000
20241224,33000
20241225,13000
20241226,-107000
20241227,15000
20241230,65000
20241231,-17000
20250102,-26000
20250103,-107000
20250106,78000
20250107,17000
20250108,105000
20250109,265000
20250110,0
20250113,-395000
20250114,52000
20250115,20000
20250116,54000
20250117,122000
20250120,41000
20250121,4000
20250122,66000
20250203,11000
20250204,8000
20250205,65000
20250206,53000
20250207,-13000
20250210,22000
20250211,26000
20250212,37000
20250213,49000
20250214,61000
20250217,8000
20250218,-49000
20250219,102000
20250220,-53000
20250221,158000
20250224,42000
20250225,2000
20250226,-58000
20250227,-7000
20250303,-4000
20250304,27000
20250305,-35000
20250306,-47000
20250307,3000
20250310,67000
20250311,-1000
20250312,105000
20250313,-92000
20250314,66000
20250317,19000
20250318,-23000
20250319,22000
20250320,60000
20250321,44000
20250324,9000
20250325,7000
20250326,-7000
20250327,4000
20250328,-492000
20250331,224000
20250401,57000
20250402,-19000
20250407,-6000
20250408,-7000
20250409,-98000
20250410,-494000
20250411,150000
20250414,12100
20250415,22914
20250416,30000
20250417,-462014
20250418,-13897
20250421,5900
20250422,-10003
20250423,83201
20250424,134000
20250425,-297201
20250428,-30000
20250429,-14900
20250430,-171929
20250502,62829
20250505,17000
20250506,28000
20250507,23000
20250508,42732
20250509,43512
20250512,42853
20250513,6211
20250514,22270
20250515,-29000
20250516,29980
20250519,36000
20250520,18770
20250521,22280
20250522,1262
20250523,-16061
20250526,6141
20250527,-23980
20250528,-7020
20250529,3000
20250602,-53000
20250603,13648
20250604,68352
20250605,-55000
20250606,-45000
20250609,29000
20250610,12000
20250611,26000
20250612,-5000
20250613,-56000
20250616,167000
20250617,-40000
20250618,-52000
20250619,-127000
20250620,-9000
20250623,-8000
20250624,-4000
20250625,-24000
20250626,87000
20250627,30200
20250630,-67000
20250701,18000
20250702,-12000
20250703,54000
20250704,-13000
20250707,-77000
20250708,3000
20250709,0
20250710,-17000
20250711,0
20250714,-55000
20250715,-21000
20250716,-11000
20250717,37000
20250718,-30000
20250721,13000
20250722,-84000
20250723,29000
20250724,7000
20250725,-7000
20250728,-25000
20250729,-44000
20250730,55000
20250731,-63000
20250801,20000
20250804,19000
20250805,3000
20250806,-4000
20250807,32000
20250808,11000
20250811,-11000
20250812,-17000
20250813,-1000
20250814,-2000
20250815,50000
20250818,4000
20250819,1000
20250820,-157000
20250821,-14000
20250822,-52000
20250825,11000
20250826,-17000
20250827,-8000
20250828,-82000
20250829,-55000
20250901,97000
20250902,0
20250903,68000
20250904,-132000
20250905,-5000
20250908,31000
20250909,166000
20250910,186000
20250911,13000
20250912,4000
20250915,48000
20250916,34000
20250917,-8150
20250918,47000
20250919,-40000
20250922,-101000
20250923,-41000
20250924,-4000
20250925,-15000
20250926,-65000
20250930,44000
20251001,31000
20251002,6000
20251003,1000
20251007,66000
20251008,9000
20251009,25000
20251013,-47000
20251014,-6000
20251015,1200
20251016,-13200
20251017,-8000
20251020,35000
20251021,-22000
20251022,-2000
20251023,-9000
20251027,20000
20251028,-19000
20251029,-7000
20251030,-6000
20251031,-10000
20251103,-8000
20251104,-5000
20251105,-14000
20251106,19000
20251107,12000
20251110,-5000
20251111,-3000
20251112,14000
20251113,-33000
20251114,-5000
20251117,-13946
20251118,-50000
20251119,-17000
20251120,11000
20251121,20215
20251124,-2000
20251125,27000
20251126,0
20251127,2000
20251128,-3000
20251201,-5000
20251202,4000
20251203,12000
20251204,-33000
20251205,-1000
20251208,3000
20251209,68000
20251210,2000
20251211,-57000
20251212,40000
20251215,0
20251216,-15000
20251217,-4000
20251218,1000
20251219,3000
20251222,0
20251223,2000
20251224,2000
20251226,-3000
20251229,-19000
20251230,10000
20251231,-2000
20260102,-4000
20260105,-34000
20260106,-10000
20260107,-6000
20260108,-17000
20260109,-24000
20260112,-10000
20260113,-14000
20260114,12000
20260115,-1000
20260116,-2000
20260119,-1000
20260120,-35000
20260121,-7000
20260122,-36000
20260123,-60000
20260126,0
20260127,5000
20260128,-60000
20260129,-31000
20260130,-1000
20260202,-20000
20260203,-18000
20260204,73000
20260205,70000
20260206,-8140
20260209,2000
20260210,12000
20260211,12000
20260223,28000
20260224,33000
20260225,30000
20260226,-3000
20260302,14000
20260303,-22000
20260304,-23000
20260305,-5000
20260306,2000
20260309,-54200
20260310,-7000
20260311,0
20260312,-4000
20260313,-15000
20260316,155724
20260317,0
20260318,-23000
20260319,-4276
20260320,-49000
20260323,40000
20260324,-16000
20260325,-12000
20260326,48000
20260327,58000
20260330,33000
20260331,33000
20260401,27000
20260402,113000
20260407,343000
20260408,199000
20260409,192000
20260410,-235000
20260413,156000
20260414,34000
20260415,264000
20260416,235500
20260417,236346
20260420,-319000
20260421,445000
20260422,212000
20260423,433000
20260424,-425000
20260427,151000
20260428,86500
20260429,-588000
20260430,-4000
20260504,25044
20260505,300000
20260506,207000
20260507,235000
20260508,39500
20260511,-106960
20260512,26081
20260513,-223979
20260514,-110000
20260515,172000
20260518,175000
20260519,-189977
20260520,-171860
20260521,255000
20260522,85001
20260525,-29000
20260526,33100
20260527,64060
20260528,226071
20260529,782800
20260601,428666
20260602,256600
20260603,-91300
20260604,453230
20260605,-229000
20260608,101000
20260609,-147877
20260610,496500
20260611,716100
