date,net
20241001,-458241
20241004,579000
20241007,-203000
20241008,60000
20241009,-496000
20241011,358000
20241014,-91000
20241015,696000
20241016,-1598000
20241017,-338000
20241018,-685638
20241021,-121000
20241022,-165000
20241023,-130000
20241024,-1098000
20241025,-468040
20241028,-646000
20241029,-174000
20241030,-365377
20241101,401000
20241104,-654000
20241105,-270000
20241106,-145000
20241107,-34000
20241108,-170000
20241111,749000
20241112,-201000
20241113,-3000
20241114,-802000
20241115,-75000
20241118,22000
20241119,47000
20241120,-8000
20241121,858000
20241122,319000
20241125,40725
20241126,-126000
20241127,344000
20241128,-324000
20241129,427000
20241202,532000
20241203,-713000
20241204,731000
20241205,-174000
20241206,33957
20241209,-508000
20241210,-137000
20241211,13501
20241212,-130000
20241213,-410000
20241216,718000
20241217,1022000
20241218,-139000
20241219,-402000
20241220,-742635
20241223,-39000
20241224,1386000
20241225,2155000
20241226,-334000
20241227,53000
20241230,-51000
20241231,15000
20250102,-388000
20250103,-292000
20250106,868917
20250107,-177000
20250108,15000
20250109,-648000
20250110,-145268
20250113,-869000
20250114,45000
20250115,-169486
20250116,-138000
20250117,-276750
20250120,-511300
20250121,-1056000
20250122,260000
20250203,-788300
20250204,-80310
20250205,330000
20250206,-298000
20250207,239000
20250210,-445000
20250211,-79000
20250212,2000
20250213,230500
20250214,477000
20250217,-398000
20250218,391000
20250219,277000
20250220,286000
20250221,310000
20250224,400000
20250225,257000
20250226,-111000
20250227,-11356
20250303,-37098
20250304,-99000
20250305,57800
20250306,-113000
20250307,-94200
20250310,-18000
20250311,134725
20250312,-167697
20250313,-127000
20250314,-392880
20250317,-54000
20250318,110000
20250319,-384000
20250320,56000
20250321,-166999
20250324,-149999
20250325,-143000
20250326,-35999
20250327,-43000
20250328,-38000
20250331,-285000
20250401,223000
20250402,56200
20250407,21000
20250408,10820
20250409,109850
20250410,-254000
20250411,552000
20250414,236900
20250415,339000
20250416,421000
20250417,258000
20250418,103000
20250421,-63000
20250422,75000
20250423,361000
20250424,15000
20250425,-35000
20250428,97000
20250429,-139000
20250430,-170000
20250502,159487
20250505,279645
20250506,148978
20250507,120000
20250508,74000
20250509,747000
20250512,403000
20250513,130000
20250514,1088000
20250515,-85000
20250516,125000
20250519,47750
20250520,-47000
20250521,14000
20250522,69000
20250523,-167000
20250526,-73000
20250527,18000
20250528,-177900
20250529,227415
20250602,-220963
20250603,-93000
20250604,243700
20250605,190780
20250606,155250
20250609,-137100
20250610,74000
20250611,307000
20250612,90000
20250613,-99500
20250616,3000
20250617,41055
20250618,161000
20250619,-132954
20250620,-69000
20250623,172000
20250624,566072
20250625,267000
20250626,305044
20250627,379017
20250630,-10000
20250701,89000
20250702,111000
20250703,1184269
20250704,-918000
20250707,-152905
20250708,-29000
20250709,-43000
20250710,164049
20250711,87350
20250714,-568000
20250715,83056
20250716,2167617
20250717,-412960
20250718,1253835
20250721,-611000
20250722,-180000
20250723,-990957
20250724,-150000
20250725,1153000
20250728,50000
20250729,-108000
20250730,237000
20250731,326021
20250801,186150
20250804,588000
20250805,-473718
20250806,607521
20250807,1579177
20250808,2674108
20250811,2319157
20250812,866000
20250813,-20972
20250814,608080
20250815,1394000
20250818,-141000
20250819,389000
20250820,653000
20250821,359015
20250822,363000
20250825,1721000
20250826,632563
20250827,-449000
20250828,502000
20250829,-269981
20250901,353000
20250902,346000
20250903,1475000
20250904,605000
20250905,715000
20250908,640000
20250909,55000
20250910,-544990
20250911,831020
20250912,62000
20250915,197000
20250916,307000
20250917,-263000
20250918,344173
20250919,-92000
20250922,774100
20250923,-496000
20250924,179000
20250925,1467012
20250926,-622101
20250930,903000
20251001,-196000
20251002,-62000
20251003,-415000
20251007,135000
20251008,880000
20251009,302000
20251013,-86991
20251014,271000
20251015,-136000
20251016,104000
20251017,-1334946
20251020,546500
20251021,573000
20251022,705000
20251023,-90000
20251027,-34000
20251028,173033
20251029,319000
20251030,-442000
20251031,838994
20251103,1588760
20251104,261867
20251105,-68000
20251106,-136000
20251107,407000
20251110,-186990
20251111,288000
20251112,251050
20251113,103000
20251114,-1123980
20251117,339031
20251118,279000
20251119,-88000
20251120,-152000
20251121,-3072000
20251124,511103
20251125,-35999
20251126,219000
20251127,-513981
20251128,370200
20251201,-101000
20251202,38000
20251203,-80000
20251204,-25000
20251205,204000
20251208,220000
20251209,-1501000
20251210,-874000
20251211,-339000
20251212,-144000
20251215,-28000
20251216,124015
20251217,75000
20251218,-160990
20251219,407000
20251222,2457735
20251223,893000
20251224,191000
20251226,-56000
20251229,-965580
20251230,-120000
20251231,-42059
20260102,-410000
20260105,-337999
20260106,-413001
20260107,378979
20260108,395000
20260109,-51000
20260112,668930
20260113,950020
20260114,-289980
20260115,108000
20260116,-2684
20260119,-185990
20260120,2161950
20260121,-386080
20260122,-522001
20260123,254000
20260126,-91990
20260127,440060
20260128,18015
20260129,456019
20260130,51000
20260202,-745999
20260203,-23000
20260204,-559000
20260205,439000
20260206,-809830
20260209,622000
20260210,-905000
20260211,-977000
20260223,163000
20260224,1311000
20260225,-942000
20260226,-577000
20260302,471000
20260303,-742931
20260304,432891
20260305,-1225534
20260306,702000
20260309,1890015
20260310,-771963
20260311,3479009
20260312,270200
20260313,798900
20260316,-923984
20260317,339320
20260318,870786
20260319,-4035
20260320,-178084
20260323,-346990
20260324,88000
20260325,154000
20260326,-83000
20260327,73000
20260330,-947990
20260331,-1020600
20260401,1151000
20260402,607000
20260407,2823727
20260408,231555
20260409,-1487908
20260410,-460985
20260413,-2318484
20260414,-349980
20260415,-800980
20260416,1022235
20260417,1042284
20260420,-3215770
20260421,189711
20260422,548100
20260423,-1067863
20260424,1760010
20260427,-8490
20260428,1371015
20260429,-611990
20260430,1249560
20260504,615800
20260505,701970
20260506,379995
20260507,131013
20260508,2905787
20260511,-2977100
20260512,-246000
20260513,130000
20260514,-920035
20260515,1392000
20260518,-720000
20260519,-1194670
20260520,378000
20260521,-452000
20260522,2423970
20260525,2098000
20260526,1029410
20260527,-2056010
20260528,990395
20260529,-460496
20260601,-708000
20260602,-617000
20260603,-2787000
20260604,-188840
20260605,206110
20260608,-706375
20260609,-228874
20260610,-900954
20260611,11021
