date,open,high,low,close,volume
20241001,144.5,144.5,140.0,141.0,1280499
20241004,139.0,140.0,136.0,136.5,2180718
20241007,139.5,141.5,138.5,141.5,1753892
20241008,139.0,140.5,135.5,136.5,2043034
20241009,138.0,139.5,134.5,135.0,1870648
20241011,135.0,137.5,134.0,134.5,1101717
20241014,136.5,137.0,134.5,136.5,754703
20241015,137.5,139.5,136.5,137.0,954351
20241016,134.5,137.5,133.5,135.5,2127394
20241017,136.0,140.5,136.0,136.5,1606703
20241018,138.0,138.0,133.0,133.5,1247196
20241021,135.5,139.5,134.5,138.0,2179667
20241022,138.0,143.0,138.0,140.5,6289991
20241023,141.5,142.5,139.5,140.5,2242224
20241024,140.5,140.5,137.0,137.0,1740233
20241025,137.0,138.0,135.5,136.0,1298391
20241028,136.0,137.5,134.0,136.0,1175502
20241029,135.5,135.5,129.0,130.0,2672183
20241030,132.0,135.0,131.0,133.0,1552615
20241101,129.5,132.0,127.0,131.5,2276697
20241104,127.0,128.0,124.0,124.5,3393104
20241105,124.0,128.0,124.0,127.5,2109665
20241106,124.0,125.5,122.5,124.5,4043730
20241107,124.0,132.0,124.0,132.0,3607843
20241108,134.0,134.0,128.5,129.5,2356184
20241111,129.5,129.5,126.0,129.0,1461584
20241112,126.5,127.0,124.0,124.0,2066784
20241113,124.0,125.0,123.0,124.0,981895
20241114,124.0,125.0,120.5,121.0,1824684
20241115,123.5,125.0,121.5,121.5,1323433
20241118,121.5,124.0,121.0,124.0,1650144
20241119,124.5,126.5,122.0,126.5,1565685
20241120,126.0,126.5,124.5,126.0,1036827
20241121,124.5,128.0,124.5,126.5,1334658
20241122,128.5,128.5,124.5,125.0,979421
20241125,126.0,127.5,125.5,127.0,993652
20241126,126.5,128.0,124.0,128.0,1268593
20241127,129.0,129.0,120.5,120.5,2460949
20241128,120.0,120.5,114.5,117.0,3085853
20241129,115.5,117.5,114.5,116.5,1616782
20241202,117.0,118.0,113.5,113.5,2326650
20241203,116.0,118.5,114.5,115.5,1897785
20241204,116.0,117.0,115.0,117.0,1366316
20241205,116.0,117.0,114.5,114.5,1711653
20241206,114.0,117.5,114.0,114.0,1436051
20241209,115.0,115.5,111.5,112.0,1594628
20241210,112.0,114.5,111.5,112.0,1323673
20241211,112.0,113.0,110.5,110.5,1349035
20241212,111.5,114.5,108.5,109.0,2218674
20241213,109.0,109.0,104.0,105.0,4034324
20241216,105.5,110.0,104.0,107.0,3104602
20241217,107.5,109.5,107.5,109.0,1677733
20241218,109.0,111.0,108.0,110.0,1923393
20241219,106.0,109.0,105.5,108.5,1667898
20241220,110.0,112.5,109.0,111.0,2346135
20241223,114.0,119.0,113.0,117.5,4510706
20241224,120.5,127.0,119.0,120.0,8752035
20241225,122.0,124.0,119.5,122.0,2655452
20241226,122.0,122.0,119.0,121.5,1956851
20241227,120.5,124.5,119.5,124.5,3277953
20241230,125.0,125.5,121.5,122.5,1955867
20241231,122.0,131.5,122.0,130.5,5408244
20250102,129.0,135.0,128.0,133.0,7074088
20250103,132.0,132.5,129.0,129.0,3021254
20250106,131.0,140.0,129.0,139.0,7725202
20250107,138.5,139.5,135.5,135.5,4654019
20250108,133.5,136.0,132.0,132.0,2350335
20250109,129.5,131.5,127.5,128.0,3177528
20250110,127.5,130.0,127.5,127.5,1111920
20250113,126.5,126.5,121.0,122.0,2837885
20250114,123.0,127.0,122.5,126.0,1668833
20250115,125.5,132.0,125.5,130.5,3787422
20250116,133.0,141.0,132.0,138.0,6888627
20250117,136.0,137.0,132.5,133.0,3010819
20250120,134.0,135.0,130.5,132.0,2179251
20250121,132.0,132.5,130.5,132.0,1686029
20250122,132.5,138.5,131.0,136.0,4173111
20250203,132.0,134.0,123.5,127.5,3413880
20250204,128.5,130.0,123.5,129.5,2811329
20250205,130.5,132.0,127.0,127.0,2939693
20250206,129.0,135.5,127.5,135.0,4159475
20250207,134.5,136.5,132.5,136.0,3039803
20250210,135.0,137.5,133.5,137.0,2395271
20250211,138.0,138.5,132.5,133.5,2425148
20250212,134.5,135.0,127.5,127.5,4635127
20250213,129.0,133.0,128.0,133.0,3149109
20250214,134.0,135.0,131.5,132.5,2168887
20250217,133.5,137.0,131.0,132.5,4312910
20250218,134.0,140.0,132.0,139.5,5039887
20250219,142.0,147.0,141.5,144.0,11787480
20250220,145.0,146.0,142.5,144.5,3829421
20250221,144.5,146.0,142.5,144.5,3071193
20250224,140.0,143.0,139.0,140.0,3473784
20250225,140.5,148.0,139.5,143.5,6738936
20250226,144.5,145.5,140.5,141.0,3768564
20250227,141.0,142.0,136.0,136.0,3603869
20250303,132.5,133.0,128.0,130.0,4374219
20250304,127.5,135.5,126.5,135.0,3275901
20250305,133.5,137.0,132.5,137.0,2297899
20250306,137.0,137.5,135.0,135.0,1624477
20250307,134.0,137.5,133.5,133.5,1289059
20250310,134.5,136.0,132.5,132.5,1226831
20250311,129.0,130.5,125.5,129.5,2120647
20250312,131.0,132.5,128.5,128.5,2768285
20250313,131.0,133.0,127.0,127.0,2278859
20250314,129.0,130.5,126.0,129.0,2184482
20250317,130.5,131.5,129.0,129.0,1291017
20250318,130.0,133.0,129.0,129.0,1364737
20250319,129.5,131.0,128.5,128.5,2047945
20250320,130.0,132.5,129.0,131.5,1625545
20250321,132.5,132.5,130.5,130.5,1525736
20250324,131.0,132.0,127.0,127.0,1118424
20250325,128.5,130.5,126.0,126.0,956975
20250326,127.5,128.5,125.0,125.0,950364
20250327,122.5,125.0,119.5,119.5,3593428
20250328,118.5,118.5,110.0,112.0,4171514
20250331,107.0,108.0,101.0,101.0,5527567
20250401,103.0,105.5,100.5,103.5,2519923
20250402,103.0,105.5,101.0,105.0,2071300
20250407,94.5,94.5,94.5,94.5,340182
20250408,85.1,86.8,85.1,85.1,3090523
20250409,78.0,79.7,76.6,76.6,4260854
20250410,84.2,84.2,81.9,84.2,6360240
20250411,78.1,83.9,76.2,83.7,6099294
20250414,88.7,91.2,87.0,88.6,4526309
20250415,89.6,93.0,89.2,92.4,2574667
20250416,91.5,92.0,89.2,89.2,2536705
20250417,88.9,89.4,86.7,88.8,1869160
20250418,88.8,91.3,88.5,89.3,1683957
20250421,88.0,88.9,84.8,85.3,3048300
20250422,85.0,87.2,84.2,84.6,3488143
