date,net
20241001,547128
20241004,2656163
20241007,2196649
20241008,1212425
20241009,-184132
20241011,-820529
20241014,-260140
20241015,737000
20241016,-14536
20241017,152683
20241018,205682
20241021,-465559
20241022,-62715
20241023,412481
20241024,613404
20241025,259098
20241028,-11311
20241029,69779
20241030,-172729
20241101,-99874
20241104,160089
20241105,-58456
20241106,285051
20241107,-471800
20241108,-596245
20241111,-97612
20241112,-319555
20241113,-330829
20241114,-427286
20241115,-131325
20241118,-340293
20241119,-262000
20241120,-277103
20241121,-518479
20241122,6362
20241125,-169290
20241126,-194500
20241127,-405149
20241128,-263788
20241129,23877
20241202,-448266
20241203,-276542
20241204,-393444
20241205,-576903
20241206,-292040
20241209,-429930
20241210,567701
20241211,-1252860
20241212,-264354
20241213,-503081
20241216,-52983
20241217,124202
20241218,-536266
20241219,-670950
20241220,-600613
20241223,49819
20241224,-95421
20241225,-430
20241226,-478455
20241227,-209533
20241230,-136698
20241231,-170060
20250102,-1233295
20250103,385966
20250106,508476
20250107,-205147
20250108,-241090
20250109,32272
20250110,-513804
20250113,-617238
20250114,-334466
20250115,-154042
20250116,169165
20250117,428273
20250120,277659
20250121,-209469
20250122,89086
20250203,-74735
20250204,-106993
20250205,-17005
20250206,211886
20250207,-213841
20250210,-550858
20250211,-949501
20250212,-823582
20250213,720950
20250214,2347973
20250217,169655
20250218,169684
20250219,381121
20250220,737557
20250221,1200545
20250224,318687
20250225,89458
20250226,-81448
20250227,78714
20250303,106807
20250304,135888
20250305,-458484
20250306,-228561
20250307,-49926
20250310,-244890
20250311,-447026
20250312,-416783
20250313,-164569
20250314,477306
20250317,245794
20250318,68600
20250319,251395
20250320,35058
20250321,-155675
20250324,-5301
20250325,9182
20250326,-32972
20250327,6291
20250328,-108667
20250331,-322173
20250401,-38991
20250402,-5652
20250407,891820
20250408,-732704
20250409,155805
20250410,-916290
20250411,1254634
20250414,1034063
20250415,-631650
20250416,15792
20250417,871460
20250418,-114635
20250421,158601
20250422,289568
20250423,-322840
20250424,9883
20250425,-391150
20250428,-925470
20250429,-123663
20250430,-407063
20250502,-208146
20250505,18757
20250506,65586
20250507,-359666
20250508,-413631
20250509,-133757
20250512,-343903
20250513,-551511
20250514,-838492
20250515,-248673
20250516,-196573
20250519,-209626
20250520,-38825
20250521,-142904
20250522,-281446
20250523,-325580
20250526,19520
20250527,-417535
20250528,-129978
20250529,-531892
20250602,-134446
20250603,23359
20250604,-3576
20250605,768498
20250606,79263
20250609,160010
20250610,91770
20250611,432494
20250612,63571
20250613,86917
20250616,50589
20250617,222883
20250618,-19815
20250619,-130664
20250620,112221
20250623,9529
20250624,-308817
20250625,134970
20250626,-141752
20250627,541925
20250630,-1040287
20250701,-126257
20250702,-427854
20250703,178120
20250704,-171137
20250707,-309018
20250708,-267199
20250709,-54257
20250710,-84783
20250711,-167525
20250714,6042
20250715,-271611
20250716,289532
20250717,-6220
20250718,-27421
20250721,-54376
20250722,-109788
20250723,99899
20250724,-92422
20250725,-112475
20250728,-503786
20250729,-207224
20250730,-132631
20250731,-565301
20250801,-103446
20250804,64923
20250805,-214846
20250806,-982281
20250807,430470
20250808,-652670
20250811,-490233
20250812,-643657
20250813,92362
20250814,-43439
20250815,-787873
20250818,89695
20250819,1591
20250820,-1494708
20250821,914320
20250822,-61116
20250825,476959
20250826,-74043
20250827,544312
20250828,-73530
20250829,-1227808
20250901,-683073
20250902,238468
20250903,-76333
20250904,149115
20250905,144134
20250908,-16463
20250909,-360515
20250910,-465155
20250911,-292635
20250912,-359172
20250915,-1370168
20250916,239633
20250917,-481211
20250918,205211
20250919,-2082541
20250922,-105686
20250923,-134804
20250924,-225696
20250925,-222783
20250926,-579458
20250930,-116293
20251001,-744328
20251002,-108490
20251003,-814905
20251007,556769
20251008,-398888
20251009,-194311
20251013,-699949
20251014,-90774
20251015,-114331
20251016,-255308
20251017,-371183
20251020,89506
20251021,364666
20251022,-105397
20251023,-1039221
20251027,-411692
20251028,-283814
20251029,153627
20251030,-94283
20251031,-550025
20251103,-182548
20251104,-132474
20251105,-387709
20251106,102296
20251107,-215688
20251110,-164202
20251111,-186659
20251112,52344
20251113,-142137
20251114,-731733
20251117,-179188
20251118,-63900
20251119,82716
20251120,56320
20251121,-376532
20251124,1320220
20251125,-1351436
20251126,178160
20251127,-1068385
20251128,-322280
20251201,-1165532
20251202,-488039
20251203,-416869
20251204,201982
20251205,-1173134
20251208,-457566
20251209,96064
20251210,-94655
20251211,-580544
20251212,-64843
20251215,49405
20251216,232081
20251217,-669351
20251218,-406505
20251219,-465257
20251222,236000
20251223,-496880
20251224,-191627
20251226,107907
20251229,85700
20251230,-79162
20251231,54373
20260102,-507212
20260105,791529
20260106,613000
20260107,157645
20260108,1486043
20260109,94842
20260112,-1915195
20260113,-362650
20260114,-442984
20260115,-791007
20260116,-276159
20260119,952127
20260120,-1575574
20260121,1719023
20260122,-3278968
20260123,-538570
20260126,-764102
20260127,-1605153
20260128,-2376271
20260129,3334387
20260130,-1298062
20260202,1576954
