date,net
20241001,32896
20241004,863264
20241007,-2296681
20241008,-282796
20241009,534173
20241011,-1208
20241014,610833
20241015,-286694
20241016,732402
20241017,423438
20241018,929911
20241021,2162793
20241022,-660588
20241023,-358131
20241024,-246221
20241025,-392409
20241028,183601
20241029,-425203
20241030,136584
20241101,-552351
20241104,-1338070
20241105,-717476
20241106,326463
20241107,-981679
20241108,-554664
20241111,357663
20241112,-1852915
20241113,730544
20241114,-1389051
20241115,852909
20241118,1535989
20241119,-487480
20241120,-748534
20241121,171275
20241122,-776122
20241125,851190
20241126,-796227
20241127,-724685
20241128,-155114
20241129,101270
20241202,-149831
20241203,-1083624
20241204,-382065
20241205,262695
20241206,49296
20241209,45284
20241210,191339
20241211,-239016
20241212,-369321
20241213,172160
20241216,-862864
20241217,341168
20241218,642349
20241219,-837119
20241220,935843
20241223,1150647
20241224,-278098
20241225,-90601
20241226,-560093
20241227,-189871
20241230,-330954
20241231,-39653
20250102,221530
20250103,-1060582
20250106,-14152
20250107,709683
20250108,504350
20250109,-1210150
20250110,-506944
20250113,-359661
20250114,917813
20250115,741364
20250116,245594
20250117,210416
20250120,-311674
20250121,1568863
20250122,542654
20250203,1494056
20250204,765186
20250205,1214821
20250206,1899270
20250207,-47059
20250210,395755
20250211,-127262
20250212,630858
20250213,1882992
20250214,260864
20250217,-63002
20250218,331670
20250219,49867
20250220,174044
20250221,1002368
20250224,988248
20250225,581560
20250226,263596
20250227,-9136
20250303,114989
20250304,740555
20250305,541072
20250306,206495
20250307,-78399
20250310,101183
20250311,-25210
20250312,892518
20250313,190728
20250314,352068
20250317,-31802
20250318,250143
20250319,764010
20250320,468196
20250321,214471
20250324,427270
20250325,363586
20250326,110269
20250327,160990
20250328,690481
20250331,161645
20250401,170138
20250402,-852350
20250407,728374
20250408,-391284
20250409,-446809
20250410,-613993
20250411,-708756
20250414,-1139793
20250415,-49432
20250416,34724
20250417,-10428
20250418,-298421
20250421,-95872
20250422,-377709
20250423,-62759
20250424,-315950
20250425,-47792
20250428,400535
20250429,-289154
20250430,-84289
20250502,43226
20250505,107130
20250506,-59486
20250507,42921
20250508,-722212
20250509,-485294
20250512,-61684
20250513,37783
20250514,-72520
20250515,-188250
20250516,-439316
20250519,-346453
20250520,51083
20250521,-46748
20250522,-19612
20250523,-282603
20250526,-630761
20250527,-1039887
20250528,-899132
20250529,-599087
20250602,-2239441
20250603,-1903243
20250604,-1429538
20250605,-295929
20250606,-266598
20250609,-365848
20250610,150882
20250611,-199460
20250612,-715581
20250613,103567
20250616,129642
20250617,157023
20250618,-306773
20250619,-1033351
20250620,-948989
20250623,-549095
20250624,-204415
20250625,-345804
20250626,-1067500
20250627,-305716
20250630,-546931
20250701,-995199
20250702,-776438
20250703,79996
20250704,-1222682
20250707,-1326586
20250708,-843516
20250709,3135631
20250710,-1077174
20250711,-156497
20250714,-468786
20250715,169433
20250716,-109631
20250717,-224022
20250718,-536912
20250721,-528395
20250722,-955756
20250723,-376482
20250724,-904616
20250725,-516368
20250728,-1096298
20250729,-681309
20250730,-1913436
20250731,-533745
20250801,-781632
20250804,-603336
20250805,-881513
20250806,-1855081
20250807,-1664096
20250808,-743172
20250811,-150561
20250812,-177218
20250813,-540755
20250814,-437983
20250815,-1002756
20250818,-81572
20250819,190363
20250820,-316025
20250821,-156720
20250822,-234338
20250825,-236823
20250826,-202310
20250827,-196359
20250828,-379439
20250829,-333944
20250901,-211456
20250902,127713
20250903,100929
20250904,309284
20250905,-360419
20250908,-150633
20250909,-82910
20250910,-1230289
20250911,-1077658
20250912,-234935
20250915,-164311
20250916,-278863
20250917,-401084
20250918,-313418
20250919,-1654495
20250922,-528739
20250923,-1687604
20250924,-1615103
20250925,-1051324
20250926,-498645
20250930,-1124155
20251001,-2319303
20251002,-487010
20251003,-982023
20251007,359504
20251008,-138628
20251009,-230980
20251013,-975849
20251014,-721743
20251015,-339914
20251016,92763
20251017,-394318
20251020,-286973
20251021,305
20251022,-22618
20251023,-446529
20251027,-382484
20251028,-1169919
20251029,-1009756
20251030,-469355
20251031,-1304049
20251103,-134454
20251104,-89186
20251105,-510554
