date,net
20241001,-656533
20241004,-2904805
20241007,292134
20241008,-2785386
20241009,-1394633
20241011,-849348
20241014,1913535
20241015,12346966
20241016,-6253353
20241017,-2704297
20241018,11649955
20241021,4857349
20241022,4330453
20241023,964939
20241024,-344261
20241025,2188182
20241028,3384684
20241029,-2334984
20241030,787678
20241101,-8443499
20241104,-3670354
20241105,-8583740
20241106,494904
20241107,-2867625
20241108,-194925
20241111,-2680104
20241112,-5645134
20241113,1469641
20241114,-5658188
20241115,-2133817
20241118,-3002861
20241119,4561990
20241120,-1623252
20241121,-3223458
20241122,1143865
20241125,-998133
20241126,-763906
20241127,-1557323
20241128,-4967907
20241129,1104562
20241202,2098496
20241203,983089
20241204,3189136
20241205,-1078655
20241206,4128442
20241209,-728862
20241210,-393919
20241211,-2306697
20241212,-337493
20241213,-355100
20241216,3281976
20241217,-2547630
20241218,2744303
20241219,-1183300
20241220,-2182602
20241223,3013923
20241224,6281494
20241225,-213578
20241226,449403
20241227,1074631
20241230,-1497862
20241231,-320890
20250102,912049
20250103,155650
20250106,5587081
20250107,7203994
20250108,-2662681
20250109,-614284
20250110,2051786
20250113,-2369448
20250114,-3162828
20250115,-3062290
20250116,1118532
20250117,1044386
20250120,1455782
20250121,656273
20250122,2033445
20250203,-5759651
20250204,-7416909
20250205,-163224
20250206,-1988938
20250207,3283671
20250210,1572765
20250211,399548
20250212,-1430113
20250213,150770
20250214,2306663
20250217,2402618
20250218,1284808
20250219,4695885
20250220,1361961
20250221,5536209
20250224,-3633169
20250225,3120716
20250226,1369377
20250227,-2990286
20250303,-4585670
20250304,-7265591
20250305,-5753031
20250306,-2718388
20250307,-3251718
20250310,-3726307
20250311,-6003972
20250312,-3502388
20250313,-643501
20250314,-3516060
20250317,394868
20250318,555491
20250319,-1716892
20250320,1787724
20250321,-1976036
20250324,-1148963
20250325,-1085023
20250326,438954
20250327,-6917693
20250328,-4755298
20250331,-2425542
20250401,-178940
20250402,-34466
20250407,-321946
20250408,40585
20250409,-8874582
20250410,-212255
20250411,355392
20250414,-4342015
20250415,713341
20250416,1297240
20250417,-2220441
20250418,-128162
20250421,338238
20250422,-11400
20250423,3546669
20250424,-2659065
20250425,2116556
20250428,-1126012
20250429,1164649
20250430,-2426900
20250502,1964560
20250505,-906100
20250506,1419601
20250507,-1006028
20250508,415473
20250509,-415487
20250512,1189783
20250513,-172266
20250514,1755256
20250515,269995
20250516,-2172822
20250519,-5442110
20250520,2546988
20250521,-258781
20250522,436891
20250523,-2409157
20250526,294569
20250527,-1081926
20250528,-742983
20250529,-7002864
20250602,-3185733
20250603,-2258021
20250604,-1439890
20250605,-1575202
20250606,-2190174
20250609,-2839392
20250610,-3104281
20250611,-1047843
20250612,-3427899
20250613,-1792813
20250616,-1331871
20250617,1543586
20250618,-794038
20250619,-1291090
20250620,-2187963
20250623,320957
20250624,-2099679
20250625,1779485
20250626,-1818693
20250627,-3728396
20250630,-4963691
20250701,-3950941
20250702,672544
20250703,2660148
20250704,6036656
20250707,-2407424
20250708,-2245870
20250709,687487
20250710,-688043
20250711,-900194
20250714,-2133804
20250715,-2984017
20250716,-945523
20250717,-3227668
20250718,-2383433
20250721,-2921333
20250722,1305551
20250723,-3896253
20250724,-3268322
20250725,-1726600
20250728,-2042121
20250729,-848070
20250730,-2668893
20250731,-2228858
20250801,-21609817
20250804,-7428851
20250805,-8248814
20250806,-2431033
20250807,1650135
20250808,-1341756
20250811,-1337141
20250812,-5991317
20250813,-1200978
20250814,-3540142
20250815,-2482481
20250818,1182347
20250819,-1514080
20250820,-4422740
20250821,-2459084
20250822,-660822
20250825,3892265
20250826,649094
20250827,2870694
20250828,-1626155
20250829,8067400
20250901,7041972
20250902,4665366
20250903,-275551
20250904,-917164
20250905,932159
20250908,1062957
20250909,2330145
20250910,2232769
20250911,2065280
20250912,-1200847
20250915,1900566
20250916,1387091
20250917,1658096
20250918,2000853
20250919,601997
20250922,5511495
20250923,8767535
20250924,3468059
20250925,4999429
20250926,2923813
20250930,-616149
20251001,-2122016
20251002,-75998
20251003,763157
20251007,6679743
20251008,1959280
20251009,7496546
20251013,-2058193
20251014,-480682
20251015,4443224
20251016,15662858
20251017,7786589
20251020,2736045
20251021,4368181
20251022,5595776
20251023,6613705
20251027,4110615
20251028,5517243
20251029,2917613
20251030,7688065
20251031,10120271
20251103,4291527
20251104,7338376
20251105,7285113
20251106,1796623
20251107,1018636
20251110,4580619
20251111,3680925
20251112,4350885
20251113,1767721
20251114,778006
20251117,5947120
20251118,3636766
20251119,8088037
20251120,3590236
20251121,-1957282
20251124,712808
20251125,1046004
20251126,553916
20251127,-414258
20251128,-4367356
20251201,4586873
20251202,960758
20251203,2194483
20251204,5147002
20251205,5321551
20251208,4208650
20251209,702332
20251210,5519114
20251211,3762179
20251212,2244738
20251215,-2106261
20251216,4128651
20251217,-3222067
20251218,-1421766
20251219,1088885
20251222,309921
20251223,-489743
20251224,-4596403
20251226,43189
20251229,-745459
20251230,-3289505
20251231,-4321674
20260102,-3117966
20260105,2134531
20260106,1659568
20260107,1475206
20260108,340101
20260109,578323
20260112,4360345
20260113,2536702
20260114,3748470
20260115,4481454
20260116,1049759
20260119,-29955
20260120,606003
20260121,-621657
20260122,2827954
20260123,3622699
20260126,563285
20260127,-2155900
20260128,3582290
20260129,2099532
20260130,-3367442
20260202,1824146
20260203,1222902
20260204,1983274
20260205,-12346009
20260206,16514459
20260209,8096718
20260210,4267042
20260211,4228334
20260223,-4411912
20260224,7116209
20260225,4234202
20260226,3043243
20260302,-5638798
20260303,6631205
20260304,162346
20260305,4415963
20260306,-1407880
20260309,242299
20260310,-576730
20260311,-4680004
20260312,-4406574
20260313,749474
20260316,-2984377
20260317,140101
20260318,-3427418
20260319,-5746842
20260320,-3975900
20260323,-1013557
20260324,1840775
20260325,3634725
20260326,1977552
20260327,-3827478
20260330,-74779
