date,net
20241001,-22000
20241004,100000
20241007,425000
20241008,133000
20241009,-209000
20241011,6004
20241014,-24996
20241015,-61000
20241016,-66000
20241017,-44995
20241018,-26206
20241021,4025
20241022,-59995
20241023,-67000
20241024,-55972
20241025,13996
20241028,9980
20241029,-44000
20241030,-169013
20241101,-52002
20241104,31000
20241105,-298000
20241106,35025
20241107,-45980
20241108,-135980
20241111,33000
20241112,-43000
20241113,60950
20241114,351025
20241115,2000
20241118,-130000
20241119,243000
20241120,109000
20241121,95000
20241122,-77850
20241125,50000
20241126,-75000
20241127,-4000
20241128,19000
20241129,0
20241202,289000
20241203,2000
20241204,10000
20241205,-19000
20241206,-38000
20241209,-86990
20241210,-90000
20241211,122000
20241212,-125000
20241213,-22000
20241216,-31000
20241217,12000
20241218,3020
20241219,-14000
20241220,-58000
20241223,-26000
20241224,-33006
20241225,-37994
20241226,-183000
20241227,-46000
20241230,-57000
20241231,-31000
20250102,-47000
20250103,-240000
20250106,69000
20250107,-176000
20250108,36000
20250109,-29000
20250110,37000
20250113,84000
20250114,64000
20250115,-7000
20250116,22000
20250117,-50957
20250120,24000
20250121,-26000
20250122,-13000
20250203,-115600
20250204,-54000
20250205,-64000
20250206,21000
20250207,-21000
20250210,-25000
20250211,-1000
20250212,-30000
20250213,17000
20250214,-43000
20250217,-5000
20250218,17970
20250219,-173000
20250220,-53000
20250221,-249000
20250224,65000
20250225,-51000
20250226,-40000
20250227,7000
20250303,-12000
20250304,38000
20250305,4000
20250306,-6000
20250307,-6000
20250310,60000
20250311,-26000
20250312,-14000
20250313,-47000
20250314,-4000
20250317,42000
20250318,6000
20250319,-14000
20250320,2000
20250321,-12000
20250324,-13000
20250325,26000
20250326,29000
20250327,-3000
20250328,-46000
20250331,98000
20250401,53000
20250402,9000
20250407,100
20250408,-900
20250409,-4000
20250410,-58000
20250411,65000
20250414,29000
20250415,39000
20250416,2000
20250417,12000
20250418,-15000
20250421,-3000
20250422,13000
20250423,35000
20250424,-6000
20250425,31000
20250428,7000
20250429,2000
20250430,-51000
20250502,-1335
20250505,9000
20250506,-4000
20250507,5000
20250508,3000
20250509,-17000
20250512,32000
20250513,-21000
20250514,13000
20250515,-3000
20250516,48000
20250519,-85000
20250520,-40000
20250521,11000
20250522,42000
20250523,-144930
20250526,-64000
20250527,-40000
20250528,-110000
20250529,-59000
20250602,20335
20250603,-8000
20250604,-3000
20250605,-8000
20250606,-13000
20250609,-6000
20250610,91000
20250611,-158000
20250612,115000
20250613,9250
20250616,-35100
20250617,-19100
20250618,1000
20250619,-41000
20250620,281950
20250623,72000
20250624,198000
20250625,5950
20250626,-181000
20250627,-52000
20250630,44032
20250701,-5000
20250702,117000
20250703,-53000
20250704,12068
20250707,168025
20250708,50000
20250709,154000
20250710,-54790
20250711,-93000
20250714,15975
20250715,-117995
20250716,-39000
20250717,2000
20250718,-17000
20250721,36150
20250722,-59025
20250723,1000
20250724,-18000
20250725,-4000
20250728,-3000
20250729,-11000
20250730,-9000
20250731,-8000
20250801,-12900
20250804,3000
20250805,-15995
20250806,64000
20250807,30000
20250808,-72990
20250811,58000
20250812,14000
20250813,27000
20250814,3000
20250815,-58950
20250818,27000
20250819,-8000
20250820,-8950
20250821,3000
20250822,-53950
20250825,49005
20250826,17000
