date,net
20241001,-140000
20241004,254000
20241007,-422000
20241008,-27000
20241009,-402000
20241011,107495
20241014,306000
20241015,-362000
20241016,-995000
20241017,292000
20241018,-929990
20241021,420000
20241022,20000
20241023,34000
20241024,-222000
20241025,-182000
20241028,64000
20241029,-806000
20241030,54001
20241101,-245000
20241104,-249150
20241105,579000
20241106,242000
20241107,888000
20241108,-601178
20241111,-7000
20241112,-679000
20241113,-120000
20241114,-1180000
20241115,637000
20241118,-363360
20241119,-604000
20241120,-500400
20241121,751000
20241122,155000
20241125,441357
20241126,113000
20241127,-727000
20241128,26330
20241129,166000
20241202,22670
20241203,193000
20241204,351000
20241205,35000
20241206,277000
20241209,-64000
20241210,729000
20241211,-427000
20241212,177000
20241213,-67000
20241216,-263000
20241217,716000
20241218,-180000
20241219,-45000
20241220,-168213
20241223,341000
20241224,391000
20241225,38000
20241226,104000
20241227,2000
20241230,-249000
20241231,-185000
20250102,-262000
20250103,-243000
20250106,396000
20250107,12000
20250108,-39000
20250109,-35000
20250110,-211600
20250113,78500
20250114,121000
20250115,18000
20250116,552000
20250117,36000
20250120,134000
20250121,89000
20250122,214000
20250203,-135055
20250204,22000
20250205,175000
20250206,283000
20250207,108000
20250210,89000
20250211,31000
20250212,277700
20250213,-281000
20250214,993005
20250217,-601000
20250218,-218000
20250219,-78000
20250220,-1791000
20250221,257000
20250224,33000
20250225,90000
20250226,-148999
20250227,187580
20250303,26374
20250304,27000
20250305,367010
20250306,-763000
20250307,-4000
20250310,716000
20250311,-467000
20250312,1666000
20250313,-917000
20250314,-465170
20250317,-110000
20250318,-212000
20250319,-571000
20250320,402000
20250321,-265900
20250324,-493000
20250325,-319000
20250326,40000
20250327,-305000
20250328,31960
20250331,-320000
20250401,-37000
20250402,308000
20250407,9001
20250408,-341000
20250409,-240999
20250410,-77000
20250411,12958
20250414,-64998
20250415,156913
20250416,177413
20250417,126884
20250418,-34540
20250421,-232672
20250422,72284
20250423,161003
20250424,69164
20250425,178537
20250428,84991
20250429,186543
20250430,-276543
20250502,59000
20250505,155385
20250506,296615
20250507,160343
20250508,114658
20250509,-23340
20250512,720648
20250513,-79128
20250514,439489
20250515,101452
20250516,-62142
20250519,-34961
20250520,-113040
20250521,-193500
20250522,37670
20250523,84431
20250526,-29346
20250527,150846
20250528,5259
20250529,-11375
20250602,-425958
20250603,79926
20250604,1222977
20250605,-1476055
20250606,-643348
20250609,-164440
20250610,-787706
20250611,-1595499
20250612,-45783
20250613,-62217
20250616,250102
20250617,334109
20250618,-273000
20250619,-374909
20250620,-6751
20250623,-279000
20250624,320105
20250625,-158000
20250626,346587
20250627,147596
