date,net
20241001,-1562700
20241004,1383720
20241007,618000
20241008,571000
20241009,-76990
20241011,711000
20241014,65800
20241015,3246400
20241016,-524402
20241017,-160030
20241018,-522990
20241021,-103000
20241022,86760
20241023,-767990
20241024,321039
20241025,-2060360
20241028,808210
20241029,-770000
20241030,-144000
20241101,-89000
20241104,-233000
20241105,4000
20241106,289000
20241107,-293000
20241108,-676601
20241111,1877000
20241112,-1512000
20241113,1240000
20241114,-1362000
20241115,-236000
20241118,426947
20241119,265000
20241120,-852200
20241121,1732000
20241122,807000
20241125,339288
20241126,-775000
20241127,-242000
20241128,-804000
20241129,1014990
20241202,-1925115
20241203,-1423015
20241204,-636000
20241205,619464
20241206,724243
20241209,243647
20241210,294755
20241211,660870
20241212,-477234
20241213,1044509
20241216,-205486
20241217,4153481
20241218,-994294
20241219,619167
20241220,5589
20241223,-1079317
20241224,-342700
20241225,3048653
20241226,175300
20241227,543775
20241230,-59901
20241231,986917
20250102,-1089987
20250103,838398
20250106,2264
20250107,3912174
20250108,-82890
20250109,-1089000
20250110,-340654
20250113,-1060000
20250114,223000
20250115,57072
20250116,3173014
20250117,188905
20250120,-1308364
20250121,-207228
20250122,-303996
20250203,-1676535
20250204,-61992
20250205,299000
20250206,733901
20250207,1297306
20250210,-988000
20250211,-258597
20250212,-590411
20250213,65000
20250214,-4739999
20250217,-164277
20250218,-194000
20250219,333000
20250220,-1549000
20250221,-68294
20250224,-1568878
20250225,-867381
20250226,-309000
20250227,-750856
20250303,-875598
20250304,-139000
20250305,-1387000
20250306,-964963
20250307,-401998
20250310,729000
20250311,-2168000
20250312,508315
20250313,-1200000
20250314,267000
20250317,-1430602
20250318,-653000
20250319,-879966
20250320,-134427
20250321,643024
20250324,-3759000
20250325,-1101000
20250326,-473800
20250327,162000
20250328,-172000
20250331,-467000
20250401,884002
20250402,-877498
20250407,46000
20250408,86000
20250409,582214
20250410,-146042
20250411,1798207
20250414,1368355
20250415,156550
20250416,-462961
20250417,468925
20250418,-819895
20250421,254544
20250422,-274056
20250423,-473066
20250424,-205495
20250425,1634928
20250428,-277888
20250429,-51000
20250430,-279248
20250502,-269939
20250505,380918
20250506,-72021
20250507,1020296
20250508,-607097
20250509,1414509
20250512,236848
20250513,192508
20250514,414464
20250515,1299297
20250516,-1373740
20250519,-334345
20250520,193726
20250521,-278147
20250522,-219706
20250523,27319
20250526,128022
20250527,-147597
20250528,259724
20250529,-94736
20250602,-914310
20250603,51766
20250604,1258892
20250605,-446948
20250606,-111210
20250609,1681359
20250610,-177227
20250611,1798958
20250612,-454800
20250613,-407481
20250616,258412
20250617,-307930
20250618,1066550
20250619,522959
20250620,-130150
20250623,189150
20250624,-73542
20250625,-2234900
20250626,754476
20250627,144069
20250630,-200200
20250701,-438518
20250702,1040000
20250703,192000
20250704,-532000
20250707,119584
20250708,48651
20250709,-872000
20250710,30659
20250711,-339064
20250714,-487431
20250715,1842981
20250716,-2769055
20250717,-504152
20250718,-431000
20250721,-1033800
20250722,469855
20250723,526054
20250724,337556
20250725,3864000
20250728,-963000
20250729,1446277
20250730,-766000
20250731,-1937000
20250801,-804000
20250804,-474982
20250805,-543972
20250806,1022632
20250807,-798285
20250808,1347010
20250811,778000
20250812,-766000
20250813,445000
20250814,1180943
20250815,-2778000
20250818,164898
20250819,-746000
20250820,-1000000
20250821,344519
20250822,119000
20250825,1865236
20250826,4478219
20250827,767000
20250828,972787
20250829,171023
20250901,-1211000
20250902,-464000
20250903,661900
20250904,-611974
20250905,45000
20250908,513000
20250909,32100
20250910,-782000
20250911,-402000
20250912,-595211
20250915,-1036000
20250916,1701000
20250917,1591768
20250918,352218
20250919,507652
20250922,-224000
20250923,-816711
20250924,375800
