date,net
20241001,-72000
20241004,50020
20241007,46000
20241008,52000
20241009,17000
20241011,204000
20241014,-15000
20241015,143012
20241016,225000
20241017,-13000
20241018,31000
20241021,268000
20241022,-27000
20241023,30000
20241024,140000
20241025,37000
20241028,-17000
20241029,101000
20241030,465025
20241101,-74000
20241104,383020
20241105,243000
20241106,152970
20241107,203000
20241108,9555
20241111,72013
20241112,123014
20241113,349639
20241114,240000
20241115,283000
20241118,209212
20241119,364370
20241120,2119
20241121,204000
20241122,18000
20241125,149531
20241126,82323
20241127,101000
20241128,161000
20241129,147000
20241202,-43000
20241203,-91600
20241204,109677
20241205,212975
20241206,182000
20241209,4986
20241210,27000
20241211,235000
20241212,-101000
20241213,170883
20241216,124000
20241217,-4000
20241218,200000
20241219,117065
20241220,-116030
20241223,-19985
20241224,116980
20241225,183070
20241226,-162000
20241227,97000
20241230,36000
20241231,151291
20250102,-302045
20250103,579000
20250106,-263377
20250107,180000
20250108,33008
20250109,62025
20250110,295117
20250113,54102
20250114,71000
20250115,31000
20250116,91000
20250117,-11663
20250120,73102
20250121,-22000
20250122,-42000
20250203,-47390
20250204,313000
20250205,60000
20250206,41000
20250207,58000
20250210,16000
20250211,-91000
20250212,170250
20250213,-136900
20250214,-11000
20250217,5000
20250218,-18000
20250219,-242915
20250220,-154000
20250221,-47000
20250224,-51988
20250225,-58000
20250226,-28000
20250227,63131
20250303,-64577
20250304,-40000
20250305,17000
20250306,-6999
20250307,-96972
20250310,30301
20250311,59001
20250312,-24995
20250313,-5000
20250314,4000
20250317,-22000
20250318,-2000
20250319,-43000
20250320,40000
20250321,-16000
20250324,7000
20250325,21000
20250326,21600
20250327,-89000
20250328,172000
20250331,3000
20250401,63000
20250402,-64077
20250407,2057
20250408,-67137
20250409,176000
20250410,-110800
20250411,52000
20250414,-1990
20250415,79990
20250416,-11050
20250417,-118065
20250418,34845
20250421,23975
20250422,20000
20250423,-85000
20250424,97989
20250425,-158167
20250428,-80873
20250429,-95000
20250430,-151800
20250502,-45200
20250505,120000
20250506,-11000
20250507,33000
20250508,40000
20250509,-1620
20250512,-57000
20250513,10000
20250514,-47000
20250515,41142
20250516,54000
20250519,-120000
20250520,34950
20250521,-11000
20250522,-21000
20250523,-4000
20250526,47000
20250527,55000
20250528,174680
20250529,24962
20250602,-14000
20250603,-19004
20250604,957
20250605,-33000
20250606,10207
20250609,44933
20250610,194900
20250611,317067
20250612,-134000
20250613,-87000
20250616,-24000
20250617,55009
20250618,-23000
20250619,50007
20250620,-7000
20250623,-114000
20250624,-34989
20250625,-51943
20250626,-66080
20250627,34003
20250630,21961
20250701,-170000
20250702,-88000
20250703,-100000
20250704,-42000
20250707,-60986
20250708,117000
20250709,282001
20250710,119865
20250711,56000
20250714,4000
20250715,-18990
20250716,52000
20250717,-211484
20250718,-79000
20250721,-106831
20250722,-23000
20250723,19005
20250724,-64000
20250725,25000
20250728,-43000
20250729,-8000
20250730,-143000
20250731,176000
20250801,78000
20250804,-203911
20250805,283001
20250806,-128000
20250807,383000
20250808,-13999
20250811,-11000
20250812,41000
20250813,10358
20250814,419018
20250815,55061
20250818,-108506
20250819,-10000
20250820,218500
20250821,-24998
20250822,109000
20250825,11000
20250826,956
20250827,-9000
20250828,-6100
20250829,-223992
20250901,165000
20250902,-103995
20250903,-161884
20250904,948
20250905,92980
20250908,168943
20250909,54900
20250910,-66000
20250911,-188153
20250912,113900
20250915,153000
20250916,-53800
20250917,49240
20250918,-97974
20250919,298958
20250922,10000
20250923,443000
20250924,41000
20250925,77902
20250926,-21500
20250930,142000
20251001,15000
20251002,-89718
20251003,173000
20251007,117032
20251008,241492
20251009,35397
20251013,11030
20251014,-225962
20251015,-64132
20251016,-14000
20251017,-42813
20251020,24900
20251021,-129030
20251022,20530
20251023,-17990
20251027,120925
20251028,-50995
20251029,-77874
20251030,-403795
20251031,60611
20251103,9000
20251104,-24000
20251105,21100
20251106,14562
20251107,-13611
20251110,8700
20251111,261767
20251112,155997
20251113,-66010
20251114,157815
20251117,-48000
20251118,-51603
20251119,1003
20251120,-121100
20251121,166505
20251124,118777
20251125,216980
20251126,-54006
20251127,-36980
20251128,-79029
20251201,-102002
20251202,-31500
20251203,-18000
20251204,-190000
20251205,-6020
20251208,14500
20251209,29156
20251210,33800
20251211,-5013
20251212,-34000
20251215,135003
20251216,-238900
20251217,-79998
20251218,158000
20251219,-123236
20251222,-68004
20251223,-21000
20251224,21620
20251226,78969
20251229,-111770
20251230,-130992
20251231,-77896
20260102,-22002
20260105,-52281
20260106,-172206
20260107,-30998
20260108,-105350
20260109,-2133
20260112,36094
20260113,161997
20260114,110801
20260115,-8000
20260116,-89100
20260119,91221
20260120,37877
20260121,254926
20260122,-86990
20260123,46200
20260126,110598
20260127,-241009
20260128,16050
20260129,58471
20260130,119207
20260202,45991
20260203,80492
20260204,-26668
20260205,-70941
20260206,71560
20260209,93666
20260210,-12419
20260211,92071
20260223,-79282
20260224,12012
20260225,166500
20260226,-213299
20260302,-94989
