date,net
20241001,-3769682
20241004,-3979612
20241007,-5459670
20241008,-4167438
20241009,-4337215
20241011,-3281020
20241014,879985
20241015,-622351
20241016,-5720410
20241017,3980422
20241018,-3286223
20241021,1011045
20241022,-217175
20241023,-1236447
20241024,-1492090
20241025,-445175
20241028,-700118
20241029,-2447733
20241030,-418130
20241101,-3796203
20241104,-2973379
20241105,465971
20241106,1232000
20241107,3603263
20241108,-1287171
20241111,127338
20241112,-4173350
20241113,-4494769
20241114,-4115960
20241115,1866009
20241118,125298
20241119,-549482
20241120,-3260159
20241121,1965500
20241122,-3423049
20241125,2007179
20241126,-2077974
20241127,-905882
20241128,-842368
20241129,8489302
20241202,3335379
20241203,-133898
20241204,-3455354
20241205,666000
20241206,1016452
20241209,-2488666
20241210,2136130
20241211,-6530894
20241212,6284138
20241213,-1217421
20241216,19507850
20241217,1077869
20241218,-1508075
20241219,-7054877
20241220,-3431299
20241223,4264027
20241224,3496880
20241225,-3061711
20241226,-985900
20241227,-115114
20241230,-3113695
20241231,472488
20250102,-2257257
20250103,-3420430
20250106,1929080
20250107,3090380
20250108,-6511425
20250109,2458000
20250110,2630781
20250113,1588438
20250114,2645172
20250115,7447661
20250116,6346220
20250117,-50698
20250120,5846073
20250121,-749267
20250122,1474288
20250203,-5354705
20250204,-1971673
20250205,-734397
20250206,-718560
20250207,2134466
20250210,-3081932
20250211,-2688870
20250212,-653796
20250213,1778401
20250214,6168982
20250217,-2077950
20250218,-9660476
20250219,11704385
20250220,-15619833
20250221,11577569
20250224,-7333008
20250225,18907630
20250226,-8587561
20250227,-7618972
20250303,-8669580
20250304,1690545
20250305,-2901360
20250306,-5476996
20250307,10744735
20250310,-19407354
20250311,-5693485
20250312,8708055
20250313,14285963
20250314,-30215
20250317,-4766140
20250318,-1273544
20250319,3395755
20250320,12425595
20250321,-5360636
20250324,-2425998
20250325,-6093800
20250326,5337432
20250327,3868360
20250328,-2783095
20250331,-1852059
20250401,-3362580
20250402,5386711
20250407,8281000
20250408,-8625262
20250409,-7743443
20250410,-967000
20250411,-1927271
20250414,15038460
20250415,-26372045
20250416,-8816194
20250417,-10072764
