date,net
20241001,-2980
20241004,-147985
20241007,172955
20241008,23000
20241009,-3000
20241011,-707000
20241014,16068
20241015,-108037
20241016,-31000
20241017,-15020
20241018,-109000
20241021,99950
20241022,-146388
20241023,97905
20241024,-161000
20241025,-46448
20241028,-90000
20241029,-105000
20241030,-23000
20241101,-26000
20241104,-5833
20241105,27000
20241106,23000
20241107,157000
20241108,-123000
20241111,-4000
20241112,-2000
20241113,-110000
20241114,-75000
20241115,65000
20241118,31000
20241119,129000
20241120,54000
20241121,-6000
20241122,-14000
20241125,-36000
20241126,-5000
20241127,37000
20241128,90000
20241129,61000
20241202,7202
20241203,10000
20241204,-44000
20241205,-56745
20241206,-16000
20241209,29000
20241210,52000
20241211,29000
20241212,19000
20241213,0
20241216,32000
20241217,75000
20241218,24000
20241219,72000
20241220,3000
20241223,-3000
20241224,8000
20241225,19000
20241226,227000
20241227,-81000
20241230,11000
20241231,3000
20250102,-7000
20250103,-143000
20250106,91000
20250107,20000
20250108,-47000
20250109,-35000
20250110,84000
20250113,92000
20250114,64000
20250115,-54000
20250116,122000
20250117,-52000
20250120,20000
20250121,-18000
20250122,-13000
20250203,-26000
20250204,-77000
20250205,44000
20250206,17000
20250207,-1000
20250210,-7000
20250211,4000
20250212,0
20250213,45000
20250214,-5000
20250217,-6000
20250218,14000
20250219,-116000
20250220,-27000
20250221,-44000
20250224,-113000
20250225,-155000
20250226,-276000
20250227,-29000
20250303,-27000
20250304,66000
20250305,-18167
20250306,-50000
20250307,-46000
20250310,6000
20250311,-41000
20250312,28000
20250313,-27000
20250314,-48000
20250317,-24000
20250318,-2000
20250319,-68000
20250320,6000
20250321,-41000
20250324,-20000
20250325,-27000
20250326,18000
20250327,-8000
20250328,-1000
20250331,46000
20250401,60000
20250402,28000
20250407,1500
20250408,2000
20250409,86798
20250410,11000
20250411,232000
20250414,223000
20250415,119100
20250416,-25000
20250417,-10000
20250418,-18000
20250421,-38000
20250422,21000
20250423,9000
20250424,53000
20250425,-62552
20250428,17000
20250429,30000
20250430,-20000
20250502,-21000
20250505,31000
20250506,68000
20250507,1000
20250508,-5000
20250509,-4000
20250512,1000
20250513,-1000
20250514,95000
20250515,-241196
20250516,-70804
20250519,-261000
20250520,-81000
20250521,-31000
20250522,-20000
20250523,-27159
20250526,2824
20250527,-26081
20250528,-40
20250529,-4000
20250602,-37000
20250603,-997
20250604,24453
20250605,4000
20250606,-11000
20250609,-44000
20250610,21000
20250611,75000
20250612,-9000
20250613,-239123
20250616,-60000
20250617,-10877
20250618,59000
