date,net
20241001,225100
20241004,15200
20241007,-29245
20241008,-362800
20241009,-1015319
20241011,123000
20241014,-173700
20241015,342000
20241016,-403000
20241017,87000
20241018,-63000
20241021,646000
20241022,411790
20241023,-100000
20241024,-145000
20241025,89000
20241028,-679000
20241029,-415900
20241030,320000
20241101,17100
20241104,-283000
20241105,293000
20241106,587010
20241107,-337101
20241108,-282670
20241111,-609000
20241112,219000
20241113,348991
20241114,-381000
20241115,153000
20241118,725000
20241119,890200
20241120,160000
20241121,888069
20241122,389000
20241125,-297189
20241126,302115
20241127,-467941
20241128,-55691
20241129,130657
20241202,-330520
20241203,-856666
20241204,-192030
20241205,-555000
20241206,-532369
20241209,-532750
20241210,-812540
20241211,-1593971
20241212,-539522
20241213,-282457
20241216,-119432
20241217,441405
20241218,189470
20241219,-987490
20241220,-362482
20241223,-113622
20241224,185272
20241225,-9752
20241226,-15553
20241227,59179
20241230,-114851
20241231,-405083
20250102,-648034
20250103,-433644
20250106,-167979
20250107,-833397
20250108,-275234
20250109,-1657000
20250110,-923800
20250113,-1224000
20250114,1884008
20250115,-279999
20250116,676442
20250117,191251
20250120,317010
20250121,-265944
20250122,13105
20250203,-596250
20250204,211655
20250205,-17759
20250206,104975
20250207,-89000
20250210,97488
20250211,266387
20250212,-193897
20250213,1606000
20250214,205973
20250217,2685976
20250218,3378100
20250219,543000
20250220,831000
20250221,-214177
20250224,34630
20250225,750971
20250226,-566159
20250227,-198497
20250303,1745461
20250304,146392
20250305,507000
20250306,-522075
20250307,967308
20250310,2881636
20250311,911023
20250312,1336443
20250313,1141000
20250314,4336128
20250317,7874163
20250318,-2919242
20250319,676849
20250320,264647
20250321,1368001
20250324,683392
20250325,-79788
20250326,-124
20250327,-218000
20250328,-717148
20250331,202000
20250401,631000
20250402,907104
20250407,17000
20250408,-2995000
20250409,-1339642
20250410,-184000
20250411,318000
20250414,-369000
20250415,270785
20250416,-418698
20250417,-354000
20250418,-188105
20250421,1009415
20250422,-622489
20250423,648000
20250424,457900
20250425,2457314
20250428,-409909
20250429,2533845
20250430,647763
20250502,1139000
20250505,163726
20250506,-155100
20250507,328000
20250508,1688496
20250509,-230032
20250512,-83547
20250513,-715000
20250514,1554180
20250515,3863147
20250516,-606330
20250519,429171
20250520,-1775860
20250521,-200000
20250522,2624642
20250523,482134
20250526,562029
20250527,655516
20250528,-208026
20250529,1654066
20250602,-130505
20250603,226000
20250604,877667
20250605,-203000
20250606,4408127
20250609,-2194100
20250610,205500
20250611,-572292
20250612,464904
20250613,-228355
20250616,-250430
20250617,-116909
20250618,3917968
20250619,-1635924
20250620,-1076085
20250623,3359100
20250624,-3546839
20250625,-1654616
20250626,-2236351
20250627,-1099931
20250630,208000
20250701,146849
20250702,298676
20250703,1373554
20250704,-2866900
20250707,306213
20250708,-2305201
20250709,6683507
20250710,-3676111
20250711,-704694
20250714,2182001
20250715,1444844
20250716,-146063
20250717,3544449
20250718,-1013000
20250721,393964
20250722,-339600
20250723,3186095
20250724,1591765
20250725,-139000
20250728,366239
20250729,85000
20250730,1005500
20250731,-54000
20250801,395000
20250804,328000
20250805,1583000
20250806,-29258
20250807,-2332621
20250808,2058017
20250811,239000
20250812,2130000
20250813,715010
20250814,9637548
20250815,-535850
20250818,-49000
20250819,-105652
20250820,-522001
20250821,325034
20250822,836000
20250825,2446706
20250826,3562823
20250827,1990700
20250828,2437000
20250829,521239
20250901,970050
20250902,520000
20250903,2002050
20250904,1451100
20250905,5184010
20250908,-684900
20250909,2363500
20250910,5724150
20250911,3743167
20250912,2827836
20250915,-1247100
20250916,7010521
20250917,2452530
20250918,806048
20250919,6451380
20250922,-625000
20250923,4374054
20250924,2454000
20250925,2491560
20250926,4885000
20250930,1034053
20251002,-286468
20251003,1920800
20251007,-6038867
20251008,48499
20251009,-2185714
20251013,1377178
20251014,800859
20251015,-1082900
20251016,-1266795
20251017,339697
20251020,-296017
20251021,-1140809
20251022,2839897
20251023,753815
20251027,3300742
20251028,-7481264
20251029,-600556
20251030,4170111
20251031,-911872
20251103,-1087000
20251104,1207045
20251105,378930
20251106,32000
20251107,386150
20251110,-305410
20251111,-504349
20251112,-1341707
20251113,-28185
20251114,918785
20251117,-2848131
20251118,3083937
20251119,-117778
20251120,-517545
20251121,3120900
20251124,-732913
20251125,-4387050
20251126,-1211239
20251127,-2787000
20251128,-1926716
20251201,-697886
20251202,116030
20251203,-3408050
20251204,-270000
20251205,-1071580
20251208,-1789935
20251209,-701537
20251210,-2480920
20251211,659407
20251212,-804000
20251215,-547400
20251216,-1070864
20251217,5259081
20251218,-1928180
20251219,-2784701
20251222,3931993
20251223,-925554
20251224,6627894
20251226,612063
20251229,5020894
20251230,1562916
20251231,3447448
20260102,520400
20260105,1685731
20260106,522420
20260107,1301030
20260108,218645
20260109,695172
20260112,944939
20260113,208705
20260114,168532
20260115,109242
20260116,231403
20260119,36910
20260120,-620174
20260121,-1146533
20260122,665565
20260123,22482
20260126,-1663509
20260127,-2250032
20260128,-2512346
20260129,-1503672
20260130,-645527
20260202,1004345
20260203,-472028
20260204,-1303936
20260205,-1744595
20260206,-3804562
20260209,1329675
20260210,-5755
20260211,-390121
20260223,-1330859
20260224,1233957
20260225,-9970182
20260226,-2551028
20260302,-796456
20260303,-3872011
20260304,152155
20260305,-105520
20260306,-3735720
20260309,13183490
20260310,-5092460
20260311,3396748
20260312,-1713471
20260313,2294819
20260316,122742
20260317,-1216413
20260318,-534000
20260319,1853072
20260320,376983
20260323,262532
20260324,-1287659
20260325,-595768
20260326,-716632
20260327,308478
20260330,-3274039
20260331,210834
20260401,-804000
20260402,-4314447
20260407,-5682199
20260408,-391946
20260409,-6252927
20260410,-307705
20260413,-4613534
20260414,3924187
20260415,-6080435
20260416,-2515811
20260417,570701
20260420,-4277861
20260421,9997220
20260422,-2542322
20260423,-4798036
20260424,-6374045
20260427,6877519
20260428,-5412253
20260429,-4725754
20260430,-3249171
20260504,247304
20260505,-4867702
20260506,-1430072
20260507,-1487444
20260508,202605
20260511,-2301525
20260512,-1842711
20260513,-1673488
20260514,-603120
20260515,-1277126
20260518,-207241
20260519,-759016
20260520,534814
20260521,-2540735
20260522,-2181273
20260525,-2651558
20260526,-39203
20260527,-698264
20260528,-659465
20260529,451699
20260601,1110982
20260602,6085031
20260603,-5234114
20260604,2464162
20260605,-2622234
20260608,1307096
20260609,-2017901
20260610,-1391376
20260611,-1166279
