date,net
20251103,-4221243
20251104,-3240775
20251105,-609193
20251106,-800571
20251107,-1782586
20251110,-840503
20251111,-2067803
20251112,-1289949
20251113,-626376
20251114,-4050268
20251117,47934
20251118,-1302231
20251119,-657097
20251120,1890796
20251121,-6710531
20251124,-1717688
20251125,127311
20251126,1186211
20251127,-166933
20251128,-1258685
20251201,791713
20251202,545799
20251203,-178523
20251204,1204001
20251205,-1550543
20251208,302393
20251209,382047
20251210,13767
20251211,-3637430
20251212,-1160142
20251215,-1253736
20251216,-3035590
20251217,-4937028
20251218,-1966087
20251219,-399739
20251222,1123530
20251223,-588171
20251224,117234
20251226,-766273
20251229,-15608
20251230,-368840
20251231,876157
20260102,3915769
20260105,4537821
20260106,5448716
20260107,-1713410
20260108,1794576
20260109,522013
20260112,3345799
20260113,-733412
20260114,1942627
20260115,-1109082
20260116,6399024
20260119,-1339079
20260120,452119
20260121,2079362
20260122,3979159
20260123,-1220613
20260126,-2334484
20260127,343968
20260128,1419675
20260129,-891024
20260130,-346313
20260202,-725494
20260203,-1150989
20260204,1190633
20260205,-6151222
20260206,-32989
20260209,-386164
20260210,-920400
20260211,2129691
20260223,2475933
20260224,2261297
20260225,1129145
20260226,-1375710
20260302,372280
20260303,-2240872
20260304,-827742
20260305,-712047
20260306,-633030
20260309,921208
20260310,984537
20260311,162440
20260312,-610219
20260313,89955
20260316,-1362898
20260317,4074614
20260318,1439007
20260319,1066831
20260320,1818907
20260323,-2181400
20260324,2379150
20260325,6636531
20260326,-1167904
20260327,-1991679
20260330,-753462
20260331,-5365151
20260401,924426
20260402,-2075402
20260407,3586420
20260408,3877195
20260409,955478
20260410,606510
20260413,-557695
20260414,-2337349
20260415,1559694
20260416,2028438
20260417,-517937
20260420,470789
20260421,1061618
20260422,-2461651
20260423,-4136383
20260424,496302
20260427,-3796892
20260428,3748001
20260429,-757510
20260430,-455429
20260504,-176848
20260505,-4044788
20260506,2992222
20260507,3332756
20260508,-4349389
20260511,475926
20260512,-4011181
20260513,456559
20260514,591406
20260515,-1719054
20260518,943
20260519,-1509279
20260520,-908349
20260521,-398905
20260522,-233206
20260525,4532896
20260526,2488439
20260527,3811995
20260528,-1863733
20260529,763946
20260601,-688342
20260602,-462543
20260603,2674926
20260604,67095
20260605,-2426905
20260608,-737833
20260609,1292600
20260610,-7161564
20260611,-366654
