date,net
20250619,-253745
20250620,-108210
20250623,-114678
20250624,903292
20250625,1119535
20250626,713079
20250627,557605
20250630,84939
20250701,173333
20250702,221541
20250703,-373928
20250704,319827
20250707,181955
20250708,-132914
20250709,-295985
20250710,-179022
20250711,1103
20250714,-341641
20250715,-264024
20250716,-274151
20250717,-16500
20250718,-236156
20250721,-516201
20250722,-189205
20250723,20086
20250724,-138408
20250725,-113299
20250728,-200815
20250729,-165597
20250730,-243580
20250731,127279
20250801,450974
20250804,141018
20250805,99813
20250806,-476036
20250807,89877
20250808,-1394618
20250811,-1208900
20250812,-583514
20250813,-693410
20250814,109678
20250815,-116397
20250818,73152
20250819,79764
20250820,-681394
20250821,-44570
20250822,203389
20250825,2321603
20250826,1574574
20250827,512643
20250828,-727114
20250829,341329
20250901,-539024
20250902,164018
20250903,533171
20250904,-110782
20250905,-69597
20250908,-56865
20250909,1025702
20250910,-260927
20250911,602718
20250912,35877
20250915,111366
20250916,239864
20250917,-82207
20250918,130063
20250919,-233687
20250922,-402534
20250923,-404764
20250924,-333132
20250925,-358601
20250926,-571138
20250930,685706
20251001,421731
20251002,1036661
20251003,-205501
20251007,329065
20251008,1197743
20251009,1430279
20251013,628964
20251014,584480
20251015,87821
20251016,133638
20251017,443235
20251020,100749
20251021,855088
20251022,620128
20251023,219314
20251027,-1084575
20251028,-467192
20251029,-126642
20251030,254652
20251031,189053
20251103,640482
20251104,660499
20251105,-604803
20251106,381630
20251107,-528050
20251110,686297
20251111,1382721
20251112,228423
20251113,-284634
20251114,239469
20251117,-106375
20251118,27375
20251119,23233
20251120,175987
20251121,270182
20251124,188492
20251125,-161423
20251126,-318711
20251127,6956
20251128,-598349
20251201,45213
20251202,281354
20251203,264017
20251204,132996
20251205,-273276
20251208,-424286
20251209,51092
20251210,87842
20251211,419128
20251212,609742
20251215,-553384
20251216,230625
20251217,-127995
20251218,-108253
20251219,-101116
20251222,-479001
20251223,-59459
20251224,-84604
20251226,-213798
20251229,-280773
20251230,-65192
20251231,40102
20260102,-496916
20260105,519184
20260106,-335548
20260107,181665
20260108,382091
20260109,299708
20260112,-173699
20260113,-20934
20260114,-266661
20260115,860074
20260116,-261838
20260119,126339
20260120,-21576
20260121,179548
20260122,-445843
20260123,1118806
20260126,-385762
20260127,-328347
20260128,-514486
20260129,532458
20260130,-466579
20260202,205885
20260203,-111593
20260204,-1336866
20260205,692505
20260206,-96962
20260209,-42916
20260210,355990
20260211,-27652
20260223,10840
20260224,141573
20260225,321515
20260226,1415333
20260302,-316295
20260303,-288969
20260304,371249
20260305,-27209
20260306,11403
20260309,-93103
20260310,77409
20260311,-33808
20260312,-35583
20260313,37320
20260316,-250958
20260317,98169
20260318,494217
20260319,594401
20260320,640498
20260323,282159
20260324,51897
20260325,-250909
20260326,58283
20260327,-148099
20260330,173762
20260331,328268
20260401,-52834
20260402,315808
20260407,-59447
20260408,-90183
20260409,513018
20260410,-125111
20260413,111849
20260414,322932
20260415,62190
20260416,276474
20260417,24819
20260420,-52941
20260421,-125766
20260422,-414473
20260423,59323
20260424,-100413
20260427,76426
20260428,74188
20260429,-177247
20260430,109219
20260504,-406557
20260505,-525322
20260506,-39713
20260507,275381
20260508,190341
20260511,543756
20260512,22206
20260513,733336
20260514,-95400
20260515,584794
20260518,291427
20260519,594312
20260520,-107692
20260521,-756559
20260522,-228239
20260525,-550519
20260526,82594
20260527,60060
20260528,559340
20260529,-451910
20260601,217472
20260602,179739
20260603,-9308
20260604,119101
20260605,145498
20260608,24571
20260609,-374082
20260610,246040
20260611,47941
