date,net
20241001,-1149273
20241004,-3737900
20241007,-3348300
20241008,-2672000
20241009,-2747926
20241011,-7048955
20241014,-92418
20241015,-3181228
20241016,-6940300
20241017,-2461230
20241018,-1082406
20241021,12648000
20241022,-5593950
20241023,-1299000
20241024,-9845394
20241025,-3489645
20241028,-1974750
20241029,205699
20241030,-1173722
20241101,1151000
20241104,-1400000
20241105,26000
20241106,792783
20241107,-139000
20241108,-6123936
20241111,-179970
20241112,1983
20241113,-1382000
20241114,443030
20241115,702000
20241118,434789
20241119,646126
20241120,-504000
20241121,-317000
20241122,-443126
20241125,1376675
20241126,-1080095
20241127,-478086
20241128,-631750
20241129,216158
20241202,159379
20241203,309993
20241204,1064360
20241205,-938030
20241206,684168
20241209,160590
20241210,-1527467
20241211,-1348770
20241212,352069
20241213,-525330
20241216,738674
20241217,336638
20241218,-1171017
20241219,228398
20241220,-2252636
20241223,167969
20241224,-424000
20241225,19007
20241226,-732600
20241227,-1748935
20241230,-1329095
20241231,-619995
20250102,-1603056
20250103,347753
20250106,2083489
20250107,-652247
20250108,-591782
20250109,201748
20250110,2331150
20250113,960000
20250114,1103000
20250115,-189000
20250116,1737055
20250117,555830
20250120,1102006
20250121,133412
20250122,1302605
20250203,231969
20250204,880729
20250205,961000
20250206,1367130
20250207,-169558
20250210,545000
20250211,-936400
20250212,709836
20250213,1236100
20250214,1162200
20250217,1289900
20250218,-1118000
20250219,-339000
20250220,-59900
20250221,90050
20250224,-20025
20250225,81902
20250226,-328495
20250227,-318334
20250303,-881563
20250304,250000
20250305,174000
20250306,-164985
20250307,5014
20250310,-103985
20250311,689000
20250312,14972
20250313,390065
20250314,-40000
20250317,233680
20250318,943014
20250319,681117
20250320,-431373
20250321,534778
20250324,-1602000
20250325,-47800
20250326,116000
20250327,-49400
20250328,-739500
20250331,2226000
20250401,881344
20250402,-242213
20250407,68000
20250408,118006
20250409,677980
20250410,-17006
20250411,1560510
20250414,178606
20250415,649260
20250416,-349000
20250417,337050
20250418,162000
20250421,288000
20250422,305863
20250423,914522
20250424,212207
20250425,1185371
20250428,663291
20250429,756064
20250430,-431986
20250502,143460
20250505,474150
20250506,140878
20250507,410334
20250508,476945
20250509,-68839
20250512,577759
20250513,-382956
20250514,497498
20250515,-502282
20250516,-142882
20250519,-974775
20250520,-221357
20250521,-257143
20250522,-363000
20250523,54001
20250526,158953
20250527,-269754
20250528,217028
20250529,125178
20250602,-638444
20250603,32000
20250604,463000
20250605,496941
20250606,247685
20250609,-241459
20250610,133773
20250611,799223
20250612,-287479
20250613,-1406524
20250616,709000
20250617,-367900
20250618,-705000
20250619,-815917
20250620,-78800
20250623,131000
20250624,1039474
20250625,899000
20250626,287080
20250627,379032
20250630,-627514
20250701,502400
20250702,-173968
20250703,843100
20250704,-1176000
20250707,-179827
20250708,4822
20250709,124120
20250710,160089
20250711,971093
20250714,-55000
20250715,346101
20250716,-1036824
20250717,-1113587
20250718,-1059502
20250721,-69350
20250722,-1234000
20250723,680077
20250724,608291
20250725,-37000
20250728,152100
20250729,-3000
20250730,593000
20250731,-2093000
20250801,360000
20250804,191000
20250805,117840
20250806,-410984
20250807,-381430
20250808,-1861986
20250811,-447999
20250812,899100
20250813,986300
20250814,1511397
20250815,-3471600
20250818,411000
20250819,-1879790
20250820,-1206800
20250821,1329028
20250822,-2487900
20250825,511200
20250826,143573
20250827,1160100
20250828,-363234
20250829,260434
20250901,-1268539
20250902,-222100
20250903,2362000
20250904,-1458900
20250905,455100
20250908,520400
20250909,-1332400
20250910,-565700
20250911,-2445800
20250912,37719
20250915,-699900
20250916,1024500
20250917,93000
20250918,6230208
20250919,-3617400
20250922,-1595640
20250923,-1437800
20250924,-1546808
20250925,-1616779
20250926,-2944550
20250930,-641826
20251001,-375525
20251002,-571706
20251003,-46730
20251007,1121175
20251008,133675
20251009,62100
20251013,-398900
20251014,449500
20251015,-250950
20251016,1370600
20251017,-766850
20251020,93000
20251021,719950
20251022,274200
20251023,-1186775
20251027,573124
20251028,120359
20251029,41150
20251030,-694900
20251031,337102
20251103,-85648
20251104,292484
20251105,529355
20251106,143150
20251107,86100
20251110,380150
20251111,526100
20251112,-1175055
20251113,642050
20251114,-585900
20251117,778363
20251118,-606750
20251119,7080
20251120,913000
20251121,56772
20251124,-6925
20251125,505000
20251126,644100
20251127,430200
20251128,404000
20251201,105100
20251202,127545
20251203,638200
20251204,149073
20251205,-240000
20251208,2135819
20251209,1971739
20251210,2573900
20251211,3539856
20251212,-2863966
20251215,100358
20251216,1019418
20251217,-279929
20251218,-879830
20251219,-234254
20251222,-450030
20251223,476449
20251224,-1068675
20251226,-988824
20251229,-932800
20251230,99400
20251231,-1461000
20260102,-1404622
20260105,-389773
20260106,-490800
20260107,-561900
20260108,-902753
20260109,24200
20260112,-24000
20260113,-2771000
20260114,790223
20260115,-156000
20260116,470042
20260119,569051
20260120,-674900
20260121,-308674
20260122,-343563
20260123,-128600
20260126,590850
20260127,-245005
20260128,1256000
20260129,-392875
20260130,-272524
20260202,113300
20260203,908966
20260204,347000
20260205,-243666
20260206,-330716
20260209,215100
20260210,352000
20260211,-2110368
20260223,1106492
20260224,241000
20260225,-1564520
20260226,1390006
20260302,-16000
20260303,-1893630
20260304,-466642
20260305,574250
20260306,267093
20260309,-362700
20260310,497200
20260311,1025000
20260312,-205000
20260313,-209000
20260316,988100
20260317,1425122
20260318,1601945
20260319,655745
20260320,723967
20260323,2254930
20260324,-2145000
20260325,-507216
20260326,100792
20260327,-1037025
20260330,-1024570
20260331,1188614
20260401,-497000
20260402,205000
20260407,-417000
20260408,1455965
20260409,664035
20260410,-519975
20260413,1458945
20260414,2820328
20260415,4383935
20260416,1100282
20260417,512161
20260420,-2695517
20260421,4035664
20260422,2150956
20260423,4584098
20260424,129010
20260427,-2420740
20260428,-2113611
20260429,-635000
20260430,929020
20260504,-1344719
20260505,-3068898
20260506,899000
20260507,-4119467
20260508,-700945
20260511,1480945
20260512,-288982
20260513,-911000
20260514,-1369800
20260515,2281000
20260518,-433740
20260519,-280000
20260520,9146964
20260521,769738
20260522,2504066
20260525,-5976436
20260526,-3418859
20260527,-1534947
20260528,-1854503
20260529,-1074973
20260601,-996779
20260602,-1166285
20260603,-2254845
20260604,-7703
20260605,-1731147
20260608,847809
20260609,-633496
20260610,-139596
20260611,44638
