date,net
20241001,-13000
20241004,-222663
20241007,-4000
20241008,60376
20241009,-110000
20241011,-67316
20241014,-32720
20241015,18000
20241016,-8000
20241017,-62560
20241018,-116891
20241021,7020
20241022,-92980
20241023,-53000
20241024,-179957
20241025,48000
20241028,5492
20241029,-29000
20241030,-32244
20241101,-36594
20241104,15561
20241105,-84985
20241106,37018
20241107,-45386
20241108,-173635
20241111,-110414
20241112,-69990
20241113,-99365
20241114,-186517
20241115,174379
20241118,162040
20241119,32715
20241120,2000
20241121,11389
20241122,41680
20241125,-41522
20241126,-50000
20241127,-90000
20241128,-5000
20241129,92760
20241202,7880
20241203,-115692
20241204,-83685
20241205,-68980
20241206,4622
20241209,29182
20241210,25356
20241211,-120999
20241212,-1616
20241213,-38000
20241216,-2970
20241217,45460
20241218,2381
20241219,-75890
20241220,-14149
20241223,-2646
20241224,-91000
20241225,75000
20241226,22000
20241227,-26663
20241230,-84236
20241231,16818
20250102,-42697
20250103,-3000
20250106,95033
20250107,-74624
20250108,-43624
20250109,-89296
20250110,-47195
20250113,-238000
20250114,-40806
20250115,197345
20250116,-39311
20250117,-27412
20250120,-6643
20250121,-36655
20250122,-322521
20250203,-261832
20250204,-148593
20250205,77810
20250206,2036
20250207,-132582
20250210,207658
20250211,18456
20250212,-161901
20250213,-70808
20250214,-277617
20250217,443138
20250218,-182266
20250219,141743
20250220,-136358
20250221,53541
20250224,-69443
20250225,38575
20250226,61853
20250227,-128238
20250303,214984
20250304,445444
20250305,91072
20250306,279932
20250307,40291
20250310,313039
20250311,321446
20250312,215497
20250313,302726
20250314,97777
20250317,-38488
20250318,29405
20250319,13733
20250320,98387
20250321,-119414
20250324,118000
20250325,-105402
20250326,149586
20250327,-156682
20250328,-49940
20250331,184000
20250401,96000
20250402,131384
20250407,95940
20250408,357078
20250409,130594
20250410,-51323
20250411,161900
20250414,-160089
20250415,143346
20250416,116105
20250417,150715
20250418,130816
20250421,-27000
20250422,5000
20250423,-65802
20250424,46108
20250425,66000
20250428,-3000
20250429,-86000
20250430,-86770
20250502,-128315
20250505,-238654
20250506,-148308
20250507,-8654
20250508,153038
20250509,-39000
20250512,337639
20250513,-48638
20250514,-102382
20250515,154000
20250516,-41087
20250519,46087
20250520,-198000
20250521,-95720
20250522,-72294
20250523,14346
20250526,-115463
20250527,-105308
20250528,28279
20250529,-49751
20250602,-112762
20250603,-136000
20250604,-9583
20250605,4227
20250606,-172671
20250609,-16506
20250610,-125965
20250611,176986
20250612,-151608
20250613,-219656
20250616,46946
20250617,-23949
20250618,230980
20250619,-363788
20250620,-111098
20250623,-175027
