date,net
20241001,2266380
20241004,-2397700
20241007,379200
20241008,-1830952
20241009,1515236
20241011,604039
20241014,752104
20241015,397856
20241016,29366
20241017,2364095
20241018,-537435
20241021,1293510
20241022,-225091
20241023,60034
20241024,378201
20241025,819720
20241028,337931
20241029,-363551
20241030,-6263
20241101,-4329413
20241104,1091640
20241105,508570
20241106,5060142
20241107,137273
20241108,1234730
20241111,14633071
20241112,-3008324
20241113,1969699
20241114,-452375
20241115,-3944042
20241118,-1597509
20241119,-311617
20241120,-2029428
20241121,949181
20241122,4331595
20241125,617321
20241126,3489386
20241127,-971221
20241128,15429
20241129,-189732
20241202,-176811
20241203,-1443734
20241204,-4507309
20241205,1164370
20241206,1249530
20241209,-143971
20241210,285276
20241211,260313
20241212,3082388
20241213,-2493932
20241216,-1788733
20241217,-3813111
20241218,-1199057
20241219,-2333565
20241220,-1448892
20241223,-418872
20241224,9807
20241225,82986
20241226,192724
20241227,309156
20241230,-706740
20241231,-2194665
20250102,483997
20250103,-822725
20250106,739828
20250107,-1430818
20250108,-862688
20250109,7484840
20250110,-751591
20250113,-369088
20250114,920658
20250115,-1549059
20250116,12679528
20250117,1229157
20250120,1722090
20250121,771854
20250122,2246326
20250203,1753781
20250204,-715500
20250205,698662
20250206,286663
20250207,173098
20250210,3373457
20250211,695880
20250212,1470485
20250213,7671391
20250214,-672968
20250217,2454053
20250218,2501366
20250219,765761
20250220,6454470
20250221,1820278
20250224,1190127
20250225,2530635
20250226,2245871
20250227,-4361747
20250303,4814397
20250304,-234787
20250305,976428
20250306,-2753282
20250307,-2172933
20250310,-724774
20250311,1836908
20250312,566857
20250313,-3077583
20250314,-1539824
20250317,-843835
20250318,-1770318
20250319,-1256798
20250320,816369
20250321,3306181
20250324,-398774
20250325,-2204019
20250326,2173400
20250327,-165416
20250328,-3855821
20250331,-248005
20250401,-788578
20250402,-645680
20250407,1201463
20250408,1794295
20250409,2862190
20250410,403319
20250411,4351397
20250414,-2468581
20250415,173178
20250416,151552
20250417,-2163306
20250418,262655
20250421,-724000
20250422,-2350618
20250423,-2433753
20250424,-713716
20250425,901718
20250428,899028
20250429,-2667151
20250430,-1751134
20250502,663162
20250505,3050884
20250506,-220862
20250507,-241725
20250508,-196727
20250509,1644527
20250512,459295
20250513,1439278
20250514,1847595
20250515,463578
20250516,-1666487
20250519,-212767
20250520,-168704
20250521,1746630
20250522,-1777055
20250523,-1953329
20250526,147366
20250527,494439
20250528,-312445
20250529,-3183314
20250602,-481685
20250603,3168271
20250604,3882991
20250605,1454958
20250606,318833
20250609,-764005
20250610,877804
20250611,3305526
20250612,2571275
20250613,2518455
20250616,207361
20250617,333953
20250618,1340784
20250619,-538476
20250620,-243217
20250623,1419708
20250624,3337431
20250625,754117
20250626,4753898
20250627,3045805
20250630,1030770
20250701,2869261
20250702,2907651
20250703,9825396
20250704,2416702
20250707,2477644
20250708,2391765
20250709,4139662
20250710,2237263
20250711,-800290
20250714,887927
20250715,1559934
20250716,597746
20250717,-586242
20250718,2020526
20250721,-272036
20250722,1315426
20250723,1670075
20250724,-598613
20250725,946537
20250728,2338199
20250729,2670670
20250730,-1520985
20250731,-7773183
20250801,-2836189
20250804,-3112099
20250805,-2907085
20250806,4199088
20250807,4755272
20250808,-4541253
20250811,4187529
20250812,-569696
20250813,321144
20250814,-1240020
20250815,647778
20250818,-1911450
20250819,9459097
20250820,2081635
20250821,-1549498
20250822,-333254
20250825,-889527
20250826,-1804606
20250827,-1671241
20250828,-1064365
20250829,1417491
20250901,922248
20250902,1432565
20250903,-190520
20250904,-1595108
20250905,934613
20250908,-1763411
20250909,3768044
20250910,1591163
20250911,16881347
20250912,-13532502
20250915,-4588119
20250916,2529974
20250917,-283405
20250918,2516785
20250919,-1243319
20250922,-9876449
20250923,4225389
20250924,-1223119
20250925,4573725
20250926,5809184
20250930,3404602
20251001,-3492162
20251002,-2812202
20251003,-5452077
20251007,-10790814
20251008,-2832315
20251009,-4234959
20251013,602517
20251014,-2635602
20251015,5984944
20251016,-7686947
20251017,-3989428
20251020,161051
20251021,-3100676
20251022,-1060963
20251023,2449801
20251027,3815603
20251028,-4850224
20251029,5492337
20251030,-19798996
20251031,-8819714
20251103,-39936
20251104,-4520801
20251105,-272169
20251106,-2341605
20251107,-2463743
20251110,-1110333
20251111,-4749447
20251112,-107856
20251113,-1227030
20251114,5025629
20251117,-283423
20251118,2564984
20251119,8205538
20251120,2872020
20251121,-2169598
20251124,2499393
20251125,-368831
20251126,-526823
20251127,-1135300
20251128,-1912175
20251201,-144100
20251202,-610681
20251203,351988
20251204,924352
20251205,-1010639
20251208,-20981
20251209,-209359
20251210,477758
20251211,-2729617
20251212,1253089
20251215,-26732
20251216,-127486
20251217,1100036
20251218,461376
20251219,2686602
20251222,4901548
20251223,-3223430
20251224,1104462
20251226,-1834752
20251229,2444927
20251230,-553155
20251231,-218829
20260102,-292217
20260105,959574
20260106,-610566
20260107,-11268643
20260108,23397
20260109,-1146762
20260112,-626713
20260113,-2071326
20260114,3914669
20260115,-1637986
20260116,-2236748
20260119,-2958492
20260120,-569296
20260121,2227850
20260122,9586009
20260123,-5264571
20260126,-1054925
20260127,-1442772
20260128,7068811
20260129,-2742843
20260130,-5053867
20260202,-3391680
20260203,5795118
20260204,5528538
20260205,-9084953
20260206,-1280359
20260209,11134026
20260210,17159367
20260211,8435905
20260223,4737393
20260224,8570483
20260225,1889744
20260226,-41638179
20260302,-6061115
20260303,-5502575
20260304,-4326444
20260305,218126
20260306,-2801883
20260309,-2362526
20260310,-3054233
20260311,-3764907
20260312,-2741598
20260313,975237
20260316,-3403255
20260317,4531305
20260318,301737
20260319,-3842912
20260320,-459134
20260323,-2229570
20260324,-196356
20260325,3762600
20260326,6012422
20260327,428126
20260330,-387065
20260331,-1914693
20260401,3000891
20260402,-162073
20260407,1941040
20260408,6565288
20260409,3762918
20260410,246407
20260413,-14408438
20260414,4722983
20260415,10222433
20260416,4745220
20260417,4122031
20260420,6574997
20260421,17145157
20260422,13122353
20260423,-6374222
20260424,3717302
20260427,6273631
20260428,5833859
20260429,3553793
20260430,-767674
20260504,10989633
20260505,-1082430
20260506,31313919
20260507,16242248
20260508,5251904
20260511,9011068
20260512,22831856
20260513,-18717265
20260514,738633
20260515,-4963505
20260518,-1579010
20260519,3049488
20260520,-33989
20260521,-4503456
20260522,1063027
20260525,7399970
20260526,1185894
20260527,4561376
20260528,-11595929
20260529,-370781
20260601,1724461
20260602,828318
20260603,6636521
20260604,-335100
20260605,722335
20260608,95470
20260609,-2123765
20260610,-1776256
20260611,159527
